team_no	attempt_no	turn_no	utterance_no	start	end	subject	verb	object	instructions	pending_instructions	matching
10	1	1	25	110.914	116.935	I	says	so if you guys want to see the instructions again can you please read the information from	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	-1	114.617	114.617	A	presses	help (enabled)	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	-1	115.288	115.288	B	presses	help (enabled)	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	26	116.187	117.834	B	says	information here okay found it .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	27	116.816	117.969	A	says	information .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	28	117.999	121.990	I	says	pay attention to the the top the top of the page	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	29	136.643	137.407	B	says	oh .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	30	137.617	138.665	B	says	good .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	31	138.188	140.420	A	says	click and drag to	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	32	139.836	142.848	B	says	click and drag to release okay , so mount	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	33	148.227	158.403	I	says	now i think you need to read it again ..	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	-1	149.748	149.748	A	presses	help (enabled)	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	-1	151.122	151.122	B	presses	help (enabled)	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	-1	158.567	158.567	R	shows	thinking gesture	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	-1	158.570	158.570	R	says	hmm, i see.	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	34	158.789	161.875	B	says	click drag and release to build a track .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	35	160.961	161.934	R	says	i see	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	36	164.979	165.668	B	says	click	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	37	165.923	166.657	B	says	drag	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	38	167.325	168.972	I	says	and what about the other side	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	39	169.976	174.349	A	says	a brief press so you need to do it hard , harder than	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	40	175.888	181.715	I	says	now i just want you to pay attention to ...	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	41	182.091	184.808	A	says	in this view you can interact and build tracks .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	42	184.808	186.935	A	says	in this view you can not build tracks .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	43	191.005	193.589	I	says	and what is your view ....	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	44	193.915	196.210	B	says	oh , your friend's view your view .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	45	194.337	195.229	A	says	mine is	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	-1	195.939	195.939	A	presses	help (enabled)	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	-1	198.797	198.797	A	presses	help (enabled)	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	46	199.032	200.725	B	says	okay we've got different ones .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	47	201.144	202.402	B	says	no we don't .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	48	204.579	206.646	B	says	oh yeah we do okay .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	49	207.874	208.593	A	says	so	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None))]	[]
10	1	1	50	212.295	214.452	B	says	so mount s t gallen .	[ADD(8, None)]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None)), INSTRUCT_B(ADD(8, None))]	[INSTRUCT_B(ADD(8, None))]
10	1	1	-1	212.996	212.996	A	presses	help (enabled)	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None)), INSTRUCT_B(ADD(8, None))]	[]
10	1	1	-1	215.355	215.355	B	presses	help (enabled)	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None)), INSTRUCT_B(ADD(8, None))]	[]
10	1	1	51	217.449	219.906	B	says	click drag and release to build a	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None)), INSTRUCT_B(ADD(8, None))]	[]
10	1	1	-1	220.755	220.755	B	presses	help (enabled)	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None)), INSTRUCT_B(ADD(8, None))]	[]
10	1	1	52	221.605	222.354	B	says	okay .	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None)), INSTRUCT_B(ADD(8, None))]	[]
10	1	1	-1	233.255	233.255	B	presses	help (enabled)	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None)), INSTRUCT_B(ADD(8, None))]	[]
10	1	1	-1	236.388	236.388	B	presses	help (enabled)	[]	[INSTRUCT_B(ADD(4, None)), INSTRUCT_A(ADD(8, 9)), INSTRUCT_A(ADD(8, None)), INSTRUCT_B(ADD(8, None)), INSTRUCT_A(ADD(9, None)), INSTRUCT_B(ADD(8, None))]	[]
10	1	1	-1	240.402	240.402	A	adds	Zermatt-Interlaken (4-5)	[]	[]	[DO_A(ADD(4, 5)), MATCH_A(INSTRUCT_B(ADD(4, None)))]
10	1	2	53	241.840	244.042	B	says	it's not working .	[]	[]	[]
10	1	2	-1	248.222	248.222	B	presses	help (enabled)	[]	[]	[]
10	1	2	-1	248.772	248.772	B	presses	help (enabled)	[]	[]	[]
10	1	2	54	250.660	251.948	B	says	how do i go back ?	[]	[]	[]
10	1	2	55	254.019	254.857	A	says	um	[]	[]	[]
10	1	2	56	255.668	257.601	B	says	i need help , wait .	[]	[]	[]
10	1	2	-1	256.236	256.236	A	presses	help (enabled)	[]	[]	[]
10	1	2	57	257.948	263.523	I	says	so i think you ...	[]	[]	[]
10	1	2	58	259.527	260.455	A	says	um your	[]	[]	[]
10	1	2	-1	261.738	261.738	B	presses	help (enabled)	[]	[]	[]
10	1	2	59	263.549	264.044	A	says	yeah .	[]	[]	[]
10	1	2	60	264.089	264.868	B	says	yeah i know .	[]	[]	[]
10	1	2	61	264.763	266.860	A	says	this is my my view is the one	[]	[]	[]
10	1	2	62	267.594	269.691	A	says	the , is the abstract view .	[]	[]	[]
10	1	2	63	270.053	271.881	A	says	you have the interactive view .	[]	[]	[]
10	1	2	64	271.356	274.951	B	says	i have that so it's like yeah okay .	[]	[]	[]
10	1	2	65	274.513	281.448	I	says	so the last four lines will tell you you guys will be alternating between the two view	[]	[]	[]
10	1	2	-1	278.523	278.523	R	shows	observe gesture	[]	[]	[]
10	1	2	66	281.259	282.607	B	says	okay .	[]	[]	[]
10	1	2	67	286.511	290.585	I	says	after every few turns you will alternate between the views .	[]	[]	[]
10	1	2	68	290.931	291.695	A	says	bob .	[]	[]	[]
10	1	2	69	292.923	295.245	A	says	so now , you have to do .	[]	[]	[]
10	1	2	-1	300.155	300.155	B	presses	help (enabled)	[]	[]	[]
10	1	2	70	300.523	303.594	I	says	draw draw from a mountain that is connected .	[]	[]	[]
10	1	2	-1	302.722	302.722	B	presses	help (enabled)	[]	[]	[]
10	1	2	71	303.893	304.934	B	says	oh , so	[]	[]	[]
10	1	2	72	304.013	306.559	A	says	draw draw from a mountain that is already been	[]	[]	[]
10	1	2	73	308.808	309.692	B	says	wait , so	[]	[]	[]
10	1	2	74	311.003	314.028	I	says	no one of the tree mountains that are connected by the rail tracks .	[]	[]	[]
10	1	2	75	314.388	315.122	B	says	oh this	[]	[]	[]
10	1	2	-1	316.055	316.055	B	adds	Luzern-Zermatt (1-4)	[]	[]	[DO_B(ADD(1, 4)), NONMATCH_B(DO_B(ADD(1, 4)))]
10	1	2	76	316.535	317.973	B	says	oh !	[]	[]	[]
10	1	2	77	319.103	320.017	B	says	i get it now .	[]	[]	[]
10	1	2	78	323.267	323.941	B	says	okay .	[]	[]	[]
10	1	2	-1	334.228	334.228	B	adds	Luzern-Zurich (1-2)	[]	[]	[DO_B(ADD(1, 2)), NONMATCH_B(DO_B(ADD(1, 2)))]
10	1	3	-1	340.922	340.922	B	presses	submit (disabled)	[]	[]	[]
10	1	3	-1	343.811	343.811	A	adds	Zurich-Bern (2-3)	[]	[]	[DO_A(ADD(2, 3)), NONMATCH_A(DO_A(ADD(2, 3)))]
10	1	3	-1	349.212	349.212	A	adds	Basel-Bern (0-3)	[]	[]	[DO_A(ADD(0, 3)), NONMATCH_A(DO_A(ADD(0, 3)))]
10	1	4	-1	355.488	355.488	B	adds	Basel-Neuchatel (0-7)	[]	[]	[DO_B(ADD(0, 7)), NONMATCH_B(DO_B(ADD(0, 7)))]
10	1	4	79	360.415	360.984	B	says	here .	[]	[]	[]
10	1	4	-1	360.822	360.822	B	adds	Neuchatel-Bern (7-3)	[]	[]	[DO_B(ADD(7, 3)), NONMATCH_B(DO_B(ADD(7, 3)))]
10	1	5	80	363.441	363.980	B	says	okay .	[]	[]	[]
10	1	5	-1	368.058	368.058	A	adds	Interlaken-Bern (5-3)	[]	[]	[DO_A(ADD(5, 3)), NONMATCH_A(DO_A(ADD(5, 3)))]
10	1	5	-1	376.505	376.505	A	adds	Interlaken-Montreux (5-6)	[]	[]	[DO_A(ADD(5, 6)), NONMATCH_A(DO_A(ADD(5, 6)))]
10	1	6	81	382.659	384.891	A	says	maybe mount zurich to mount gallen ?	[ADD(2, 8)]	[INSTRUCT_A(ADD(2, 8))]	[INSTRUCT_A(ADD(2, 8))]
10	1	6	82	384.696	389.225	B	says	wait yeah mount i'm doing like mount davos to mount s t gallen and then	[ADD(9, 8)]	[INSTRUCT_A(ADD(2, 8)), INSTRUCT_B(ADD(9, 8))]	[INSTRUCT_B(ADD(9, 8))]
10	1	6	-1	387.117	387.117	B	adds	Gallen-Davos (8-9)	[]	[INSTRUCT_B(ADD(9, 8))]	[DO_B(ADD(8, 9)), MISMATCH_B(INSTRUCT_A(ADD(2, 8)))]
10	1	6	-1	387.435	387.435	R	shows	observe gesture	[]	[INSTRUCT_B(ADD(9, 8))]	[]
10	1	6	83	388.686	397.551	R	says	guys do not hesitate to submit your solution . you can submit as many times you want .	[]	[INSTRUCT_B(ADD(9, 8))]	[]
10	1	6	-1	402.959	402.959	B	adds	Montreux-Neuchatel (6-7)	[]	[INSTRUCT_B(ADD(9, 8))]	[DO_B(ADD(6, 7)), NONMATCH_B(DO_B(ADD(6, 7)))]
10	1	7	84	406.235	407.133	B	says	okay .	[]	[]	[]
10	1	7	85	409.718	410.901	A	says	so should we submit ?	[]	[]	[]
10	1	7	86	411.575	414.167	B	says	no we don't , wait wait wait , i don't think it is finished yet .	[]	[]	[]
10	1	7	87	416.127	419.407	B	says	i don't think it is finished , hold up , mount zurich to mount s t gallen .	[ADD(2, 8)]	[INSTRUCT_B(ADD(2, 8))]	[INSTRUCT_B(ADD(2, 8))]
10	1	7	88	421.312	423.109	A	says	that is already connected .	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	89	424.739	426.326	B	says	don't press submit .	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	-1	426.053	426.053	A	presses	submit (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	-1	426.777	426.777	T	submits	cost=37 (opt_cost=22)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	-1	427.754	427.754	B	presses	submit (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	-1	427.980	427.980	R	shows	talking emotion	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	-1	427.980	427.980	R	shows	up_left gesture	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	90	428.054	429.372	B	says	i pressed it .	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	-1	428.060	428.060	R	says	you are not that far from the minimum; the difference is only 15 francs. i am sure you can do it.	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	91	429.252	437.700	R	says	you are not that far from the minimum the difference is only 15 francs i am sure you can do it .	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	-1	437.302	437.302	R	shows	talking emotion	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	-1	437.302	437.302	R	shows	point_front gesture	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	1	7	-1	437.306	437.306	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	92	438.550	447.893	R	says	by the way you guys now also have a button on the bottom of the screen in the abstract view for comparing solutions .	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	93	451.840	453.053	B	says	try again ann .	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	453.942	453.942	B	presses	compare (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	94	454.192	456.798	A	says	maybe , we should make it shorter .	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	458.601	458.601	R	shows	observe gesture	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	462.821	462.821	B	presses	compare (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	95	463.597	464.706	B	says	okay , here .	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	464.138	464.138	B	presses	compare (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	465.309	465.309	B	presses	apply (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	465.319	465.319	B	loads	[(0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (4, 5), (4, 9), (5, 3), (5, 6), (6, 7), (7, 3), (8, 9)]	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	467.538	467.538	B	presses	compare (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	468.120	468.120	B	presses	apply (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	468.130	468.130	B	loads	[(0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (4, 5), (4, 9), (5, 3), (5, 6), (6, 7), (7, 3), (8, 9)]	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	96	468.309	474.256	I	says	sorry you just your whole solution . the previous solution you applied it .	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	468.846	468.846	B	presses	apply (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	469.441	469.441	B	presses	apply (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	469.709	469.709	A	presses	help (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	471.568	471.568	A	presses	help (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	472.179	472.179	A	presses	help (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	473.463	473.463	A	presses	help (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	473.606	473.606	B	presses	apply (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	473.616	473.616	B	loads	[(0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (4, 5), (4, 9), (5, 3), (5, 6), (6, 7), (7, 3), (8, 9)]	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	97	473.783	474.741	B	says	oh yeah .	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	474.344	474.344	B	presses	apply (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	98	474.457	475.790	A	says	so you have	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	99	475.161	477.318	B	says	wait , i applied it .	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	475.721	475.721	B	presses	apply (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	475.731	475.731	B	loads	[(0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (4, 5), (4, 9), (5, 3), (5, 6), (6, 7), (7, 3), (8, 9)]	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	-1	476.413	476.413	B	presses	apply (enabled)	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	100	476.808	478.296	A	says	maybe	[]	[INSTRUCT_B(ADD(2, 8))]	[]
10	2	7	101	477.846	484.522	I	says	it's okay ...	[]	[INSTRUCT_B(ADD(2, 8))]	[]
