B	oh i 'll delete 3 francs .
A	then um
A	then interlaken
A	no i do n't want , i do n't want the eraser , how do i get rid of the eraser ?
A	miss
A	i ca n't get rid of the eraser .
A	uh oh i get it now .
A	okay then to mount zermatt .
B	is this expensive ?
A	i know mount
A	uh
A	it 's 3 francs rub that out because
A	uh try mount luzern to um
A	wait
A	no actually
A	we have to connect because that 's the only way or we connect from mount davos .
A	so , we have n't tried that one yet .
B	it 's only 2 .
A	and um
A	let 's go from mount bern to mount
A	basel .
A	whatever you do do n't do zurich to basel it 's so expensive .
A	okay
A	and now
B	wait , no no no hang on erase that erase , erase .
A	erase what ?
B	uh mount neuchatel to mount interlaken .
A	okay .
A	then um
A	from let 's do from mount montreux
A	and then after
A	you go from mount neuchatel to mount interlaken .
A	okay .
B	okay then mount zermatt .
A	we we can go now .
B	three , two
A	three , two one go .
A	7 oh this time
A	this is actually quite hard .
A	okay i start first so
A	let 's try something different let 's go from mount
A	let 's do a circle this time .
A	and do n't connect mount zurich to mount basel , that 's the only thing you ca n't do .
A	because that 's so expensive .
A	okay .
A	mount zermatt to mount interlaken .
A	mount interlaken to mount bern because mount bern needs to be connected .
B	bern to mount basel and mount basel to neuchatel .
A	okay .
B	then mount neuchatel to mount
A	okay we can go now three , two , one .
B	three , two , one .
B	uh okay so we 're close .
A	why are we always
A	why are we so
B	but we did that , we i 've did that but it did n't work .
A	we did that uh this is really hard .
A	okay perhaps we just because we 're always starting from the mountain on the left side .
A	no just i 'm just trying every single way i can .
B	let 's start from mount saint gallen .
A	mount s t gallen ?
B	yeah to mount zurich ?
A	but whatever you do do n't do mount zurich to mount basel .
B	then mount zurich to mount
A	oh gosh it 's actually quite um .
A	wait can we just rub out our tracks all of our tracks just rub out all of them for now .
A	i 'll try a new one .
A	try new , so , if we ca n't go from mount zurich to
A	wait i 'll just erase that track , go from start from mount montreux to mount interlaken .
B	mount montreux to mount interlaken .
A	and then um
A	go oh that 's actually quite expensive .
A	okay so go from
A	this is actually quite hard
A	move the eraser away .
A	come on come on , then i start from mount davos , to mount s t gallen , mount s t gallen to mount zurich , and mount zurich to mount luzern
B	then mount luzern to mount zermatt .
A	yeah .
B	mount zermatt to mount bern .
A	wait mount wait we need to connect to bern so , mount bern and then mount basel .
B	and then mount basel to mount neuchatel , and then , mount neuchatel to mount interlaken .
A	neuchatel .
A	interlaken and interlaken to montreux .
B	three .
A	okay we 're two , one , go .
A	this is really really hard .
