A	maybe try mount zurich to mount basel how much is that ?
B	yeah .
A	basel basel .
A	that 's 5 so do n't do that .
A	so we should do mount zurich to mount bern yeah .
A	i 'll do that now .
B	okay .
A	then
B	then mount bern to mount basel ?
A	yeah .
A	how much is that ?
B	that 's 3 .
A	yeah that 's better .
B	uh
A	we have n't got any 5s or even 4s yet so
B	should i go from mount basel to , mount , neuchatel ?
A	uh
A	see how much that is yeah .
A	do that .
A	that 's 4 , maybe try mount basel from to mount interlaken .
B	we ca n't do that .
A	you ca n't , okay .
A	i 'm gon na try mount bern to mount mount interlaken .
A	how much is that ?
B	that 's 4 .
A	yeah i 'm gon na go do n't do that uh .
B	uh mount zermatt to mount montreux .
A	yeah that 's 2 that 's perfect .
A	okay , then , do mounts montreux to mount interlaken .
B	how much is that ?
A	that 's 4 .
A	i 'm gon na do so wait , i 'm gon na erase , that .
A	have to erase it , oh you ca n't because you 've done it .
A	uh
A	wait .
B	maybe try mount montreux to mount , neuchatel ?
A	wait so i 'll erase , i 'm gon na go from mount montreux to mount neuchatel how much is that ?
B	2 that 's perfect .
A	yeah that 's perfect then go from mount neuchatel to mount , interlaken .
A	and then
A	i think go
A	from mount interlaken to mount basel , it 's better .
B	you ca n't do that .
A	you ca n't ?
B	yeah .
A	then i think we should submit .
A	yeah ?
B	yeah .
B	what .
A	oh what oh .
A	oh i 've got 1 franc okay .
A	uh um maybe go from mount zermatt to mount zurich .
A	oh no maybe go from mount zermatt to mount luzern .
B	okay .
B	how much is that ?
A	3 franc .
A	maybe that 's too expensive .
B	yeah maybe i 'll erase it .
A	yeah , then try mount zermatt to mount
B	it 's your turn .
A	okay i 'll just see for mount zermatt to mount davos .
B	okay .
A	how much is that bob ?
B	that 's 3 .
A	you can go for 3 .
A	oh though last time it was 2 .
A	yeah , do you wannna do 3 or , 2 ?
B	i do n't know , try , mount davos to mount zermatt .
A	mount
A	oh yeah oh , wait .
A	bob so you wanna do mount zermatt to mount davos ?
B	yeah .
B	no mount luzern to mount davos .
A	mount , okay , so i 'm gon na erase mount zermatt , wait i 'm gon na have a look at our previous solutions .
A	last time we did
A	mount zermatt
A	we need to find as a way to do
A	mount zermatt to mount davos or mount davos .
A	why do n't you do , this , why do n't you do mount gallen
A	to mount davos .
A	mount saint gallen , yeah , and then to mount davos , to mount luzern , see how much that is .
A	that 's 3 .
A	how much is mount luzern to mount zermatt ?
B	okay .
A	how much is that , which i just put ?
B	that 's 3 .
A	yeah then i 'll not gon na do that .
A	uh how do we get to mount zermatt uh .
A	oh you know what that 's 3 3 6 .
A	7 8 .
A	8 that 's 8 .
A	i 'll go to mount luzern to mount zurich how much is that , that 's 2 .
B	that 's 2 .
A	is that okay ?
B	yeah .
A	it 's better .
A	because we did
B	i 'll i 'll do from mount zurich to mount bern .
A	okay .
B	how much is that ?
A	3 , i do n't
A	yeah , do that one .
B	um
A	then do mount bern to mount zermatt .
A	maybe that 's better .
B	you ca n't do that .
A	oh .
A	then do
B	mount bern to mount interlaken ?
A	yeah .
A	i think that 's 4 though .
A	so do n't do that .
B	is that 4 ?
A	oh yeah it 's , it is 4 .
B	okay .
B	should erase that .
A	okay .
A	how much is , wait look at our uh previous reviews .
A	see how much mount bern to mount basel was would you ?
B	mount bern to mount basel is 3 .
A	3 okay .
A	do you wanna do that ?
B	um okay .
A	yeah .
A	then
A	i think we should go from mount bern to mount basel then
A	go from
A	basel to interlaken see how much that is ?
A	maybe .
B	you ca n't do that .
A	oh .
A	okay , then go to mount
A	uh
A	can you go to mount zermatt to mount mount montreux ?
A	yeah .
B	how much is that ?
A	2 .
B	okay that 's good .
A	then
A	mount
A	interlaken see that 's 4 though do n't do that .
B	so should i do mount montreux to mount neuchatel ?
A	yeah .
B	um
A	then we 're gon na be stuck in the same position of how do we get to mount interlaken i 'm gon na try this .
A	uh how much is that ?
B	what ?
A	this mount bern to
B	that 's 4 .
A	that 's , okay .
A	we need to found another way to get to mount though .
B	interlaken .
A	yeah .
A	try to zermatt to interlaken .
B	yeah .
A	does that work ?
B	let 's see .
A	that 's 2 perfect yeah do that .
A	i think that 's it .
B	yeah .
A	do you wanna do that , yeah .
A	done .
