B	4 .
A	okay .
B	oh wait , if we if we do n't do that if you erase mount basel
B	and then make mount basel go to mount interlaken then mount neuchatel to mount bern .
B	so kind of like rearrange it .
A	so should i erase the one we just did ?
B	yeah i think so but i 'm gon na have to erase one too .
A	okay .
B	okay .
B	go .
A	erased .
B	so .
B	mount basel , no , mount basel goes to no that wo n't work actually we have to redo that one .
B	this one uh .
B	and then you go to mount bern then mount basel .
A	mount bern .
B	yep bern .
A	from mount neuchatel ?
B	no actually you have to go mount bern you have to do mount zurich oh this is so confusing uh
B	if we went this way and then go up and meet there .
B	i think what we should do is go mount neuchatel to mount bern , and erase mount zurich and make mount zurich go to mount basel .
A	okay , so should i do it ?
B	so where is mount
A	i 'm just gon na draw the thing from neuchatel to bern .
B	okay .
A	first .
A	how much is it ?
B	5 .
A	okay and then should i erase mount zurich ?
B	i thought uh
B	i think actually i am confused i think i should do it we should just do a normal circle , and meet at bern .
A	yeah okay .
B	it 's really getting confused .
A	so which one should i erase ?
B	the 5 .
B	uh mount neuchatel to mount bern .
A	so the long one .
B	yeah long one .
A	that one ?
B	yes .
A	okay .
B	i think we should go there how much that is that ?
B	okay .
B	um how much with that ?
A	um the one from neuchatel to basel , 4 .
B	how much was that ?
B	3 .
A	3
B	i think we should submit .
A	now ?
B	yeah because it comes like a circle .
A	so press .
A	okay .
B	what ?
A	8 franc .
B	oh okay .
A	so we have to start again .
A	away from the minimum , so you have to have
B	okay .
A	8 francs .
B	how did you , 4 so we have to take away the 4 .
A	so
B	if we started from mount , so wait , we should if we start from mount interlaken then mount zermatt and then we do that , just we take out mount montreux , the things .
B	and then we put mount neuchatel .
B	to mount
B	basel so we have 4 minus , okay .
B	so we erase the the things to go away from mount montreux .
A	wait
B	so
A	wait which one ?
B	okay .
B	uh try to uh erase the mount interlaken and mount zermatt the ones to go to montreux .
A	this one ?
B	what ?
B	which one ?
B	the one that um
A	the montreux to mount mount zermatt .
B	yeah .
A	it 's not working .
B	my gosh .
B	this one i want this one .
B	wait what ?
A	it wo n't let me erase .
B	oh .
A	no i do n't it wo n't because mount bern is joining them to joining them together .
A	yeah .
B	then
B	you can take then mount zermatt can go to mount interlaken .
A	okay .
B	and then erase the 4 , to go to mount neuchatel .
A	should i do it to zermatt ?
B	no wait no uh um .
B	so that one goes to there .
B	oh that good .
B	my idea 's not gon na work .
A	wait .
A	so we erase the long one
B	if that goes together oh actually it will .
B	it will uh .
B	you you have to erase the mount neuchatel to mount interlaken .
A	mount neuchatel .
A	no because they have to be joined .
B	they do ?
A	yeah .
A	otherwise you because if then if it breaks two bits apart then uh you ca n't erase .
B	then you should try mount montreux to mount neuchatel and then erase the interlaken part .
A	mount montreux to mount neuchatel .
B	yeah .
A	montreux to mount neuchatel .
B	it is 2 francs , okay .
A	okay i did that .
B	now .
A	then you erase the one you wanted to .
B	little
B	there .
B	and then from interlaken to mount zermatt .
A	okay .
B	it still 4 francs .
A	hmm
B	can we submit as many times we want ?
A	yeah .
B	i 'm gon na submit .
A	waiting for your
A	7 francs .
B	what ?
B	what ?
A	the minimum is 7 francs .
B	uh we have to get 7 francs less .
B	we know mount zermatt to mount interlaken is 4 francs and we know mount neuchatel to mount basel is 4 francs .
B	we do n't want
A	one , one of them you said was 5 .
B	which , what ?
A	i ca n't remember which one that was though .
A	i think it was mount basel to mount zurich .
B	no that was not never connected let me see .
B	uh the one that was 5 was neuchatel to bern .
A	yeah .
A	it 's hard .
B	um
B	it 's very hard .
B	how about mount montreux to neuchatel ?
A	mount montreux to
B	no , no , no .
A	um
B	mount neuchatel to mount interlaken , no , how would you get this to connected .
B	how many places so if you press mount montreux how many places can it go ?
A	mount montreux um
A	it can go to interlaken mount zurich , mount zermatt sorry , and mount neuchatel , so it can go three places .
B	um
B	okay , how many times , how many places can now interlaken go ?
A	it can go
A	to mount bern mount luzern mount zermatt mount montreux and mount neuchatel so it can go one two three four five .
A	do you want , that 's a
B	if no uh if , mount neuchatel goes , if mount montreux can go anyway else but not connect to um interlaken .
A	hmm ?
B	can mount interlaken go any way ?
A	any way , what ?
B	can can mount , how would you connect mount montreux with the rest without interlaken if you can not touch mount interlaken .
A	i 'm not sure because
B	oh , i have an idea !
B	if you go mount neuchatel to mount zermatt and just skip interlaken .
B	now mount neuchatel touch interlaken .
A	so
A	wait
B	it goes like kind of like
A	um wait what ?
B	so , mount neuchatel goes to mount montreux .
B	but neuchatel goes to interlaken .
B	how much is mount neuchatel to go to interlaken .
A	neuchatel to interlaken , should i do it ?
B	yeah .
A	okay .
B	3 .
A	neuchatel to montreux .
A	now
B	2 .
A	yeah .
B	okay , so if i go to uh mount montreux .
B	if i did this .
B	go to mount interlaken to mount bern , then to mount basel , and to mount zurich and to mount saint gallen and you go like ching .
A	try it .
A	we can try it you know .
B	so mount interlaken to mount bern .
A	4 .
B	to mount basel .
B	3 .
A	okay and then you want me to go to mount zurich ?
B	yeah .
A	okay .
A	there .
B	that 's 5 , oh my gosh .
A	then which one do you want me to go ?
B	that 's 5 though .
A	yes so should we erase that one ?
A	okay , so and then maybe we could go from mount
A	no that wo n't work .
B	we have to get mount basel to mount zurich .
B	if we did that idea and submitted it .
B	and then we can combine all the ideas to make a new one .
A	okay .
A	try .
B	so how much is this , this is 2 right ?
A	yeah .
B	um how much is that ?
B	3 .
B	now mount davos .
A	mount davos , to where ?
B	to luzern .
A	luzern .
A	no , wait , so from mount luzern to mount davos ?
A	okay .
B	yeah saint mount saint gallen to mount davos .
B	this 2 then this how much is that ?
A	3 .
B	we submit .
A	should we ?
B	yeah could we do the full circle ?
A	i think , we did the exact same one as we did before .
B	no really ?
A	wait .
A	wait , maybe we should n't start , wait
B	um actually , no we
B	first one second
B	thirdy
A	bob .
A	maybe we should try starting somewhere different .
B	yeah .
A	like not at mount montreux .
B	maybe
A	maybe like somewhere in the middle so .
B	we could go mount luzern .
B	that 's in the middle you can go five places .
A	luzern yeah .
A	try it try it .
A	wait , i 'll try .
B	you are the uh
B	how about mount luzern to mount zermatt to mount bern to mount no
A	wait wait
A	to mount luzern to mount zermatt ?
B	i have an idea
B	if we went mount luzern to mount bern to mount basel to mount neuchatel to mount interlaken to mount montreux to mount zermatt to mount davos to mount saint gallen to mount zurich , back to mount
A	wait
A	try should i try mount luzern to mount bern
B	yeah .
A	okay .
B	it 's 3
A	okay .
B	and mount basel
B	to mount
B	bern .
A	mount bern mount basel .
B	how much , would this be .
A	3 .
B	4 .
A	yeah , that 's 4 .
B	how much is that ?
A	3 .
B	now how about interlaken to mount montreux ?
A	that 's 4 remember .
B	no it is n't .
B	try .
A	remember it 's 4 .
B	wait no wait do n't .
A	where to then ?
B	it is 4 .
A	where to ?
A	interlaken ?
A	how about interlaken ?
A	interlaken to
B	no how about mount bern to mount montreux , no , that would n't work , how would you get
A	mount
A	what about mount interlaken
B	to mount bern
A	to
A	no not to mount bern
A	mount zermatt
B	oh yeah but how would you get mount mount montreux then ?
A	oh or we could just go to there and then go
A	to
B	oh how about mount montreux to mount zermatt to mount davos to mount saint gallen to mount zurich
B	and you might do mount zurich to mount
A	mount , mount , wait what ?
B	you go , you go full circle but you do not connect mount interlaken and mount um montreux .
A	wait , so , from
A	okay how are meant do that ?
A	wait .
A	if you go to mount , zermatt and then to mount
A	if you go to mount wait no , if you go to mount zermatt
A	mount and then to mount montreux .
B	yeah .
A	mount , yeah like , so should i do ?
B	but how would you do
B	yeah , i think .
A	i 'll do , i 'll do this one .
A	how much is that ?
B	2 .
B	how would you connect mount montreux then ?
A	um oh wait !
B	uh
A	no that wo n't work .
B	to mount neuchatel , to mount montreux to mount zermatt
A	actually
A	wait .
A	so
A	wait which one ?
B	mount neuchatel to mount montreux i 'm not sure how that will work though .
A	wait should i erase the one from mount interlaken ?
B	no .
B	try just try , just try mount neuchatel .
B	to mount montreux .
A	okay .
A	that was 2 .
B	and then i went mount montreux to zermatt .
A	2 .
B	to mount davos .
A	3 .
B	and then you go mount saint gallen to mount zurich .
A	mount saint gallen
B	and then we connect it to mount luzern
A	to mount zurich .
B	to mount saint luzern , submit .
A	submit .
A	again , wait !
A	wait .
B	yeah ?
A	we forgot to erase the 2 that we did n't need .
A	we forgot to erase , the
A	um mount neuchatel to mount interlaken
A	and interlaken to zermatt
A	we did n't need them anymore .
B	okay .
B	but how would you connect mount interlaken ?
B	from mount to mount bern ?
A	that 's 4 .
B	that 's 4 .
A	okay my
B	okay wait wait um
B	that ?
A	that 's the one that we
B	just did .
A	or
A	no that wo n't work wait .
A	wait .
A	um
A	wait .
A	or you could
B	yeah ?
A	keep the one
B	what 's wait , why , if we ?
A	and then
A	from mount interlaken to mount bern and then
A	we have , no that 's not a full circle so
B	wait um .
B	if we did mount neuchatel , we just erase mount neuchatel to mount interlaken
B	and the mount zermatt to interlaken mount interlaken and we might we may put mount interlaken
B	to mount luzern because we did n't do that .
A	uh wait .
A	um
A	wait what ?
A	i keep forgetting what you say .
B	erase the mount neuchatel please .
A	neuchatel , which one because there are three connecting to neuchatel .
B	uh the one that goes to mount interlaken .
A	that one ?
B	and we erase this one .
B	oh gosh .
B	and you go mount interlaken to mount luzern , try that .
A	mount interlaken to mount luzern .
B	yeah .
A	eww it needs to be connected .
B	it is .
A	wait .
A	and then , there we go , sorry .
B	4 let me try , submit .
A	ahh
B	ahh
A	so
B	so ours was just price 28 .
B	29 .
A	um
B	oh so wait .
B	ours so if
A	4 .
B	what happens if we do n't ?
B	what happens if
B	had anybody solved this
A	i know matt and sarah did say it was hard .
B	if , wait , if we did n't do the basel to um to neuchatel
A	uh
B	so wait if i reloaded the better one and then
B	did
B	neuchatel to interlaken okay wait i 'm gon na upload upload one .
B	and we erase mount basel but i would do one from mount neuchatel to mount interlaken okay ?
A	erase mount basel ?
B	yeah !
A	which one though there is two .
B	the one that
B	um goes
A	neuchatel ?
B	yes .
A	okay .
B	and then add one to mount interlaken .
A	from neuchatel ?
B	yes .
A	and then
A	um
B	submit .
A	submit it ?
B	yeah .
A	try .
A	um
B	wait just do okay can you go on the uh
B	the one that we just did
B	if you go on the green button
B	this is it is not with the i .
A	wait .
A	this one ?
B	yeah .
B	which ones are 4 francs ?
A	4 francs ?
A	um it 's mount interlaken to mount luzern .
B	how would we
B	how about we erase that ?
A	wait .
A	if we um
B	i just did uh
A	does n't matter .
A	wait but we need to make a full circle now .
B	no we do n't .
A	yeah .
A	we do .
B	do we ?
A	yeah
B	how about we submit it and see ?
A	okay .
A	oh !
B	oh !
A	come on .
A	wait .
B	how about
B	okay you reupload one we just did .
B	if mount saint gallen
B	uh
B	if mount saint gallen was connected to luzern
B	and mount bern and then mount basel
A	just try it we do n't know how much time .
B	come on erase it .
A	i ca n't .
B	um
B	how much is that ?
B	the one i just did .
A	5 .
B	how much is that ?
B	submit .
A	come on .
A	just
B	okay i 'm gon na upload the one uh the one the one we did that was
A	1 franc .
B	1 franc .
A	which was the one before you did the 5 .
B	so upload .
A	yeah this one .
A	please show .
B	if
B	no , so that 's 4 points that one .
B	which one can we erase , how much would if you go to mount bern to mount zermatt ?
A	mount bern to mount zermatt i 'll try it .
A	no you ca n't do that .
B	you ca n't ?
A	no it says a cross when i try to do it .
A	you 're not allowed .
A	which one ?
B	uh the uh the mount bern to mount luzern .
A	okay .
B	ca n't do it ?
A	no it wo n't work .
B	so do mount neuchatel to mount basel and then we can erase it because then it would be .
A	because that will
A	mount neuchatel
B	to mount basel .
A	okay and then erase this one .
B	yeah this 3 .
B	uh okay now i go .
B	mount bern can i go .
B	oh no i ca n't do that .
B	can we submit ?
A	submit .
B	oh , now we have to .
A	just upload it upload it .
B	i 'll upload it for you .
B	yeah .
B	if
B	we did mount saint gallen to mount luzern .
B	try that .
A	mount saint
A	gallen
B	gallen
B	to mount luzern
A	has a cross .
B	my gosh mount davos to mount
A	no wait because wait
B	mount davos
B	to mount luzern .
B	erase the mount saint gallen to mount davos .
A	mount saint
A	gallen
B	to mount
A	yeah okay .
B	how much was that ?
A	which one ?
B	the one
A	the mount that i did ?
B	uh submit submit see .
A	but it was a 3 .
B	um i know .
B	how many minutes ?
B	one .
B	we 're not gon na make this .
A	no .
B	okay can you upload the previous one .
A	which one ?
A	upload .
B	the second previous one .
A	that one ?
B	no the one before it .
B	one before that one .
A	it 's not letting me .
B	no .
B	what ?
A	wait .
A	this one ?
B	um no .
A	this one .
B	what ?
A	this one ?
B	no
A	this one .
B	you did n't change .
B	it 's alright um we just keep it .
A	wait this one .
B	yes !
B	if
B	how would we um
A	this is price 23 .
B	we need 1 point less .
A	wait .
B	how much is , wait which one is the most expensive
A	most expensive that we 've done ?
B	yeah .
A	30 .
B	no the uh what is the most expensive track ?
A	30 .
B	no the track we 're on ours right now .
A	what do you mean ?
B	the one we 're doing working on which is the most expensive track ?
A	uh track uh
A	this one
A	the most expensive track
A	is
A	they 're all 3s , 2s and 3s .
A	because we erased the 4s .
B	oh yeah um .
A	they are all 2s and 3s .
B	how much is that ?
B	the mount interlaken to mount bern ?
A	4 .
B	okay .
B	submit .
A	okay .
B	wait no can we can i try something .
B	um
B	could you go mount montreux to mount interlaken to mount neuchatel .
A	wait mount which one mount ?
B	interlaken to mount neuchatel .
A	neuchatel .
A	yeah .
B	then to mount montreux .
A	then from neuchatel to mount montreux ?
B	no uh interlaken to mount montreux .
B	and i 'm gon na erase this one .
B	here , submit , i wanna see .
A	submit .
B	okay yeah .
A	yes .
