team_no	utterance_no	token_no	start	end	interlocutor	utterance	token
7	9	44	73.092	73.657	B	yeah ?	yeah
7	9	45	73.092	73.657	B	yeah ?	?
7	10	46	85.498	86.802	A	okay .	okay
7	10	47	85.498	86.802	A	okay .	.
7	11	48	91.377	93.268	B	do you see what i am doing , or not ?	do
7	11	49	91.377	93.268	B	do you see what i am doing , or not ?	you
7	11	50	91.377	93.268	B	do you see what i am doing , or not ?	see
7	11	51	91.377	93.268	B	do you see what i am doing , or not ?	what
7	11	52	91.377	93.268	B	do you see what i am doing , or not ?	i
7	11	53	91.377	93.268	B	do you see what i am doing , or not ?	am
7	11	54	91.377	93.268	B	do you see what i am doing , or not ?	doing
7	11	55	91.377	93.268	B	do you see what i am doing , or not ?	,
7	11	56	91.377	93.268	B	do you see what i am doing , or not ?	or
7	11	57	91.377	93.268	B	do you see what i am doing , or not ?	not
7	11	58	91.377	93.268	B	do you see what i am doing , or not ?	?
7	12	59	92.936	93.728	A	yeah i do .	yeah
7	12	60	92.936	93.728	A	yeah i do .	i
7	12	61	92.936	93.728	A	yeah i do .	do
7	12	62	92.936	93.728	A	yeah i do .	.
7	13	63	94.264	95.491	A	then you see what i did ?	then
7	13	64	94.264	95.491	A	then you see what i did ?	you
7	13	65	94.264	95.491	A	then you see what i did ?	see
7	13	66	94.264	95.491	A	then you see what i did ?	what
7	13	67	94.264	95.491	A	then you see what i did ?	i
7	13	68	94.264	95.491	A	then you see what i did ?	did
7	13	69	94.264	95.491	A	then you see what i did ?	?
7	14	70	95.465	96.718	B	i ca n't see yours .	i
7	14	71	95.465	96.718	B	i ca n't see yours .	ca
7	14	72	95.465	96.718	B	i ca n't see yours .	n't
7	14	73	95.465	96.718	B	i ca n't see yours .	see
7	14	74	95.465	96.718	B	i ca n't see yours .	yours
7	14	75	95.465	96.718	B	i ca n't see yours .	.
7	15	76	98.896	101.532	B	sometimes my screen turns like gray .	sometimes
7	15	77	98.896	101.532	B	sometimes my screen turns like gray .	my
7	15	78	98.896	101.532	B	sometimes my screen turns like gray .	screen
7	15	79	98.896	101.532	B	sometimes my screen turns like gray .	turns
7	15	80	98.896	101.532	B	sometimes my screen turns like gray .	like
7	15	81	98.896	101.532	B	sometimes my screen turns like gray .	gray
7	15	82	98.896	101.532	B	sometimes my screen turns like gray .	.
7	16	83	103.210	104.198	B	oh , there you go .	oh
7	16	84	103.210	104.198	B	oh , there you go .	,
7	16	85	103.210	104.198	B	oh , there you go .	there
7	16	86	103.210	104.198	B	oh , there you go .	you
7	16	87	103.210	104.198	B	oh , there you go .	go
7	16	88	103.210	104.198	B	oh , there you go .	.
7	17	89	103.240	104.558	A	okay .	okay
7	17	90	103.240	104.558	A	okay .	.
7	18	91	109.650	111.148	B	i do n't want the eraser .	i
7	18	92	109.650	111.148	B	i do n't want the eraser .	do
7	18	93	109.650	111.148	B	i do n't want the eraser .	n't
7	18	94	109.650	111.148	B	i do n't want the eraser .	want
7	18	95	109.650	111.148	B	i do n't want the eraser .	the
7	18	96	109.650	111.148	B	i do n't want the eraser .	eraser
7	18	97	109.650	111.148	B	i do n't want the eraser .	.
7	19	98	116.339	119.005	B	oh my god , this is so weird .	oh
7	19	99	116.339	119.005	B	oh my god , this is so weird .	my
7	19	100	116.339	119.005	B	oh my god , this is so weird .	god
7	19	101	116.339	119.005	B	oh my god , this is so weird .	,
7	19	102	116.339	119.005	B	oh my god , this is so weird .	this
7	19	103	116.339	119.005	B	oh my god , this is so weird .	is
7	19	104	116.339	119.005	B	oh my god , this is so weird .	so
7	19	105	116.339	119.005	B	oh my god , this is so weird .	weird
7	19	106	116.339	119.005	B	oh my god , this is so weird .	.
7	20	107	117.477	118.226	A	okay .	okay
7	20	108	117.477	118.226	A	okay .	.
7	21	109	126.584	132.545	A	why does it always show me like it is so annoying .	why
7	21	110	126.584	132.545	A	why does it always show me like it is so annoying .	does
7	21	111	126.584	132.545	A	why does it always show me like it is so annoying .	it
7	21	112	126.584	132.545	A	why does it always show me like it is so annoying .	always
7	21	113	126.584	132.545	A	why does it always show me like it is so annoying .	show
7	21	114	126.584	132.545	A	why does it always show me like it is so annoying .	me
7	21	115	126.584	132.545	A	why does it always show me like it is so annoying .	like
7	21	116	126.584	132.545	A	why does it always show me like it is so annoying .	it
7	21	117	126.584	132.545	A	why does it always show me like it is so annoying .	is
7	21	118	126.584	132.545	A	why does it always show me like it is so annoying .	so
7	21	119	126.584	132.545	A	why does it always show me like it is so annoying .	annoying
7	21	120	126.584	132.545	A	why does it always show me like it is so annoying .	.
7	22	121	130.658	132.935	B	why does it turn gray sometimes ?	why
7	22	122	130.658	132.935	B	why does it turn gray sometimes ?	does
7	22	123	130.658	132.935	B	why does it turn gray sometimes ?	it
7	22	124	130.658	132.935	B	why does it turn gray sometimes ?	turn
7	22	125	130.658	132.935	B	why does it turn gray sometimes ?	gray
7	22	126	130.658	132.935	B	why does it turn gray sometimes ?	sometimes
7	22	127	130.658	132.935	B	why does it turn gray sometimes ?	?
7	23	128	149.872	153.347	A	do you want to submit oh no , one sec .	do
7	23	129	149.872	153.347	A	do you want to submit oh no , one sec .	you
7	23	130	149.872	153.347	A	do you want to submit oh no , one sec .	want
7	23	131	149.872	153.347	A	do you want to submit oh no , one sec .	to
7	23	132	149.872	153.347	A	do you want to submit oh no , one sec .	submit
7	23	133	149.872	153.347	A	do you want to submit oh no , one sec .	oh
7	23	134	149.872	153.347	A	do you want to submit oh no , one sec .	no
7	23	135	149.872	153.347	A	do you want to submit oh no , one sec .	,
7	23	136	149.872	153.347	A	do you want to submit oh no , one sec .	one
7	23	137	149.872	153.347	A	do you want to submit oh no , one sec .	sec
7	23	138	149.872	153.347	A	do you want to submit oh no , one sec .	.
7	24	139	152.898	157.661	B	no no no , do n't do n't submit .	no
7	24	140	152.898	157.661	B	no no no , do n't do n't submit .	no
7	24	141	152.898	157.661	B	no no no , do n't do n't submit .	no
7	24	142	152.898	157.661	B	no no no , do n't do n't submit .	,
7	24	143	152.898	157.661	B	no no no , do n't do n't submit .	do
7	24	144	152.898	157.661	B	no no no , do n't do n't submit .	n't
7	24	145	152.898	157.661	B	no no no , do n't do n't submit .	do
7	24	146	152.898	157.661	B	no no no , do n't do n't submit .	n't
7	24	147	152.898	157.661	B	no no no , do n't do n't submit .	submit
7	24	148	152.898	157.661	B	no no no , do n't do n't submit .	.
7	25	149	155.234	156.434	A	let let 's not submit .	let
7	25	150	155.234	156.434	A	let let 's not submit .	let
7	25	151	155.234	156.434	A	let let 's not submit .	's
7	25	152	155.234	156.434	A	let let 's not submit .	not
7	25	153	155.234	156.434	A	let let 's not submit .	submit
7	25	154	155.234	156.434	A	let let 's not submit .	.
7	26	155	156.710	158.260	A	no , do n't submit .	no
7	26	156	156.710	158.260	A	no , do n't submit .	,
7	26	157	156.710	158.260	A	no , do n't submit .	do
7	26	158	156.710	158.260	A	no , do n't submit .	n't
7	26	159	156.710	158.260	A	no , do n't submit .	submit
7	26	160	156.710	158.260	A	no , do n't submit .	.
7	27	161	164.939	166.497	B	okay um	okay
7	27	162	164.939	166.497	B	okay um	um
7	28	163	165.250	166.013	A	it 's	it
7	28	164	165.250	166.013	A	it 's	's
7	29	165	174.723	176.790	A	no i ca n't have it , not yet .	no
7	29	166	174.723	176.790	A	no i ca n't have it , not yet .	i
7	29	167	174.723	176.790	A	no i ca n't have it , not yet .	ca
7	29	168	174.723	176.790	A	no i ca n't have it , not yet .	n't
7	29	169	174.723	176.790	A	no i ca n't have it , not yet .	have
7	29	170	174.723	176.790	A	no i ca n't have it , not yet .	it
7	29	171	174.723	176.790	A	no i ca n't have it , not yet .	,
7	29	172	174.723	176.790	A	no i ca n't have it , not yet .	not
7	29	173	174.723	176.790	A	no i ca n't have it , not yet .	yet
7	29	174	174.723	176.790	A	no i ca n't have it , not yet .	.
7	30	175	176.910	177.539	B	what ?	what
7	30	176	176.910	177.539	B	what ?	?
7	31	177	177.779	179.457	A	let 's not do it , yet .	let
7	31	178	177.779	179.457	A	let 's not do it , yet .	's
7	31	179	177.779	179.457	A	let 's not do it , yet .	not
7	31	180	177.779	179.457	A	let 's not do it , yet .	do
7	31	181	177.779	179.457	A	let 's not do it , yet .	it
7	31	182	177.779	179.457	A	let 's not do it , yet .	,
7	31	183	177.779	179.457	A	let 's not do it , yet .	yet
7	31	184	177.779	179.457	A	let 's not do it , yet .	.
7	32	185	180.056	180.865	B	i think	i
7	32	186	180.056	180.865	B	i think	think
7	33	187	181.224	183.351	B	do we need to connect it , to all places ?	do
7	33	188	181.224	183.351	B	do we need to connect it , to all places ?	we
7	33	189	181.224	183.351	B	do we need to connect it , to all places ?	need
7	33	190	181.224	183.351	B	do we need to connect it , to all places ?	to
7	33	191	181.224	183.351	B	do we need to connect it , to all places ?	connect
7	33	192	181.224	183.351	B	do we need to connect it , to all places ?	it
7	33	193	181.224	183.351	B	do we need to connect it , to all places ?	,
7	33	194	181.224	183.351	B	do we need to connect it , to all places ?	to
7	33	195	181.224	183.351	B	do we need to connect it , to all places ?	all
7	33	196	181.224	183.351	B	do we need to connect it , to all places ?	places
7	33	197	181.224	183.351	B	do we need to connect it , to all places ?	?
7	34	198	183.021	184.669	A	we need to connect everything .	we
7	34	199	183.021	184.669	A	we need to connect everything .	need
7	34	200	183.021	184.669	A	we need to connect everything .	to
7	34	201	183.021	184.669	A	we need to connect everything .	connect
7	34	202	183.021	184.669	A	we need to connect everything .	everything
7	34	203	183.021	184.669	A	we need to connect everything .	.
7	35	204	184.939	186.646	B	even to like the big buildings ?	even
7	35	205	184.939	186.646	B	even to like the big buildings ?	to
7	35	206	184.939	186.646	B	even to like the big buildings ?	like
7	35	207	184.939	186.646	B	even to like the big buildings ?	the
7	35	208	184.939	186.646	B	even to like the big buildings ?	big
7	35	209	184.939	186.646	B	even to like the big buildings ?	buildings
7	35	210	184.939	186.646	B	even to like the big buildings ?	?
7	36	211	187.425	190.750	A	no , you ca n't connect to the big buildings .	no
7	36	212	187.425	190.750	A	no , you ca n't connect to the big buildings .	,
7	36	213	187.425	190.750	A	no , you ca n't connect to the big buildings .	you
7	36	214	187.425	190.750	A	no , you ca n't connect to the big buildings .	ca
7	36	215	187.425	190.750	A	no , you ca n't connect to the big buildings .	n't
7	36	216	187.425	190.750	A	no , you ca n't connect to the big buildings .	connect
7	36	217	187.425	190.750	A	no , you ca n't connect to the big buildings .	to
7	36	218	187.425	190.750	A	no , you ca n't connect to the big buildings .	the
7	36	219	187.425	190.750	A	no , you ca n't connect to the big buildings .	big
7	36	220	187.425	190.750	A	no , you ca n't connect to the big buildings .	buildings
7	36	221	187.425	190.750	A	no , you ca n't connect to the big buildings .	.
7	37	222	187.515	188.264	B	like the	like
7	37	223	187.515	188.264	B	like the	the
7	38	224	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	oh
7	38	225	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	we
7	38	226	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	need
7	38	227	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	to
7	38	228	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	connect
7	38	229	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	yeah
7	38	230	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	we
7	38	231	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	need
7	38	232	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	to
7	38	233	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	connect
7	38	234	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	everything
7	38	235	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	okay
7	38	236	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	yeah
7	38	237	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	i
7	38	238	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	understand
7	38	239	189.822	193.866	B	oh we need to connect yeah we need to connect everything okay yeah i understand .	.
7	39	240	193.297	196.652	A	uh we did n't connect everything yet .	uh
7	39	241	193.297	196.652	A	uh we did n't connect everything yet .	we
7	39	242	193.297	196.652	A	uh we did n't connect everything yet .	did
7	39	243	193.297	196.652	A	uh we did n't connect everything yet .	n't
7	39	244	193.297	196.652	A	uh we did n't connect everything yet .	connect
7	39	245	193.297	196.652	A	uh we did n't connect everything yet .	everything
7	39	246	193.297	196.652	A	uh we did n't connect everything yet .	yet
7	39	247	193.297	196.652	A	uh we did n't connect everything yet .	.
7	40	248	195.309	197.166	B	yeah we definitely did n't .	yeah
7	40	249	195.309	197.166	B	yeah we definitely did n't .	we
7	40	250	195.309	197.166	B	yeah we definitely did n't .	definitely
7	40	251	195.309	197.166	B	yeah we definitely did n't .	did
7	40	252	195.309	197.166	B	yeah we definitely did n't .	n't
7	40	253	195.309	197.166	B	yeah we definitely did n't .	.
7	41	254	198.394	201.390	A	no we need to connect all the mountains .	no
7	41	255	198.394	201.390	A	no we need to connect all the mountains .	we
7	41	256	198.394	201.390	A	no we need to connect all the mountains .	need
7	41	257	198.394	201.390	A	no we need to connect all the mountains .	to
7	41	258	198.394	201.390	A	no we need to connect all the mountains .	connect
7	41	259	198.394	201.390	A	no we need to connect all the mountains .	all
7	41	260	198.394	201.390	A	no we need to connect all the mountains .	the
7	41	261	198.394	201.390	A	no we need to connect all the mountains .	mountains
7	41	262	198.394	201.390	A	no we need to connect all the mountains .	.
7	42	263	200.671	202.199	B	how do i go back to do it ?	how
7	42	264	200.671	202.199	B	how do i go back to do it ?	do
7	42	265	200.671	202.199	B	how do i go back to do it ?	i
7	42	266	200.671	202.199	B	how do i go back to do it ?	go
7	42	267	200.671	202.199	B	how do i go back to do it ?	back
7	42	268	200.671	202.199	B	how do i go back to do it ?	to
7	42	269	200.671	202.199	B	how do i go back to do it ?	do
7	42	270	200.671	202.199	B	how do i go back to do it ?	it
7	42	271	200.671	202.199	B	how do i go back to do it ?	?
7	43	272	203.277	205.194	A	go back to do what ?	go
7	43	273	203.277	205.194	A	go back to do what ?	back
7	43	274	203.277	205.194	A	go back to do what ?	to
7	43	275	203.277	205.194	A	go back to do what ?	do
7	43	276	203.277	205.194	A	go back to do what ?	what
7	43	277	203.277	205.194	A	go back to do what ?	?
7	44	278	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	like
7	44	279	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	to
7	44	280	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	do
7	44	281	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	it
7	44	282	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	,
7	44	283	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	to
7	44	284	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	the
7	44	285	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	trace
7	44	286	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	,
7	44	287	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	because
7	44	288	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	right
7	44	289	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	now
7	44	290	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	my
7	44	291	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	screen
7	44	292	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	is
7	44	293	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	like
7	44	294	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	gray
7	44	295	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	and
7	44	296	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	it
7	44	297	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	is
7	44	298	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	not
7	44	299	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	working
7	44	300	205.224	210.886	B	like to do it , to the trace , because right now my screen is like gray and it is not working .	.
7	45	301	209.538	211.126	A	okay so click two times .	okay
7	45	302	209.538	211.126	A	okay so click two times .	so
7	45	303	209.538	211.126	A	okay so click two times .	click
7	45	304	209.538	211.126	A	okay so click two times .	two
7	45	305	209.538	211.126	A	okay so click two times .	times
7	45	306	209.538	211.126	A	okay so click two times .	.
7	46	307	211.216	211.875	B	what ?	what
7	46	308	211.216	211.875	B	what ?	?
7	47	309	211.815	213.942	A	click two ties on the board .	click
7	47	310	211.815	213.942	A	click two ties on the board .	two
7	47	311	211.815	213.942	A	click two ties on the board .	ties
7	47	312	211.815	213.942	A	click two ties on the board .	on
7	47	313	211.815	213.942	A	click two ties on the board .	the
7	47	314	211.815	213.942	A	click two ties on the board .	board
7	47	315	211.815	213.942	A	click two ties on the board .	.
7	48	316	215.795	217.412	B	it 's not working man .	it
7	48	317	215.795	217.412	B	it 's not working man .	's
7	48	318	215.795	217.412	B	it 's not working man .	not
7	48	319	215.795	217.412	B	it 's not working man .	working
7	48	320	215.795	217.412	B	it 's not working man .	man
7	48	321	215.795	217.412	B	it 's not working man .	.
7	49	322	217.742	220.348	A	i think we can , finish .	i
7	49	323	217.742	220.348	A	i think we can , finish .	think
7	49	324	217.742	220.348	A	i think we can , finish .	we
7	49	325	217.742	220.348	A	i think we can , finish .	can
7	49	326	217.742	220.348	A	i think we can , finish .	,
7	49	327	217.742	220.348	A	i think we can , finish .	finish
7	49	328	217.742	220.348	A	i think we can , finish .	.
7	50	329	219.359	221.187	B	i do n't understand .	i
7	50	330	219.359	221.187	B	i do n't understand .	do
7	50	331	219.359	221.187	B	i do n't understand .	n't
7	50	332	219.359	221.187	B	i do n't understand .	understand
7	50	333	219.359	221.187	B	i do n't understand .	.
7	51	334	223.344	225.620	A	just wait a moment .	just
7	51	335	223.344	225.620	A	just wait a moment .	wait
7	51	336	223.344	225.620	A	just wait a moment .	a
7	51	337	223.344	225.620	A	just wait a moment .	moment
7	51	338	223.344	225.620	A	just wait a moment .	.
7	52	339	227.538	228.316	A	okay .	okay
7	52	340	227.538	228.316	A	okay .	.
7	53	341	228.954	230.872	B	yeah but for me it is not working .	yeah
7	53	342	228.954	230.872	B	yeah but for me it is not working .	but
7	53	343	228.954	230.872	B	yeah but for me it is not working .	for
7	53	344	228.954	230.872	B	yeah but for me it is not working .	me
7	53	345	228.954	230.872	B	yeah but for me it is not working .	it
7	53	346	228.954	230.872	B	yeah but for me it is not working .	is
7	53	347	228.954	230.872	B	yeah but for me it is not working .	not
7	53	348	228.954	230.872	B	yeah but for me it is not working .	working
7	53	349	228.954	230.872	B	yeah but for me it is not working .	.
7	54	350	231.532	233.118	A	it did so , look !	it
7	54	351	231.532	233.118	A	it did so , look !	did
7	54	352	231.532	233.118	A	it did so , look !	so
7	54	353	231.532	233.118	A	it did so , look !	,
7	54	354	231.532	233.118	A	it did so , look !	look
7	54	355	231.532	233.118	A	it did so , look !	!
7	55	356	231.591	233.418	B	oh , oh yeah now it 's working .	oh
7	55	357	231.591	233.418	B	oh , oh yeah now it 's working .	,
7	55	358	231.591	233.418	B	oh , oh yeah now it 's working .	oh
7	55	359	231.591	233.418	B	oh , oh yeah now it 's working .	yeah
7	55	360	231.591	233.418	B	oh , oh yeah now it 's working .	now
7	55	361	231.591	233.418	B	oh , oh yeah now it 's working .	it
7	55	362	231.591	233.418	B	oh , oh yeah now it 's working .	's
7	55	363	231.591	233.418	B	oh , oh yeah now it 's working .	working
7	55	364	231.591	233.418	B	oh , oh yeah now it 's working .	.
7	56	365	233.688	235.425	A	we do it now oh it 's the uh yours .	we
7	56	366	233.688	235.425	A	we do it now oh it 's the uh yours .	do
7	56	367	233.688	235.425	A	we do it now oh it 's the uh yours .	it
7	56	368	233.688	235.425	A	we do it now oh it 's the uh yours .	now
7	56	369	233.688	235.425	A	we do it now oh it 's the uh yours .	oh
7	56	370	233.688	235.425	A	we do it now oh it 's the uh yours .	it
7	56	371	233.688	235.425	A	we do it now oh it 's the uh yours .	's
7	56	372	233.688	235.425	A	we do it now oh it 's the uh yours .	the
7	56	373	233.688	235.425	A	we do it now oh it 's the uh yours .	uh
7	56	374	233.688	235.425	A	we do it now oh it 's the uh yours .	yours
7	56	375	233.688	235.425	A	we do it now oh it 's the uh yours .	.
7	57	376	236.234	238.541	A	okay oh we are doing one turn each .	okay
7	57	377	236.234	238.541	A	okay oh we are doing one turn each .	oh
7	57	378	236.234	238.541	A	okay oh we are doing one turn each .	we
7	57	379	236.234	238.541	A	okay oh we are doing one turn each .	are
7	57	380	236.234	238.541	A	okay oh we are doing one turn each .	doing
7	57	381	236.234	238.541	A	okay oh we are doing one turn each .	one
7	57	382	236.234	238.541	A	okay oh we are doing one turn each .	turn
7	57	383	236.234	238.541	A	okay oh we are doing one turn each .	each
7	57	384	236.234	238.541	A	okay oh we are doing one turn each .	.
7	58	385	238.960	240.937	B	yeah that is why i think we are doing but uh .	yeah
7	58	386	238.960	240.937	B	yeah that is why i think we are doing but uh .	that
7	58	387	238.960	240.937	B	yeah that is why i think we are doing but uh .	is
7	58	388	238.960	240.937	B	yeah that is why i think we are doing but uh .	why
7	58	389	238.960	240.937	B	yeah that is why i think we are doing but uh .	i
7	58	390	238.960	240.937	B	yeah that is why i think we are doing but uh .	think
7	58	391	238.960	240.937	B	yeah that is why i think we are doing but uh .	we
7	58	392	238.960	240.937	B	yeah that is why i think we are doing but uh .	are
7	58	393	238.960	240.937	B	yeah that is why i think we are doing but uh .	doing
7	58	394	238.960	240.937	B	yeah that is why i think we are doing but uh .	but
7	58	395	238.960	240.937	B	yeah that is why i think we are doing but uh .	uh
7	58	396	238.960	240.937	B	yeah that is why i think we are doing but uh .	.
7	59	397	242.342	243.236	A	so	so
7	60	398	242.450	243.978	B	oh we connected everything !	oh
7	60	399	242.450	243.978	B	oh we connected everything !	we
7	60	400	242.450	243.978	B	oh we connected everything !	connected
7	60	401	242.450	243.978	B	oh we connected everything !	everything
7	60	402	242.450	243.978	B	oh we connected everything !	!
7	61	403	244.188	244.776	A	no .	no
7	61	404	244.188	244.776	A	no .	.
7	62	405	244.776	245.565	A	uh	uh
7	63	406	244.846	245.356	B	yeah .	yeah
7	63	407	244.846	245.356	B	yeah .	.
7	64	408	247.033	247.396	A	sure ?	sure
7	64	409	247.033	247.396	A	sure ?	?
7	65	410	248.291	249.699	B	yeah we connected everything .	yeah
7	65	411	248.291	249.699	B	yeah we connected everything .	we
7	65	412	248.291	249.699	B	yeah we connected everything .	connected
7	65	413	248.291	249.699	B	yeah we connected everything .	everything
7	65	414	248.291	249.699	B	yeah we connected everything .	.
7	66	415	249.610	251.347	A	i do n't what uh let me see .	i
7	66	416	249.610	251.347	A	i do n't what uh let me see .	do
7	66	417	249.610	251.347	A	i do n't what uh let me see .	n't
7	66	418	249.610	251.347	A	i do n't what uh let me see .	what
7	66	419	249.610	251.347	A	i do n't what uh let me see .	uh
7	66	420	249.610	251.347	A	i do n't what uh let me see .	let
7	66	421	249.610	251.347	A	i do n't what uh let me see .	me
7	66	422	249.610	251.347	A	i do n't what uh let me see .	see
7	66	423	249.610	251.347	A	i do n't what uh let me see .	.
7	67	424	252.006	253.923	B	yeah exactly we connected everything .	yeah
7	67	425	252.006	253.923	B	yeah exactly we connected everything .	exactly
7	67	426	252.006	253.923	B	yeah exactly we connected everything .	we
7	67	427	252.006	253.923	B	yeah exactly we connected everything .	connected
7	67	428	252.006	253.923	B	yeah exactly we connected everything .	everything
7	67	429	252.006	253.923	B	yeah exactly we connected everything .	.
7	68	430	254.642	257.818	A	uh okay let 's go , three , two , one .	uh
7	68	431	254.642	257.818	A	uh okay let 's go , three , two , one .	okay
7	68	432	254.642	257.818	A	uh okay let 's go , three , two , one .	let
7	68	433	254.642	257.818	A	uh okay let 's go , three , two , one .	's
7	68	434	254.642	257.818	A	uh okay let 's go , three , two , one .	go
7	68	435	254.642	257.818	A	uh okay let 's go , three , two , one .	,
7	68	436	254.642	257.818	A	uh okay let 's go , three , two , one .	three
7	68	437	254.642	257.818	A	uh okay let 's go , three , two , one .	,
7	68	438	254.642	257.818	A	uh okay let 's go , three , two , one .	two
7	68	439	254.642	257.818	A	uh okay let 's go , three , two , one .	,
7	68	440	254.642	257.818	A	uh okay let 's go , three , two , one .	one
7	68	441	254.642	257.818	A	uh okay let 's go , three , two , one .	.
7	69	442	256.559	257.758	B	two , one .	two
7	69	443	256.559	257.758	B	two , one .	,
7	69	444	256.559	257.758	B	two , one .	one
7	69	445	256.559	257.758	B	two , one .	.
7	70	446	262.200	264.058	B	that is not a lot .	that
7	70	447	262.200	264.058	B	that is not a lot .	is
7	70	448	262.200	264.058	B	that is not a lot .	not
7	70	449	262.200	264.058	B	that is not a lot .	a
7	70	450	262.200	264.058	B	that is not a lot .	lot
7	70	451	262.200	264.058	B	that is not a lot .	.
