team_no	utterance_no	token_no	start	end	interlocutor	utterance	token
17	16	74	214.753	215.583	A	yeah it 's good .	's
17	16	75	214.753	215.583	A	yeah it 's good .	good
17	16	76	214.753	215.583	A	yeah it 's good .	.
17	17	77	216.652	217.103	A	yeah .	yeah
17	17	78	216.652	217.103	A	yeah .	.
17	18	79	238.134	238.852	A	okay .	okay
17	18	80	238.134	238.852	A	okay .	.
17	19	81	246.319	247.009	A	okay .	okay
17	19	82	246.319	247.009	A	okay .	.
17	20	83	247.515	248.190	B	um	um
17	21	84	250.679	252.470	A	okay your turn , bob .	okay
17	21	85	250.679	252.470	A	okay your turn , bob .	your
17	21	86	250.679	252.470	A	okay your turn , bob .	turn
17	21	87	250.679	252.470	A	okay your turn , bob .	,
17	21	88	250.679	252.470	A	okay your turn , bob .	bob
17	21	89	250.679	252.470	A	okay your turn , bob .	.
17	22	90	255.242	256.621	A	that 's 3 .	that
17	22	91	255.242	256.621	A	that 's 3 .	's
17	22	92	255.242	256.621	A	that 's 3 .	3
17	22	93	255.242	256.621	A	that 's 3 .	.
17	23	94	261.993	263.484	A	yeah okay .	yeah
17	23	95	261.993	263.484	A	yeah okay .	okay
17	23	96	261.993	263.484	A	yeah okay .	.
17	24	97	281.368	282.282	A	okay .	okay
17	24	98	281.368	282.282	A	okay .	.
17	25	99	292.988	294.634	A	yeah okay .	yeah
17	25	100	292.988	294.634	A	yeah okay .	okay
17	25	101	292.988	294.634	A	yeah okay .	.
17	26	102	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	it
17	26	103	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	's
17	26	104	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	better
17	26	105	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	to
17	26	106	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	go
17	26	107	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	from
17	26	108	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	mount
17	26	109	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	basel
17	26	110	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	to
17	26	111	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	mount
17	26	112	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	interlaken
17	26	113	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	because
17	26	114	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	that
17	26	115	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	costs
17	26	116	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	less
17	26	117	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	money
17	26	118	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	,
17	26	119	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	i
17	26	120	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	think
17	26	121	311.630	319.037	A	it 's better to go from mount basel to mount interlaken because that costs less money , i think .	.
17	27	122	328.561	330.179	A	okay , uh .	okay
17	27	123	328.561	330.179	A	okay , uh .	,
17	27	124	328.561	330.179	A	okay , uh .	uh
17	27	125	328.561	330.179	A	okay , uh .	.
17	28	126	339.136	342.456	A	i think that cost less , then last time .	i
17	28	127	339.136	342.456	A	i think that cost less , then last time .	think
17	28	128	339.136	342.456	A	i think that cost less , then last time .	that
17	28	129	339.136	342.456	A	i think that cost less , then last time .	cost
17	28	130	339.136	342.456	A	i think that cost less , then last time .	less
17	28	131	339.136	342.456	A	i think that cost less , then last time .	,
17	28	132	339.136	342.456	A	i think that cost less , then last time .	then
17	28	133	339.136	342.456	A	i think that cost less , then last time .	last
17	28	134	339.136	342.456	A	i think that cost less , then last time .	time
17	28	135	339.136	342.456	A	i think that cost less , then last time .	.
17	29	136	342.821	344.143	B	um yeah , let 's submit .	um
17	29	137	342.821	344.143	B	um yeah , let 's submit .	yeah
17	29	138	342.821	344.143	B	um yeah , let 's submit .	,
17	29	139	342.821	344.143	B	um yeah , let 's submit .	let
17	29	140	342.821	344.143	B	um yeah , let 's submit .	's
17	29	141	342.821	344.143	B	um yeah , let 's submit .	submit
17	29	142	342.821	344.143	B	um yeah , let 's submit .	.
17	30	143	344.354	345.254	A	yeah .	yeah
17	30	144	344.354	345.254	A	yeah .	.
17	31	145	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	oh
17	31	146	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	so
17	31	147	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	what
17	31	148	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	's
17	31	149	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	the
17	31	150	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	minimum
17	31	151	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	is
17	31	152	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	9
17	31	153	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	i
17	31	154	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	think
17	31	155	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	,
17	31	156	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	wait
17	31	157	355.362	358.597	A	oh so what 's the minimum is 9 i think , wait .	.
17	32	158	359.332	362.358	A	we had the price which is 29 , so	we
17	32	159	359.332	362.358	A	we had the price which is 29 , so	had
17	32	160	359.332	362.358	A	we had the price which is 29 , so	the
17	32	161	359.332	362.358	A	we had the price which is 29 , so	price
17	32	162	359.332	362.358	A	we had the price which is 29 , so	which
17	32	163	359.332	362.358	A	we had the price which is 29 , so	is
17	32	164	359.332	362.358	A	we had the price which is 29 , so	29
17	32	165	359.332	362.358	A	we had the price which is 29 , so	,
17	32	166	359.332	362.358	A	we had the price which is 29 , so	so
17	33	167	363.230	365.521	A	i think we used to do it one more time .	i
17	33	168	363.230	365.521	A	i think we used to do it one more time .	think
17	33	169	363.230	365.521	A	i think we used to do it one more time .	we
17	33	170	363.230	365.521	A	i think we used to do it one more time .	used
17	33	171	363.230	365.521	A	i think we used to do it one more time .	to
17	33	172	363.230	365.521	A	i think we used to do it one more time .	do
17	33	173	363.230	365.521	A	i think we used to do it one more time .	it
17	33	174	363.230	365.521	A	i think we used to do it one more time .	one
17	33	175	363.230	365.521	A	i think we used to do it one more time .	more
17	33	176	363.230	365.521	A	i think we used to do it one more time .	time
17	33	177	363.230	365.521	A	i think we used to do it one more time .	.
17	34	178	366.213	366.767	B	um	um
17	35	179	367.416	368.779	A	okay your turn first .	okay
17	35	180	367.416	368.779	A	okay your turn first .	your
17	35	181	367.416	368.779	A	okay your turn first .	turn
17	35	182	367.416	368.779	A	okay your turn first .	first
17	35	183	367.416	368.779	A	okay your turn first .	.
17	36	184	369.303	371.565	A	why do n't you go from a different mountain this time ?	why
17	36	185	369.303	371.565	A	why do n't you go from a different mountain this time ?	do
17	36	186	369.303	371.565	A	why do n't you go from a different mountain this time ?	n't
17	36	187	369.303	371.565	A	why do n't you go from a different mountain this time ?	you
17	36	188	369.303	371.565	A	why do n't you go from a different mountain this time ?	go
17	36	189	369.303	371.565	A	why do n't you go from a different mountain this time ?	from
17	36	190	369.303	371.565	A	why do n't you go from a different mountain this time ?	a
17	36	191	369.303	371.565	A	why do n't you go from a different mountain this time ?	different
17	36	192	369.303	371.565	A	why do n't you go from a different mountain this time ?	mountain
17	36	193	369.303	371.565	A	why do n't you go from a different mountain this time ?	this
17	36	194	369.303	371.565	A	why do n't you go from a different mountain this time ?	time
17	36	195	369.303	371.565	A	why do n't you go from a different mountain this time ?	?
17	37	196	372.829	374.402	B	maybe mount bern ?	maybe
17	37	197	372.829	374.402	B	maybe mount bern ?	mount
17	37	198	372.829	374.402	B	maybe mount bern ?	bern
17	37	199	372.829	374.402	B	maybe mount bern ?	?
17	38	200	376.700	377.329	A	where ?	where
17	38	201	376.700	377.329	A	where ?	?
17	39	202	377.449	378.452	B	mount bern .	mount
17	39	203	377.449	378.452	B	mount bern .	bern
17	39	204	377.449	378.452	B	mount bern .	.
17	40	205	378.559	379.877	A	okay start from there .	okay
17	40	206	378.559	379.877	A	okay start from there .	start
17	40	207	378.559	379.877	A	okay start from there .	from
17	40	208	378.559	379.877	A	okay start from there .	there
17	40	209	378.559	379.877	A	okay start from there .	.
17	41	210	381.694	383.476	A	maybe go to mount basel after .	maybe
17	41	211	381.694	383.476	A	maybe go to mount basel after .	go
17	41	212	381.694	383.476	A	maybe go to mount basel after .	to
17	41	213	381.694	383.476	A	maybe go to mount basel after .	mount
17	41	214	381.694	383.476	A	maybe go to mount basel after .	basel
17	41	215	381.694	383.476	A	maybe go to mount basel after .	after
17	41	216	381.694	383.476	A	maybe go to mount basel after .	.
17	42	217	384.588	386.490	A	that might cost less .	that
17	42	218	384.588	386.490	A	that might cost less .	might
17	42	219	384.588	386.490	A	that might cost less .	cost
17	42	220	384.588	386.490	A	that might cost less .	less
17	42	221	384.588	386.490	A	that might cost less .	.
17	43	222	388.442	390.799	A	yeah , and then go to mount zurich .	yeah
17	43	223	388.442	390.799	A	yeah , and then go to mount zurich .	,
17	43	224	388.442	390.799	A	yeah , and then go to mount zurich .	and
17	43	225	388.442	390.799	A	yeah , and then go to mount zurich .	then
17	43	226	388.442	390.799	A	yeah , and then go to mount zurich .	go
17	43	227	388.442	390.799	A	yeah , and then go to mount zurich .	to
17	43	228	388.442	390.799	A	yeah , and then go to mount zurich .	mount
17	43	229	388.442	390.799	A	yeah , and then go to mount zurich .	zurich
17	43	230	388.442	390.799	A	yeah , and then go to mount zurich .	.
17	44	231	394.146	394.805	A	yeah .	yeah
17	44	232	394.146	394.805	A	yeah .	.
17	45	233	395.044	397.471	A	oh no that costs more .	oh
17	45	234	395.044	397.471	A	oh no that costs more .	no
17	45	235	395.044	397.471	A	oh no that costs more .	that
17	45	236	395.044	397.471	A	oh no that costs more .	costs
17	45	237	395.044	397.471	A	oh no that costs more .	more
17	45	238	395.044	397.471	A	oh no that costs more .	.
17	46	239	397.775	398.688	A	uh	uh
17	47	240	398.179	399.707	B	we should erase it .	we
17	47	241	398.179	399.707	B	we should erase it .	should
17	47	242	398.179	399.707	B	we should erase it .	erase
17	47	243	398.179	399.707	B	we should erase it .	it
17	47	244	398.179	399.707	B	we should erase it .	.
17	48	245	400.101	401.823	A	yeah , i 'll erase it .	yeah
17	48	246	400.101	401.823	A	yeah , i 'll erase it .	,
17	48	247	400.101	401.823	A	yeah , i 'll erase it .	i
17	48	248	400.101	401.823	A	yeah , i 'll erase it .	'll
17	48	249	400.101	401.823	A	yeah , i 'll erase it .	erase
17	48	250	400.101	401.823	A	yeah , i 'll erase it .	it
17	48	251	400.101	401.823	A	yeah , i 'll erase it .	.
17	49	252	403.327	405.170	A	that , that 's better okay .	that
17	49	253	403.327	405.170	A	that , that 's better okay .	,
17	49	254	403.327	405.170	A	that , that 's better okay .	that
17	49	255	403.327	405.170	A	that , that 's better okay .	's
17	49	256	403.327	405.170	A	that , that 's better okay .	better
17	49	257	403.327	405.170	A	that , that 's better okay .	okay
17	49	258	403.327	405.170	A	that , that 's better okay .	.
17	50	259	405.589	408.755	A	so , go from mount bern	so
17	50	260	405.589	408.755	A	so , go from mount bern	,
17	50	261	405.589	408.755	A	so , go from mount bern	go
17	50	262	405.589	408.755	A	so , go from mount bern	from
17	50	263	405.589	408.755	A	so , go from mount bern	mount
17	50	264	405.589	408.755	A	so , go from mount bern	bern
17	51	265	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	to
17	51	266	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	straight
17	51	267	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	to
17	51	268	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	mount
17	51	269	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	zurich
17	51	270	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	i
17	51	271	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	think
17	51	272	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	maybe
17	51	273	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	that
17	51	274	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	's
17	51	275	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	better
17	51	276	409.279	412.320	A	to straight to mount zurich i think maybe that 's better .	.
17	52	277	413.065	414.637	A	that would cost a lot .	that
17	52	278	413.065	414.637	A	that would cost a lot .	would
17	52	279	413.065	414.637	A	that would cost a lot .	cost
17	52	280	413.065	414.637	A	that would cost a lot .	a
17	52	281	413.065	414.637	A	that would cost a lot .	lot
17	52	282	413.065	414.637	A	that would cost a lot .	.
17	53	283	414.877	416.195	A	yeah .	yeah
17	53	284	414.877	416.195	A	yeah .	.
17	54	285	416.959	419.430	A	then mount saint gallen maybe ?	then
17	54	286	416.959	419.430	A	then mount saint gallen maybe ?	mount
17	54	287	416.959	419.430	A	then mount saint gallen maybe ?	saint
17	54	288	416.959	419.430	A	then mount saint gallen maybe ?	gallen
17	54	289	416.959	419.430	A	then mount saint gallen maybe ?	maybe
17	54	290	416.959	419.430	A	then mount saint gallen maybe ?	?
17	55	291	422.988	425.449	A	yeah , it 's better .	yeah
17	55	292	422.988	425.449	A	yeah , it 's better .	,
17	55	293	422.988	425.449	A	yeah , it 's better .	it
17	55	294	422.988	425.449	A	yeah , it 's better .	's
17	55	295	422.988	425.449	A	yeah , it 's better .	better
17	55	296	422.988	425.449	A	yeah , it 's better .	.
17	56	297	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	i
17	56	298	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	'm
17	56	299	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	gon
17	56	300	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	na
17	56	301	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	go
17	56	302	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	from
17	56	303	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	mount
17	56	304	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	bern
17	56	305	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	to
17	56	306	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	mount
17	56	307	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	basel
17	56	308	427.385	430.246	A	i 'm gon na go from mount bern to mount basel .	.
17	57	309	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	oh
17	57	310	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	you
17	57	311	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	're
17	57	312	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	gon
17	57	313	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	na
17	57	314	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	go
17	57	315	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	from
17	57	316	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	saint
17	57	317	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	gallen
17	57	318	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	right
17	57	319	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	down
17	57	320	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	to
17	57	321	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	mount
17	57	322	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	davos
17	57	323	432.498	436.141	A	oh you 're gon na go from saint gallen right down to mount davos .	.
17	58	324	436.580	438.258	A	yeah that 's better .	yeah
17	58	325	436.580	438.258	A	yeah that 's better .	that
17	58	326	436.580	438.258	A	yeah that 's better .	's
17	58	327	436.580	438.258	A	yeah that 's better .	better
17	58	328	436.580	438.258	A	yeah that 's better .	.
17	59	329	439.179	440.843	A	so we cut the 5 out .	so
17	59	330	439.179	440.843	A	so we cut the 5 out .	we
17	59	331	439.179	440.843	A	so we cut the 5 out .	cut
17	59	332	439.179	440.843	A	so we cut the 5 out .	the
17	59	333	439.179	440.843	A	so we cut the 5 out .	5
17	59	334	439.179	440.843	A	so we cut the 5 out .	out
17	59	335	439.179	440.843	A	so we cut the 5 out .	.
17	60	336	442.053	443.600	B	i 'll go from	i
17	60	337	442.053	443.600	B	i 'll go from	'll
17	60	338	442.053	443.600	B	i 'll go from	go
17	60	339	442.053	443.600	B	i 'll go from	from
17	61	340	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	uh
17	61	341	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	no
17	61	342	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	i
17	61	343	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	think
17	61	344	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	you
17	61	345	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	should
17	61	346	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	go
17	61	347	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	from
17	61	348	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	mount
17	61	349	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	davos
17	61	350	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	to
17	61	351	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	mount
17	61	352	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	luzern
17	61	353	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	,
17	61	354	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	but
17	61	355	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	if
17	61	356	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	you
17	61	357	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	want
17	61	358	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	to
17	61	359	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	go
17	61	360	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	from
17	61	361	450.625	455.281	A	uh no i think you should go from mount davos to mount luzern , but if you want to go from mount	mount
17	62	362	456.401	458.188	A	yeah , maybe like that 's better .	yeah
17	62	363	456.401	458.188	A	yeah , maybe like that 's better .	,
17	62	364	456.401	458.188	A	yeah , maybe like that 's better .	maybe
17	62	365	456.401	458.188	A	yeah , maybe like that 's better .	like
17	62	366	456.401	458.188	A	yeah , maybe like that 's better .	that
17	62	367	456.401	458.188	A	yeah , maybe like that 's better .	's
17	62	368	456.401	458.188	A	yeah , maybe like that 's better .	better
17	62	369	456.401	458.188	A	yeah , maybe like that 's better .	.
17	63	370	459.715	463.161	A	and then mount luzern to mount zermatt .	and
17	63	371	459.715	463.161	A	and then mount luzern to mount zermatt .	then
17	63	372	459.715	463.161	A	and then mount luzern to mount zermatt .	mount
17	63	373	459.715	463.161	A	and then mount luzern to mount zermatt .	luzern
17	63	374	459.715	463.161	A	and then mount luzern to mount zermatt .	to
17	63	375	459.715	463.161	A	and then mount luzern to mount zermatt .	mount
17	63	376	459.715	463.161	A	and then mount luzern to mount zermatt .	zermatt
17	63	377	459.715	463.161	A	and then mount luzern to mount zermatt .	.
17	64	378	466.163	467.708	A	yeah , perfect .	yeah
17	64	379	466.163	467.708	A	yeah , perfect .	,
17	64	380	466.163	467.708	A	yeah , perfect .	perfect
17	64	381	466.163	467.708	A	yeah , perfect .	.
17	65	382	468.485	470.257	A	oh good , should i go to mount	oh
17	65	383	468.485	470.257	A	oh good , should i go to mount	good
17	65	384	468.485	470.257	A	oh good , should i go to mount	,
17	65	385	468.485	470.257	A	oh good , should i go to mount	should
17	65	386	468.485	470.257	A	oh good , should i go to mount	i
17	65	387	468.485	470.257	A	oh good , should i go to mount	go
17	65	388	468.485	470.257	A	oh good , should i go to mount	to
17	65	389	468.485	470.257	A	oh good , should i go to mount	mount
17	66	390	471.270	476.671	A	interlaken interlaken or mount montreux ?	interlaken
17	66	391	471.270	476.671	A	interlaken interlaken or mount montreux ?	interlaken
17	66	392	471.270	476.671	A	interlaken interlaken or mount montreux ?	or
17	66	393	471.270	476.671	A	interlaken interlaken or mount montreux ?	mount
17	66	394	471.270	476.671	A	interlaken interlaken or mount montreux ?	montreux
17	66	395	471.270	476.671	A	interlaken interlaken or mount montreux ?	?
17	67	396	477.373	477.866	A	i think	i
17	67	397	477.373	477.866	A	i think	think
17	68	398	477.458	480.426	B	um montreux i think .	um
17	68	399	477.458	480.426	B	um montreux i think .	montreux
17	68	400	477.458	480.426	B	um montreux i think .	i
17	68	401	477.458	480.426	B	um montreux i think .	think
17	68	402	477.458	480.426	B	um montreux i think .	.
17	69	403	480.663	481.381	A	okay .	okay
17	69	404	480.663	481.381	A	okay .	.
17	70	405	482.659	483.950	A	and then i 'll go to mount	and
17	70	406	482.659	483.950	A	and then i 'll go to mount	then
17	70	407	482.659	483.950	A	and then i 'll go to mount	i
17	70	408	482.659	483.950	A	and then i 'll go to mount	'll
17	70	409	482.659	483.950	A	and then i 'll go to mount	go
17	70	410	482.659	483.950	A	and then i 'll go to mount	to
17	70	411	482.659	483.950	A	and then i 'll go to mount	mount
17	71	412	483.950	484.836	A	interlaken .	interlaken
17	71	413	483.950	484.836	A	interlaken .	.
17	72	414	484.048	485.005	B	interlaken .	interlaken
17	72	415	484.048	485.005	B	interlaken .	.
17	73	416	485.174	485.990	A	yeah .	yeah
17	73	417	485.174	485.990	A	yeah .	.
17	74	418	487.272	488.182	A	oh actually	oh
17	74	419	487.272	488.182	A	oh actually	actually
17	75	420	488.425	489.464	A	oh next time	oh
17	75	421	488.425	489.464	A	oh next time	next
17	75	422	488.425	489.464	A	oh next time	time
17	76	423	489.464	492.899	A	can you erase mount interlaken so we go straight mount	can
17	76	424	489.464	492.899	A	can you erase mount interlaken so we go straight mount	you
17	76	425	489.464	492.899	A	can you erase mount interlaken so we go straight mount	erase
17	76	426	489.464	492.899	A	can you erase mount interlaken so we go straight mount	mount
17	76	427	489.464	492.899	A	can you erase mount interlaken so we go straight mount	interlaken
17	76	428	489.464	492.899	A	can you erase mount interlaken so we go straight mount	so
17	76	429	489.464	492.899	A	can you erase mount interlaken so we go straight mount	we
17	76	430	489.464	492.899	A	can you erase mount interlaken so we go straight mount	go
17	76	431	489.464	492.899	A	can you erase mount interlaken so we go straight mount	straight
17	76	432	489.464	492.899	A	can you erase mount interlaken so we go straight mount	mount
17	77	433	493.254	495.968	A	neuchatel because that costs more , mount	neuchatel
17	77	434	493.254	495.968	A	neuchatel because that costs more , mount	because
17	77	435	493.254	495.968	A	neuchatel because that costs more , mount	that
17	77	436	493.254	495.968	A	neuchatel because that costs more , mount	costs
