team_no	utterance_no	token_no	start	end	interlocutor	utterance	token
47	28	128	221.479	222.164	A	okay .	okay
47	28	129	221.479	222.164	A	okay .	.
47	29	130	223.628	225.188	A	i 'll build first .	i
47	29	131	223.628	225.188	A	i 'll build first .	'll
47	29	132	223.628	225.188	A	i 'll build first .	build
47	29	133	223.628	225.188	A	i 'll build first .	first
47	29	134	223.628	225.188	A	i 'll build first .	.
47	30	135	228.708	230.591	A	why are we 5 francs away ?	why
47	30	136	228.708	230.591	A	why are we 5 francs away ?	are
47	30	137	228.708	230.591	A	why are we 5 francs away ?	we
47	30	138	228.708	230.591	A	why are we 5 francs away ?	5
47	30	139	228.708	230.591	A	why are we 5 francs away ?	francs
47	30	140	228.708	230.591	A	why are we 5 francs away ?	away
47	30	141	228.708	230.591	A	why are we 5 francs away ?	?
47	31	142	233.216	234.167	A	um	um
47	32	143	237.020	239.606	A	i think short distances will make less money .	i
47	32	144	237.020	239.606	A	i think short distances will make less money .	think
47	32	145	237.020	239.606	A	i think short distances will make less money .	short
47	32	146	237.020	239.606	A	i think short distances will make less money .	distances
47	32	147	237.020	239.606	A	i think short distances will make less money .	will
47	32	148	237.020	239.606	A	i think short distances will make less money .	make
47	32	149	237.020	239.606	A	i think short distances will make less money .	less
47	32	150	237.020	239.606	A	i think short distances will make less money .	money
47	32	151	237.020	239.606	A	i think short distances will make less money .	.
47	33	152	281.203	283.257	A	okay , let 's click it .	okay
47	33	153	281.203	283.257	A	okay , let 's click it .	,
47	33	154	281.203	283.257	A	okay , let 's click it .	let
47	33	155	281.203	283.257	A	okay , let 's click it .	's
47	33	156	281.203	283.257	A	okay , let 's click it .	click
47	33	157	281.203	283.257	A	okay , let 's click it .	it
47	33	158	281.203	283.257	A	okay , let 's click it .	.
47	34	159	284.094	286.718	A	go , oh oh gosh , waiting for .	go
47	34	160	284.094	286.718	A	go , oh oh gosh , waiting for .	,
47	34	161	284.094	286.718	A	go , oh oh gosh , waiting for .	oh
47	34	162	284.094	286.718	A	go , oh oh gosh , waiting for .	oh
47	34	163	284.094	286.718	A	go , oh oh gosh , waiting for .	gosh
47	34	164	284.094	286.718	A	go , oh oh gosh , waiting for .	,
47	34	165	284.094	286.718	A	go , oh oh gosh , waiting for .	waiting
47	34	166	284.094	286.718	A	go , oh oh gosh , waiting for .	for
47	34	167	284.094	286.718	A	go , oh oh gosh , waiting for .	.
47	35	168	293.818	295.986	A	hello robot .	hello
47	35	169	293.818	295.986	A	hello robot .	robot
47	35	170	293.818	295.986	A	hello robot .	.
47	36	171	306.670	308.458	A	okay come on let 's press it together .	okay
47	36	172	306.670	308.458	A	okay come on let 's press it together .	come
47	36	173	306.670	308.458	A	okay come on let 's press it together .	on
47	36	174	306.670	308.458	A	okay come on let 's press it together .	let
47	36	175	306.670	308.458	A	okay come on let 's press it together .	's
47	36	176	306.670	308.458	A	okay come on let 's press it together .	press
47	36	177	306.670	308.458	A	okay come on let 's press it together .	it
47	36	178	306.670	308.458	A	okay come on let 's press it together .	together
47	36	179	306.670	308.458	A	okay come on let 's press it together .	.
47	37	180	308.192	309.447	B	i do that i already pressed it .	i
47	37	181	308.192	309.447	B	i do that i already pressed it .	do
47	37	182	308.192	309.447	B	i do that i already pressed it .	that
47	37	183	308.192	309.447	B	i do that i already pressed it .	i
47	37	184	308.192	309.447	B	i do that i already pressed it .	already
47	37	185	308.192	309.447	B	i do that i already pressed it .	pressed
47	37	186	308.192	309.447	B	i do that i already pressed it .	it
47	37	187	308.192	309.447	B	i do that i already pressed it .	.
47	38	188	309.599	310.094	A	three .	three
47	38	189	309.599	310.094	A	three .	.
47	39	190	310.094	310.855	B	two .	two
47	39	191	310.094	310.855	B	two .	.
47	40	192	310.969	311.539	A	one .	one
47	40	193	310.969	311.539	A	one .	.
47	41	194	311.692	312.300	A	go .	go
47	41	195	311.692	312.300	A	go .	.
47	42	196	317.397	320.821	A	16 oh gosh let 's let 's just start .	16
47	42	197	317.397	320.821	A	16 oh gosh let 's let 's just start .	oh
47	42	198	317.397	320.821	A	16 oh gosh let 's let 's just start .	gosh
47	42	199	317.397	320.821	A	16 oh gosh let 's let 's just start .	let
47	42	200	317.397	320.821	A	16 oh gosh let 's let 's just start .	's
47	42	201	317.397	320.821	A	16 oh gosh let 's let 's just start .	let
47	42	202	317.397	320.821	A	16 oh gosh let 's let 's just start .	's
47	42	203	317.397	320.821	A	16 oh gosh let 's let 's just start .	just
47	42	204	317.397	320.821	A	16 oh gosh let 's let 's just start .	start
47	42	205	317.397	320.821	A	16 oh gosh let 's let 's just start .	.
47	43	206	321.277	322.825	A	let 's just do our you know .	let
47	43	207	321.277	322.825	A	let 's just do our you know .	's
47	43	208	321.277	322.825	A	let 's just do our you know .	just
47	43	209	321.277	322.825	A	let 's just do our you know .	do
47	43	210	321.277	322.825	A	let 's just do our you know .	our
47	43	211	321.277	322.825	A	let 's just do our you know .	you
47	43	212	321.277	322.825	A	let 's just do our you know .	know
47	43	213	321.277	322.825	A	let 's just do our you know .	.
47	44	214	321.836	324.384	B	i know how we should start , let 's so	i
47	44	215	321.836	324.384	B	i know how we should start , let 's so	know
47	44	216	321.836	324.384	B	i know how we should start , let 's so	how
47	44	217	321.836	324.384	B	i know how we should start , let 's so	we
47	44	218	321.836	324.384	B	i know how we should start , let 's so	should
47	44	219	321.836	324.384	B	i know how we should start , let 's so	start
47	44	220	321.836	324.384	B	i know how we should start , let 's so	,
47	44	221	321.836	324.384	B	i know how we should start , let 's so	let
47	44	222	321.836	324.384	B	i know how we should start , let 's so	's
47	44	223	321.836	324.384	B	i know how we should start , let 's so	so
47	45	224	323.833	326.838	A	let 's start from mount zermatt to mount davos .	let
47	45	225	323.833	326.838	A	let 's start from mount zermatt to mount davos .	's
47	45	226	323.833	326.838	A	let 's start from mount zermatt to mount davos .	start
47	45	227	323.833	326.838	A	let 's start from mount zermatt to mount davos .	from
47	45	228	323.833	326.838	A	let 's start from mount zermatt to mount davos .	mount
47	45	229	323.833	326.838	A	let 's start from mount zermatt to mount davos .	zermatt
47	45	230	323.833	326.838	A	let 's start from mount zermatt to mount davos .	to
47	45	231	323.833	326.838	A	let 's start from mount zermatt to mount davos .	mount
47	45	232	323.833	326.838	A	let 's start from mount zermatt to mount davos .	davos
47	45	233	323.833	326.838	A	let 's start from mount zermatt to mount davos .	.
47	46	234	331.927	333.639	A	wait mount what ?	wait
47	46	235	331.927	333.639	A	wait mount what ?	mount
47	46	236	331.927	333.639	A	wait mount what ?	what
47	46	237	331.927	333.639	A	wait mount what ?	?
47	47	238	333.430	334.704	B	mount montreux .	mount
47	47	239	333.430	334.704	B	mount montreux .	montreux
47	47	240	333.430	334.704	B	mount montreux .	.
47	48	241	335.207	338.231	A	oh mount mount montreux , to	oh
47	48	242	335.207	338.231	A	oh mount mount montreux , to	mount
47	48	243	335.207	338.231	A	oh mount mount montreux , to	mount
47	48	244	335.207	338.231	A	oh mount mount montreux , to	montreux
47	48	245	335.207	338.231	A	oh mount mount montreux , to	,
47	48	246	335.207	338.231	A	oh mount mount montreux , to	to
47	49	247	337.717	339.790	B	to mount neuchatel .	to
47	49	248	337.717	339.790	B	to mount neuchatel .	mount
47	49	249	337.717	339.790	B	to mount neuchatel .	neuchatel
47	49	250	337.717	339.790	B	to mount neuchatel .	.
47	50	251	339.600	340.152	A	okay .	okay
47	50	252	339.600	340.152	A	okay .	.
47	51	253	342.377	344.470	B	and then go to mount interlaken .	and
47	51	254	342.377	344.470	B	and then go to mount interlaken .	then
47	51	255	342.377	344.470	B	and then go to mount interlaken .	go
47	51	256	342.377	344.470	B	and then go to mount interlaken .	to
47	51	257	342.377	344.470	B	and then go to mount interlaken .	mount
47	51	258	342.377	344.470	B	and then go to mount interlaken .	interlaken
47	51	259	342.377	344.470	B	and then go to mount interlaken .	.
47	52	260	342.511	342.986	A	and	and
47	53	261	345.268	346.257	A	you sure because	you
47	53	262	345.268	346.257	A	you sure because	sure
47	53	263	345.268	346.257	A	you sure because	because
47	54	264	345.953	346.543	B	yeah .	yeah
47	54	265	345.953	346.543	B	yeah .	.
47	55	266	346.257	346.809	A	okay .	okay
47	55	267	346.257	346.809	A	okay .	.
47	56	268	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	i
47	56	269	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	see
47	56	270	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	oh
47	56	271	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	3
47	56	272	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	and
47	56	273	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	2
47	56	274	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	,
47	56	275	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	we
47	56	276	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	've
47	56	277	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	got
47	56	278	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	5
47	56	279	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	francs
47	56	280	347.551	350.309	A	i see oh 3 and 2 , we 've got 5 francs .	.
47	57	281	351.944	353.371	A	um i 'll go from	um
47	57	282	351.944	353.371	A	um i 'll go from	i
47	57	283	351.944	353.371	A	um i 'll go from	'll
47	57	284	351.944	353.371	A	um i 'll go from	go
47	57	285	351.944	353.371	A	um i 'll go from	from
47	58	286	352.325	354.816	B	go to mount zurich .	go
47	58	287	352.325	354.816	B	go to mount zurich .	to
47	58	288	352.325	354.816	B	go to mount zurich .	mount
47	58	289	352.325	354.816	B	go to mount zurich .	zurich
47	58	290	352.325	354.816	B	go to mount zurich .	.
47	59	291	354.784	357.582	A	go to mount zurich , and then from mount zurich	go
47	59	292	354.784	357.582	A	go to mount zurich , and then from mount zurich	to
47	59	293	354.784	357.582	A	go to mount zurich , and then from mount zurich	mount
47	59	294	354.784	357.582	A	go to mount zurich , and then from mount zurich	zurich
47	59	295	354.784	357.582	A	go to mount zurich , and then from mount zurich	,
47	59	296	354.784	357.582	A	go to mount zurich , and then from mount zurich	and
47	59	297	354.784	357.582	A	go to mount zurich , and then from mount zurich	then
47	59	298	354.784	357.582	A	go to mount zurich , and then from mount zurich	from
47	59	299	354.784	357.582	A	go to mount zurich , and then from mount zurich	mount
47	59	300	354.784	357.582	A	go to mount zurich , and then from mount zurich	zurich
47	60	301	358.058	359.123	B	to mount luzern .	to
47	60	302	358.058	359.123	B	to mount luzern .	mount
47	60	303	358.058	359.123	B	to mount luzern .	luzern
47	60	304	358.058	359.123	B	to mount luzern .	.
47	61	305	359.503	361.082	A	luzern , you go .	luzern
47	61	306	359.503	361.082	A	luzern , you go .	,
47	61	307	359.503	361.082	A	luzern , you go .	you
47	61	308	359.503	361.082	A	luzern , you go .	go
47	61	309	359.503	361.082	A	luzern , you go .	.
47	62	310	362.144	362.924	A	okay .	okay
47	62	311	362.144	362.924	A	okay .	.
47	63	312	366.462	368.421	A	mount s t gallen .	mount
47	63	313	366.462	368.421	A	mount s t gallen .	s
47	63	314	366.462	368.421	A	mount s t gallen .	t
47	63	315	366.462	368.421	A	mount s t gallen .	gallen
47	63	316	366.462	368.421	A	mount s t gallen .	.
47	64	317	370.025	371.128	A	which mountain ?	which
47	64	318	370.025	371.128	A	which mountain ?	mountain
47	64	319	370.025	371.128	A	which mountain ?	?
47	65	320	371.147	371.566	B	mount	mount
47	66	321	371.870	373.126	B	mount zurich .	mount
47	66	322	371.870	373.126	B	mount zurich .	zurich
47	66	323	371.870	373.126	B	mount zurich .	.
47	67	324	371.927	372.517	A	okay .	okay
47	67	325	371.927	372.517	A	okay .	.
47	68	326	373.594	376.999	A	now we already collected , okay we 're ready two one go .	now
47	68	327	373.594	376.999	A	now we already collected , okay we 're ready two one go .	we
47	68	328	373.594	376.999	A	now we already collected , okay we 're ready two one go .	already
47	68	329	373.594	376.999	A	now we already collected , okay we 're ready two one go .	collected
47	68	330	373.594	376.999	A	now we already collected , okay we 're ready two one go .	,
47	68	331	373.594	376.999	A	now we already collected , okay we 're ready two one go .	okay
47	68	332	373.594	376.999	A	now we already collected , okay we 're ready two one go .	we
47	68	333	373.594	376.999	A	now we already collected , okay we 're ready two one go .	're
47	68	334	373.594	376.999	A	now we already collected , okay we 're ready two one go .	ready
47	68	335	373.594	376.999	A	now we already collected , okay we 're ready two one go .	two
47	68	336	373.594	376.999	A	now we already collected , okay we 're ready two one go .	one
47	68	337	373.594	376.999	A	now we already collected , okay we 're ready two one go .	go
47	68	338	373.594	376.999	A	now we already collected , okay we 're ready two one go .	.
47	69	339	374.793	376.771	B	okay three two one .	okay
47	69	340	374.793	376.771	B	okay three two one .	three
47	69	341	374.793	376.771	B	okay three two one .	two
47	69	342	374.793	376.771	B	okay three two one .	one
47	69	343	374.793	376.771	B	okay three two one .	.
47	70	344	382.557	384.763	A	3 francs okay how can we	3
47	70	345	382.557	384.763	A	3 francs okay how can we	francs
47	70	346	382.557	384.763	A	3 francs okay how can we	okay
47	70	347	382.557	384.763	A	3 francs okay how can we	how
47	70	348	382.557	384.763	A	3 francs okay how can we	can
47	70	349	382.557	384.763	A	3 francs okay how can we	we
47	71	350	383.032	384.953	B	oh okay we 're close .	oh
47	71	351	383.032	384.953	B	oh okay we 're close .	okay
47	71	352	383.032	384.953	B	oh okay we 're close .	we
47	71	353	383.032	384.953	B	oh okay we 're close .	're
47	71	354	383.032	384.953	B	oh okay we 're close .	close
47	71	355	383.032	384.953	B	oh okay we 're close .	.
47	72	356	386.006	387.604	A	okay um	okay
47	72	357	386.006	387.604	A	okay um	um
47	73	358	387.337	388.821	B	okay you should take the lead now .	okay
47	73	359	387.337	388.821	B	okay you should take the lead now .	you
47	73	360	387.337	388.821	B	okay you should take the lead now .	should
47	73	361	387.337	388.821	B	okay you should take the lead now .	take
47	73	362	387.337	388.821	B	okay you should take the lead now .	the
47	73	363	387.337	388.821	B	okay you should take the lead now .	lead
47	73	364	387.337	388.821	B	okay you should take the lead now .	now
47	73	365	387.337	388.821	B	okay you should take the lead now .	.
47	74	366	388.745	389.392	A	okay .	okay
47	74	367	388.745	389.392	A	okay .	.
47	75	368	390.533	391.997	A	let 's go from mount	let
47	75	369	390.533	391.997	A	let 's go from mount	's
47	75	370	390.533	391.997	A	let 's go from mount	go
47	75	371	390.533	391.997	A	let 's go from mount	from
47	75	372	390.533	391.997	A	let 's go from mount	mount
47	76	373	393.376	395.960	A	davos to mount s t gallen .	davos
47	76	374	393.376	395.960	A	davos to mount s t gallen .	to
47	76	375	393.376	395.960	A	davos to mount s t gallen .	mount
47	76	376	393.376	395.960	A	davos to mount s t gallen .	s
47	76	377	393.376	395.960	A	davos to mount s t gallen .	t
47	76	378	393.376	395.960	A	davos to mount s t gallen .	gallen
47	76	379	393.376	395.960	A	davos to mount s t gallen .	.
47	77	380	396.762	399.063	A	and from mount s t gallen to mount zurich .	and
47	77	381	396.762	399.063	A	and from mount s t gallen to mount zurich .	from
47	77	382	396.762	399.063	A	and from mount s t gallen to mount zurich .	mount
47	77	383	396.762	399.063	A	and from mount s t gallen to mount zurich .	s
47	77	384	396.762	399.063	A	and from mount s t gallen to mount zurich .	t
47	77	385	396.762	399.063	A	and from mount s t gallen to mount zurich .	gallen
47	77	386	396.762	399.063	A	and from mount s t gallen to mount zurich .	to
47	77	387	396.762	399.063	A	and from mount s t gallen to mount zurich .	mount
47	77	388	396.762	399.063	A	and from mount s t gallen to mount zurich .	zurich
47	77	389	396.762	399.063	A	and from mount s t gallen to mount zurich .	.
47	78	390	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	uh
47	78	391	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	then
47	78	392	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	where
47	78	393	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	should
47	78	394	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	i
47	78	395	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	go
47	78	396	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	,
47	78	397	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	from
47	78	398	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	mount
47	78	399	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	mount
47	78	400	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	luzern
47	78	401	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	to
47	78	402	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	mount
47	78	403	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	zermatt
47	78	404	400.433	404.370	B	uh then where should i go , from mount mount luzern to mount zermatt .	.
47	79	405	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	yeah
47	79	406	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	,
47	79	407	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	no
47	79	408	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	go
47	79	409	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	from
47	79	410	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	mount
47	79	411	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	zurich
47	79	412	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	to
47	79	413	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	mount
47	79	414	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	um
47	79	415	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	bern
47	79	416	404.712	408.642	A	yeah , no go from mount zurich to mount um bern .	.
47	80	417	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	because
47	80	418	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	uh
47	80	419	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	like
47	80	420	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	,
47	80	421	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	and
47	80	422	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	now
47	80	423	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	go
47	80	424	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	from
47	80	425	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	mount
47	80	426	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	bern
47	80	427	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	go
47	80	428	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	to
47	80	429	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	mount
47	80	430	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	basel
47	80	431	409.073	413.296	A	because uh like , and now go from mount bern go to mount basel .	.
47	81	432	417.385	417.879	A	okay .	okay
47	81	433	417.385	417.879	A	okay .	.
47	82	434	420.929	425.038	A	i 'll go from mount , this to that mountain , and that to that mountain .	i
47	82	435	420.929	425.038	A	i 'll go from mount , this to that mountain , and that to that mountain .	'll
47	82	436	420.929	425.038	A	i 'll go from mount , this to that mountain , and that to that mountain .	go
47	82	437	420.929	425.038	A	i 'll go from mount , this to that mountain , and that to that mountain .	from
47	82	438	420.929	425.038	A	i 'll go from mount , this to that mountain , and that to that mountain .	mount
47	82	439	420.929	425.038	A	i 'll go from mount , this to that mountain , and that to that mountain .	,
47	82	440	420.929	425.038	A	i 'll go from mount , this to that mountain , and that to that mountain .	this
47	82	441	420.929	425.038	A	i 'll go from mount , this to that mountain , and that to that mountain .	to
47	82	442	420.929	425.038	A	i 'll go from mount , this to that mountain , and that to that mountain .	that
