team_no	utterance_no	token_no	start	end	interlocutor	utterance	token
8	44	255	203.440	204.833	A	no .	.
8	45	256	203.595	204.228	B	oh .	oh
8	45	257	203.595	204.228	B	oh .	.
8	46	258	204.763	205.593	B	what happened ?	what
8	46	259	204.763	205.593	B	what happened ?	happened
8	46	260	204.763	205.593	B	what happened ?	?
8	47	261	207.072	208.943	B	why is it not doing ?	why
8	47	262	207.072	208.943	B	why is it not doing ?	is
8	47	263	207.072	208.943	B	why is it not doing ?	it
8	47	264	207.072	208.943	B	why is it not doing ?	not
8	47	265	207.072	208.943	B	why is it not doing ?	doing
8	47	266	207.072	208.943	B	why is it not doing ?	?
8	48	267	208.071	210.181	A	because we already have 9 out of 10 .	because
8	48	268	208.071	210.181	A	because we already have 9 out of 10 .	we
8	48	269	208.071	210.181	A	because we already have 9 out of 10 .	already
8	48	270	208.071	210.181	A	because we already have 9 out of 10 .	have
8	48	271	208.071	210.181	A	because we already have 9 out of 10 .	9
8	48	272	208.071	210.181	A	because we already have 9 out of 10 .	out
8	48	273	208.071	210.181	A	because we already have 9 out of 10 .	of
8	48	274	208.071	210.181	A	because we already have 9 out of 10 .	10
8	48	275	208.071	210.181	A	because we already have 9 out of 10 .	.
8	49	276	214.668	216.385	B	oh my gosh i ca n't go .	oh
8	49	277	214.668	216.385	B	oh my gosh i ca n't go .	my
8	49	278	214.668	216.385	B	oh my gosh i ca n't go .	gosh
8	49	279	214.668	216.385	B	oh my gosh i ca n't go .	i
8	49	280	214.668	216.385	B	oh my gosh i ca n't go .	ca
8	49	281	214.668	216.385	B	oh my gosh i ca n't go .	n't
8	49	282	214.668	216.385	B	oh my gosh i ca n't go .	go
8	49	283	214.668	216.385	B	oh my gosh i ca n't go .	.
8	50	284	219.467	220.452	B	what am i supposed	what
8	50	285	219.467	220.452	B	what am i supposed	am
8	50	286	219.467	220.452	B	what am i supposed	i
8	50	287	219.467	220.452	B	what am i supposed	supposed
8	51	288	222.112	222.843	B	here ?	here
8	51	289	222.112	222.843	B	here ?	?
8	52	290	223.631	224.320	B	here .	here
8	52	291	223.631	224.320	B	here .	.
8	53	292	224.886	226.110	B	abstract view .	abstract
8	53	293	224.886	226.110	B	abstract view .	view
8	53	294	224.886	226.110	B	abstract view .	.
8	54	295	228.192	229.528	B	your friend 's view .	your
8	54	296	228.192	229.528	B	your friend 's view .	friend
8	54	297	228.192	229.528	B	your friend 's view .	's
8	54	298	228.192	229.528	B	your friend 's view .	view
8	54	299	228.192	229.528	B	your friend 's view .	.
8	55	300	233.143	234.508	B	interactive view .	interactive
8	55	301	233.143	234.508	B	interactive view .	view
8	55	302	233.143	234.508	B	interactive view .	.
8	56	303	235.607	236.001	A	look .	look
8	56	304	235.607	236.001	A	look .	.
8	57	305	236.212	237.816	A	it says right here .	it
8	57	306	236.212	237.816	A	it says right here .	says
8	57	307	236.212	237.816	A	it says right here .	right
8	57	308	236.212	237.816	A	it says right here .	here
8	57	309	236.212	237.816	A	it says right here .	.
8	58	310	238.055	243.091	A	says like , the interactive view into the abstract view .	says
8	58	311	238.055	243.091	A	says like , the interactive view into the abstract view .	like
8	58	312	238.055	243.091	A	says like , the interactive view into the abstract view .	,
8	58	313	238.055	243.091	A	says like , the interactive view into the abstract view .	the
8	58	314	238.055	243.091	A	says like , the interactive view into the abstract view .	interactive
8	58	315	238.055	243.091	A	says like , the interactive view into the abstract view .	view
8	58	316	238.055	243.091	A	says like , the interactive view into the abstract view .	into
8	58	317	238.055	243.091	A	says like , the interactive view into the abstract view .	the
8	58	318	238.055	243.091	A	says like , the interactive view into the abstract view .	abstract
8	58	319	238.055	243.091	A	says like , the interactive view into the abstract view .	view
8	58	320	238.055	243.091	A	says like , the interactive view into the abstract view .	.
8	59	321	243.345	246.749	A	and then it has abstract view and then it says what it does .	and
8	59	322	243.345	246.749	A	and then it has abstract view and then it says what it does .	then
8	59	323	243.345	246.749	A	and then it has abstract view and then it says what it does .	it
8	59	324	243.345	246.749	A	and then it has abstract view and then it says what it does .	has
8	59	325	243.345	246.749	A	and then it has abstract view and then it says what it does .	abstract
8	59	326	243.345	246.749	A	and then it has abstract view and then it says what it does .	view
8	59	327	243.345	246.749	A	and then it has abstract view and then it says what it does .	and
8	59	328	243.345	246.749	A	and then it has abstract view and then it says what it does .	then
8	59	329	243.345	246.749	A	and then it has abstract view and then it says what it does .	it
8	59	330	243.345	246.749	A	and then it has abstract view and then it says what it does .	says
8	59	331	243.345	246.749	A	and then it has abstract view and then it says what it does .	what
8	59	332	243.345	246.749	A	and then it has abstract view and then it says what it does .	it
8	59	333	243.345	246.749	A	and then it has abstract view and then it says what it does .	does
8	59	334	243.345	246.749	A	and then it has abstract view and then it says what it does .	.
8	60	335	245.357	246.693	B	oh yeah this	oh
8	60	336	245.357	246.693	B	oh yeah this	yeah
8	60	337	245.357	246.693	B	oh yeah this	this
8	61	338	247.540	249.326	B	view you can not build	view
8	61	339	247.540	249.326	B	view you can not build	you
8	61	340	247.540	249.326	B	view you can not build	can
8	61	341	247.540	249.326	B	view you can not build	not
8	61	342	247.540	249.326	B	view you can not build	build
8	62	343	258.445	259.838	B	oh !	oh
8	62	344	258.445	259.838	B	oh !	!
8	63	345	260.274	262.679	B	oh oops .	oh
8	63	346	260.274	262.679	B	oh oops .	oops
8	63	347	260.274	262.679	B	oh oops .	.
8	64	348	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	okay
8	64	349	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	,
8	64	350	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	now
8	64	351	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	i
8	64	352	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	get
8	64	353	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	it
8	64	354	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	,
8	64	355	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	oh
8	64	356	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	yeah
8	64	357	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	i
8	64	358	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	'm
8	64	359	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	here
8	64	360	264.578	267.012	B	okay , now i get it , oh yeah i 'm here .	.
8	65	361	268.378	268.983	B	okay .	okay
8	65	362	268.378	268.983	B	okay .	.
8	66	363	269.391	270.094	A	wait what ?	wait
8	66	364	269.391	270.094	A	wait what ?	what
8	66	365	269.391	270.094	A	wait what ?	?
8	67	366	270.755	272.908	B	so we need to i 'm erasing these .	so
8	67	367	270.755	272.908	B	so we need to i 'm erasing these .	we
8	67	368	270.755	272.908	B	so we need to i 'm erasing these .	need
8	67	369	270.755	272.908	B	so we need to i 'm erasing these .	to
8	67	370	270.755	272.908	B	so we need to i 'm erasing these .	i
8	67	371	270.755	272.908	B	so we need to i 'm erasing these .	'm
8	67	372	270.755	272.908	B	so we need to i 'm erasing these .	erasing
8	67	373	270.755	272.908	B	so we need to i 'm erasing these .	these
8	67	374	270.755	272.908	B	so we need to i 'm erasing these .	.
8	68	375	273.217	273.920	B	i 'm sorry .	i
8	68	376	273.217	273.920	B	i 'm sorry .	'm
8	68	377	273.217	273.920	B	i 'm sorry .	sorry
8	68	378	273.217	273.920	B	i 'm sorry .	.
8	69	379	273.273	273.850	A	yeah .	yeah
8	69	380	273.273	273.850	A	yeah .	.
8	70	381	274.147	275.244	A	yeah i 'll erase it .	yeah
8	70	382	274.147	275.244	A	yeah i 'll erase it .	i
8	70	383	274.147	275.244	A	yeah i 'll erase it .	'll
8	70	384	274.147	275.244	A	yeah i 'll erase it .	erase
8	70	385	274.147	275.244	A	yeah i 'll erase it .	it
8	70	386	274.147	275.244	A	yeah i 'll erase it .	.
8	71	387	274.231	275.286	B	and we just start again .	and
8	71	388	274.231	275.286	B	and we just start again .	we
8	71	389	274.231	275.286	B	and we just start again .	just
8	71	390	274.231	275.286	B	and we just start again .	start
8	71	391	274.231	275.286	B	and we just start again .	again
8	71	392	274.231	275.286	B	and we just start again .	.
8	72	393	275.807	277.143	A	um i do n't know .	um
8	72	394	275.807	277.143	A	um i do n't know .	i
8	72	395	275.807	277.143	A	um i do n't know .	do
8	72	396	275.807	277.143	A	um i do n't know .	n't
8	72	397	275.807	277.143	A	um i do n't know .	know
8	72	398	275.807	277.143	A	um i do n't know .	.
8	73	399	276.369	276.890	B	uh	uh
8	74	400	277.636	280.379	A	so we will erase all of them entirely ?	so
8	74	401	277.636	280.379	A	so we will erase all of them entirely ?	we
8	74	402	277.636	280.379	A	so we will erase all of them entirely ?	will
8	74	403	277.636	280.379	A	so we will erase all of them entirely ?	erase
8	74	404	277.636	280.379	A	so we will erase all of them entirely ?	all
8	74	405	277.636	280.379	A	so we will erase all of them entirely ?	of
8	74	406	277.636	280.379	A	so we will erase all of them entirely ?	them
8	74	407	277.636	280.379	A	so we will erase all of them entirely ?	entirely
8	74	408	277.636	280.379	A	so we will erase all of them entirely ?	?
8	75	409	279.661	280.266	B	yeah .	yeah
8	75	410	279.661	280.266	B	yeah .	.
8	76	411	282.589	283.785	A	right now i want to erase .	right
8	76	412	282.589	283.785	A	right now i want to erase .	now
8	76	413	282.589	283.785	A	right now i want to erase .	i
8	76	414	282.589	283.785	A	right now i want to erase .	want
8	76	415	282.589	283.785	A	right now i want to erase .	to
8	76	416	282.589	283.785	A	right now i want to erase .	erase
8	76	417	282.589	283.785	A	right now i want to erase .	.
8	77	418	284.911	287.372	B	i 'm at the black right now so got to chill .	i
8	77	419	284.911	287.372	B	i 'm at the black right now so got to chill .	'm
8	77	420	284.911	287.372	B	i 'm at the black right now so got to chill .	at
8	77	421	284.911	287.372	B	i 'm at the black right now so got to chill .	the
8	77	422	284.911	287.372	B	i 'm at the black right now so got to chill .	black
8	77	423	284.911	287.372	B	i 'm at the black right now so got to chill .	right
8	77	424	284.911	287.372	B	i 'm at the black right now so got to chill .	now
8	77	425	284.911	287.372	B	i 'm at the black right now so got to chill .	so
8	77	426	284.911	287.372	B	i 'm at the black right now so got to chill .	got
8	77	427	284.911	287.372	B	i 'm at the black right now so got to chill .	to
8	77	428	284.911	287.372	B	i 'm at the black right now so got to chill .	chill
8	77	429	284.911	287.372	B	i 'm at the black right now so got to chill .	.
8	78	430	288.682	289.329	B	chill .	chill
8	78	431	288.682	289.329	B	chill .	.
8	79	432	289.765	290.876	A	how do you erase ?	how
8	79	433	289.765	290.876	A	how do you erase ?	do
8	79	434	289.765	290.876	A	how do you erase ?	you
8	79	435	289.765	290.876	A	how do you erase ?	erase
8	79	436	289.765	290.876	A	how do you erase ?	?
8	80	437	291.101	292.395	B	you just hold it .	you
8	80	438	291.101	292.395	B	you just hold it .	just
8	80	439	291.101	292.395	B	you just hold it .	hold
8	80	440	291.101	292.395	B	you just hold it .	it
8	80	441	291.101	292.395	B	you just hold it .	.
8	81	442	293.017	295.113	B	and you get the like the little erase thingy .	and
8	81	443	293.017	295.113	B	and you get the like the little erase thingy .	you
8	81	444	293.017	295.113	B	and you get the like the little erase thingy .	get
8	81	445	293.017	295.113	B	and you get the like the little erase thingy .	the
8	81	446	293.017	295.113	B	and you get the like the little erase thingy .	like
8	81	447	293.017	295.113	B	and you get the like the little erase thingy .	the
8	81	448	293.017	295.113	B	and you get the like the little erase thingy .	little
8	81	449	293.017	295.113	B	and you get the like the little erase thingy .	erase
8	81	450	293.017	295.113	B	and you get the like the little erase thingy .	thingy
8	81	451	293.017	295.113	B	and you get the like the little erase thingy .	.
8	82	452	297.012	299.431	B	wait i ca n't do anything until it stops ?	wait
8	82	453	297.012	299.431	B	wait i ca n't do anything until it stops ?	i
8	82	454	297.012	299.431	B	wait i ca n't do anything until it stops ?	ca
8	82	455	297.012	299.431	B	wait i ca n't do anything until it stops ?	n't
8	82	456	297.012	299.431	B	wait i ca n't do anything until it stops ?	do
8	82	457	297.012	299.431	B	wait i ca n't do anything until it stops ?	anything
8	82	458	297.012	299.431	B	wait i ca n't do anything until it stops ?	until
8	82	459	297.012	299.431	B	wait i ca n't do anything until it stops ?	it
8	82	460	297.012	299.431	B	wait i ca n't do anything until it stops ?	stops
8	82	461	297.012	299.431	B	wait i ca n't do anything until it stops ?	?
8	83	462	300.023	303.568	B	like when she oh so when she do something it stops for me ?	like
