Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	3	we do n't	634	444	4	B	191, 318, 572, 617, 634
5	1	3	wo n't work	664	464	1	B	201, 384, 488, 530, 664
4	4	3	, i think	156	426	1	B	56, 156, 187, 481
4	4	3	and then go	123	367	1	A	100, 123, 208, 466
4	4	3	and then you	375	417	2	B	89, 203, 375, 505
4	4	3	how much was	234	560	2	A	138, 188, 234, 697
4	4	3	i ca n't	321	562	1	B	112, 321, 636, 673
4	4	3	i do n't	121	171	1	B	103, 121, 126, 273
4	4	3	mount basel then	180	113	3	B	68, 73, 172, 180
4	4	3	mount interlaken ?	495	411	2	B	110, 159, 495, 520
4	1	3	n't do that	656	483	2	B	191, 544, 656, 673
4	4	3	okay , so	366	237	2	A	147, 210, 366, 383
4	2	3	so we have	245	216	1	B	39, 245, 249, 254
4	1	3	the most expensive	746	12	3	B	735, 739, 743, 746
4	2	3	then mount bern	185	118	3	B	68, 73, 172, 185
4	2	3	then to mount	475	398	1	B	368, 475, 477, 765
4	2	3	to go to	375	116	3	B	260, 278, 357, 375
4	4	3	wait what ?	354	278	1	B	270, 354, 470, 547
4	4	3	we did n't	544	63	2	A	514, 518, 544, 576
4	4	3	you have to	246	244	2	B	45, 207, 246, 288
3	3	3	and then erase	669	392	2	B	278, 294, 669
3	1	3	ca n't do	663	18	1	A	656, 663, 673
3	3	3	can go to	336	236	2	B	101, 276, 336
3	3	3	do it ?	663	454	2	A	210, 358, 663
3	3	3	erase mount basel	582	392	2	B	191, 581, 582
3	1	3	finish at mount	130	83	1	B	48, 128, 130
3	3	3	from mount interlaken	495	289	1	B	251, 495, 539
3	3	3	from mount neuchatel	206	504	1	B	78, 206, 581
3	3	3	i think .	154	428	1	B	54, 154, 481
3	3	3	mount bern mount	340	339	1	B	101, 340, 439
3	3	3	mount neuchatel ,	489	207	1	A	336, 489, 542
3	3	3	mount zurich ,	429	328	2	A	102, 336, 429
3	1	3	mount zurich ?	217	267	1	B	109, 217, 375
3	3	3	the one we	645	550	1	A	194, 645, 743
3	3	3	to interlaken .	356	335	1	A	23, 356, 357
3	3	3	wait which one	735	478	2	A	258, 493, 735
3	1	3	we just did	601	436	1	A	194, 601, 629
3	3	3	yeah i think	195	42	2	A	154, 156, 195
3	3	3	you ca n't	657	365	2	A	293, 656, 657
2	2	3	, and then	102	55	1	B	48, 102
2	2	3	, wait ,	576	179	1	A	398, 576
2	2	3	, what ?	345	26	1	B	320, 345
2	2	3	1 franc .	647	2	1	A	646, 647
2	2	3	4 francs ?	608	2	1	B	607, 608
2	2	3	and then bern	123	22	1	A	102, 123
2	2	3	do n't know	634	532	1	B	103, 634
2	2	3	erase mount zurich	217	9	1	B	209, 217
2	2	3	go from mount	383	306	1	B	78, 383
2	2	3	go to interlaken	357	22	1	A	336, 357
2	2	3	have to do	207	153	1	A	55, 207
2	2	3	how about interlaken	456	11	1	B	446, 456
2	2	3	in the middle	420	3	1	A	418, 420
2	2	3	it would be	665	564	1	A	102, 665
2	2	3	long one .	226	2	1	A	225, 226
2	2	3	mount and then	477	368	1	B	110, 477
2	2	3	mount basel ?	582	430	1	B	153, 582
2	2	3	mount montreux and	340	321	1	B	20, 340
2	2	3	mount to mount	521	414	1	A	108, 521
2	2	3	mount zermatt .	304	40	1	A	265, 304
2	2	3	neuchatel to interlaken	580	223	1	A	358, 580
2	2	3	one from mount	581	87	1	A	495, 581
2	2	3	one that was	324	4	1	A	321, 324
2	2	3	the 5 .	648	426	1	B	223, 648
2	2	3	the one before	713	66	1	A	648, 713
2	2	3	to erase the	514	227	1	B	288, 514
2	2	3	to interlaken ,	358	355	1	B	4, 358
2	2	3	to interlaken mount	543	208	1	A	336, 543
2	2	3	to make a	616	230	1	B	387, 616
2	2	3	to montreux .	362	103	1	B	260, 362
2	2	3	wait how much	188	23	1	B	166, 188
2	2	3	we could go	419	37	1	A	383, 419
2	2	3	we erase that	611	230	1	A	382, 611
2	2	3	we go to	102	30	1	B	73, 102
2	2	3	would have to	67	13	1	A	55, 67
2	2	3	you have the	18	5	1	B	14, 18
2	2	3	zermatt and then	475	225	1	B	251, 475
101	11	2	to mount	84	763	3	B	5, 20, 42, 43, 48, 52, 54, 68, 71, 73, 78, 84, 99, 101, 105, 106, 108, 109, 110, 122, 137, 141, 146, 153, 172, 192, 203, 209, 224, 253, 265, 276, 278, 288, 294, 295, 297, 304, 317, 322, 333, 340, 349, 355, 368, 371, 373, 375, 385, 398, 400, 425, 427, 429, 431, 437, 446, 458, 461, 463, 468, 469, 475, 476, 477, 489, 494, 498, 503, 505, 507, 508, 509, 516, 521, 539, 542, 544, 551, 555, 556, 581, 590, 609, 654, 655, 661, 665, 668, 681, 686, 688, 691, 692, 695, 753, 760, 762, 765, 766, 767
41	4	2	mount bern	127	712	1	B	42, 43, 54, 68, 73, 78, 98, 101, 108, 110, 123, 125, 127, 146, 172, 185, 192, 203, 204, 207, 209, 224, 273, 340, 368, 371, 425, 429, 431, 439, 458, 461, 463, 521, 539, 633, 654, 655, 661, 672, 753
41	12	2	mount interlaken	128	757	9	B	4, 20, 48, 68, 71, 78, 101, 110, 125, 128, 141, 155, 159, 192, 251, 260, 276, 288, 317, 333, 344, 346, 368, 371, 429, 460, 471, 495, 516, 520, 539, 542, 543, 551, 555, 556, 581, 590, 609, 753, 760
41	41	2	okay .	57	748	6	B	10, 25, 27, 29, 31, 46, 57, 97, 116, 132, 140, 181, 190, 196, 197, 213, 220, 229, 231, 241, 244, 247, 254, 259, 277, 298, 305, 360, 377, 388, 399, 433, 435, 499, 519, 589, 623, 662, 696, 755, 757
40	15	2	and then	100	650	7	B	20, 48, 68, 71, 73, 89, 98, 100, 102, 110, 123, 124, 185, 192, 203, 208, 217, 251, 252, 278, 294, 304, 375, 383, 387, 466, 475, 477, 501, 505, 507, 538, 539, 561, 578, 590, 593, 633, 665, 669
40	10	2	mount neuchatel	108	692	3	B	71, 78, 101, 108, 110, 125, 155, 172, 192, 206, 209, 224, 252, 278, 288, 289, 294, 295, 297, 317, 333, 336, 340, 342, 349, 350, 355, 357, 429, 489, 494, 497, 516, 542, 549, 581, 665, 667, 760, 762
37	10	2	mount montreux	129	765	4	B	3, 5, 20, 48, 129, 141, 157, 159, 251, 255, 294, 295, 329, 330, 334, 335, 340, 342, 346, 355, 366, 416, 429, 446, 458, 465, 468, 477, 485, 489, 494, 498, 501, 760, 765, 766, 767
31	6	2	mount basel	108	601	4	B	68, 73, 98, 101, 108, 110, 123, 124, 125, 146, 153, 172, 180, 191, 192, 201, 203, 209, 317, 322, 368, 373, 385, 429, 436, 439, 581, 582, 633, 665, 668
31	31	2	yeah .	44	770	1	A	2, 44, 50, 95, 142, 144, 151, 174, 176, 266, 274, 292, 296, 309, 325, 359, 365, 376, 391, 415, 421, 432, 478, 557, 597, 606, 618, 679, 737, 764, 771
26	3	2	go to	100	635	1	B	20, 52, 73, 99, 100, 101, 102, 122, 146, 153, 172, 192, 203, 209, 260, 276, 278, 336, 357, 366, 368, 375, 466, 475, 476, 654
25	5	2	how much	230	721	3	B	32, 37, 59, 138, 166, 169, 188, 215, 230, 232, 234, 357, 390, 392, 401, 440, 444, 483, 634, 638, 641, 654, 697, 735, 752
25	11	2	i think	45	452	1	A	30, 45, 48, 54, 56, 79, 99, 102, 122, 124, 125, 128, 134, 148, 154, 156, 187, 195, 209, 219, 230, 237, 322, 406, 481
25	7	2	mount zurich	99	441	3	B	68, 73, 96, 99, 101, 102, 105, 109, 122, 125, 134, 137, 207, 209, 217, 322, 336, 368, 375, 385, 429, 468, 469, 505, 508
24	2	2	neuchatel to	233	689	1	B	78, 108, 110, 192, 209, 212, 224, 233, 288, 317, 324, 333, 349, 357, 358, 362, 429, 494, 516, 542, 580, 581, 665, 766
21	16	2	interlaken .	23	587	2	B	4, 20, 23, 48, 68, 78, 101, 108, 125, 160, 161, 276, 288, 342, 346, 349, 350, 356, 357, 551, 590
21	5	2	mount saint	93	628	4	B	66, 67, 73, 84, 93, 105, 125, 135, 368, 400, 429, 468, 505, 506, 509, 630, 632, 681, 683, 692, 693
19	8	2	mount zermatt	265	405	2	B	251, 260, 265, 276, 304, 317, 336, 340, 349, 425, 427, 429, 464, 468, 476, 489, 543, 654, 655
19	8	2	one .	225	568	1	B	201, 225, 226, 269, 387, 482, 553, 580, 650, 653, 669, 705, 708, 711, 714, 721, 725, 728, 768
19	8	2	then mount	124	614	7	B	20, 68, 73, 74, 98, 110, 123, 124, 125, 146, 155, 159, 172, 185, 192, 203, 251, 276, 633
19	8	2	we should	125	367	1	B	48, 99, 105, 120, 122, 125, 128, 134, 146, 156, 161, 163, 209, 219, 230, 237, 251, 409, 414
18	1	2	mount luzern	340	650	2	B	42, 54, 340, 398, 419, 425, 427, 429, 431, 507, 544, 555, 556, 609, 661, 681, 686, 691
18	7	2	that ?	473	727	10	B	26, 32, 37, 59, 230, 232, 234, 392, 401, 444, 473, 483, 526, 611, 638, 641, 697, 752
18	18	2	wait .	569	671	12	A	64, 92, 284, 408, 474, 491, 512, 530, 531, 533, 545, 560, 569, 604, 612, 627, 718, 734
17	1	2	saint gallen	105	627	4	B	66, 67, 84, 94, 105, 125, 135, 368, 400, 429, 468, 505, 506, 630, 632, 681, 692
17	7	2	the one	264	550	2	A	194, 233, 264, 301, 324, 495, 527, 536, 551, 585, 601, 639, 645, 648, 699, 713, 743
16	2	2	interlaken to	457	627	6	B	141, 304, 368, 371, 429, 446, 457, 517, 539, 555, 556, 609, 753, 760, 762, 767
15	6	2	bern .	102	397	1	B	42, 102, 107, 172, 180, 185, 192, 204, 205, 212, 219, 224, 324, 371, 438
15	2	2	have to	195	632	1	B	45, 55, 67, 130, 195, 201, 207, 245, 246, 249, 288, 290, 316, 385, 676
15	15	2	it 's	91	665	1	B	63, 91, 141, 150, 164, 173, 221, 267, 326, 328, 434, 450, 609, 715, 727
15	9	2	that 's	341	641	4	B	13, 24, 45, 85, 341, 379, 381, 420, 443, 447, 522, 523, 527, 540, 653
15	7	2	this one	261	567	1	B	202, 261, 269, 482, 553, 605, 650, 669, 719, 721, 723, 725, 728, 745, 768
15	8	2	you go	475	741	7	B	20, 78, 89, 203, 349, 368, 471, 475, 476, 505, 555, 600, 602, 654, 760
14	6	2	from mount	135	579	3	B	3, 54, 78, 135, 162, 206, 251, 255, 383, 398, 495, 521, 539, 581
14	7	2	i 'm	212	713	7	B	56, 80, 111, 148, 179, 182, 195, 212, 310, 347, 494, 580, 645, 768
14	14	2	it .	149	721	3	B	7, 82, 89, 149, 193, 369, 386, 422, 635, 655, 658, 677, 713, 727
14	8	2	one ?	263	497	3	A	227, 258, 261, 263, 382, 493, 552, 605, 660, 698, 709, 712, 719, 723
14	7	2	which one	263	540	2	A	222, 258, 263, 321, 380, 493, 550, 584, 654, 660, 698, 709, 735, 761
13	9	2	erase the	194	639	1	B	54, 194, 255, 260, 278, 285, 288, 294, 301, 495, 514, 549, 692
13	6	2	mount davos	395	639	4	B	54, 67, 84, 394, 395, 398, 400, 429, 468, 503, 688, 690, 692
13	5	2	should i	156	430	1	B	66, 147, 153, 156, 194, 210, 217, 222, 279, 358, 431, 479, 495
12	8	2	, so	251	561	4	A	93, 147, 210, 246, 251, 336, 366, 383, 398, 472, 479, 653
12	9	2	go mount	105	694	2	B	67, 98, 105, 123, 134, 207, 209, 349, 419, 505, 555, 760
12	1	2	montreux .	471	639	1	A	129, 255, 260, 355, 362, 366, 416, 471, 477, 498, 765, 767
12	1	2	montreux to	294	738	2	A	23, 265, 294, 295, 297, 329, 330, 429, 468, 489, 501, 760
12	6	2	what ?	345	481	6	B	242, 262, 270, 313, 314, 320, 345, 354, 470, 547, 717, 722
11	3	2	basel .	98	616	1	A	53, 98, 100, 124, 146, 183, 203, 209, 373, 439, 668
11	11	2	if we	191	512	1	A	102, 191, 208, 251, 386, 429, 537, 542, 572, 576, 613
11	3	2	neuchatel .	289	641	3	B	123, 252, 278, 289, 295, 297, 497, 550, 760, 762, 763
11	11	2	submit .	510	534	4	B	237, 310, 403, 509, 510, 562, 595, 642, 675, 756, 770
10	1	2	do n't	451	532	1	B	103, 121, 126, 191, 273, 318, 451, 572, 617, 634
10	8	2	how about	456	570	4	B	59, 329, 425, 446, 456, 458, 468, 611, 622, 628
10	5	2	if you	475	652	6	B	3, 5, 191, 334, 346, 349, 475, 476, 602, 654
10	4	2	so we	120	247	3	B	39, 67, 73, 120, 178, 245, 249, 254, 255, 285
10	1	2	we have	540	638	3	B	39, 130, 201, 245, 249, 254, 316, 385, 540, 676
9	5	2	, i	156	714	2	B	56, 148, 156, 187, 348, 423, 481, 482, 769
9	9	2	gon na	212	689	2	B	80, 195, 212, 283, 310, 580, 645, 706, 768
9	9	2	the mount	700	700	7	B	54, 260, 288, 543, 549, 661, 692, 700, 753
9	5	2	we did	406	296	1	B	386, 406, 514, 518, 542, 544, 576, 645, 681
9	1	2	zurich .	136	413	1	B	96, 99, 105, 136, 137, 322, 385, 505, 508
8	8	2	, mount	93	467	1	B	4, 93, 102, 201, 336, 342, 355, 470
8	6	2	can go	336	323	3	B	98, 101, 276, 336, 339, 340, 342, 420
8	5	2	do it	55	610	1	B	54, 55, 210, 219, 279, 358, 658, 663
8	2	2	luzern .	397	296	1	B	396, 397, 419, 556, 609, 661, 681, 691
8	2	2	so should	66	428	1	A	52, 66, 147, 153, 194, 210, 382, 479
8	8	2	that one	227	514	1	B	201, 227, 281, 382, 552, 653, 712, 714
8	8	2	though .	122	439	2	B	56, 111, 122, 148, 182, 321, 381, 494
8	4	2	to go	375	314	6	B	67, 207, 255, 260, 278, 357, 375, 380
8	6	2	wait ,	398	386	2	B	191, 251, 398, 409, 423, 472, 537, 576
8	3	2	we do	619	444	6	B	191, 251, 318, 405, 572, 617, 619, 634
8	4	2	we erase	255	625	1	A	30, 255, 285, 382, 553, 581, 611, 654
7	7	2	, no	540	458	6	B	83, 201, 331, 333, 410, 458, 540
7	7	2	and mount	336	567	2	B	67, 260, 336, 340, 436, 471, 633
7	7	2	francs .	248	284	2	B	34, 45, 248, 306, 312, 315, 317
7	7	2	no ,	398	453	3	B	201, 331, 333, 398, 458, 476, 653
7	7	2	so ,	93	461	1	B	12, 93, 116, 148, 177, 355, 472
7	4	2	that .	299	569	1	B	114, 299, 544, 555, 656, 673, 682
7	7	2	we can	370	658	3	B	101, 171, 178, 370, 387, 665, 758
7	2	2	wo n't	271	464	1	B	201, 271, 273, 384, 488, 530, 664
6	4	2	, and	209	321	1	B	48, 102, 209, 219, 336, 368
6	4	2	, wait	576	338	4	A	398, 409, 470, 511, 576, 735
6	1	2	basel to	576	469	1	A	108, 110, 322, 385, 429, 576
6	2	2	do that	473	483	2	B	191, 251, 473, 544, 656, 673
6	1	2	erase mount	542	392	2	B	191, 209, 217, 542, 581, 582
6	4	2	i go	147	590	1	B	83, 147, 153, 366, 671, 672
6	2	2	interlaken ?	455	411	2	B	110, 159, 455, 456, 495, 520
6	3	2	it ?	663	526	5	A	138, 210, 215, 358, 596, 663
6	3	2	just did	528	446	1	A	194, 528, 601, 614, 629, 639
6	1	2	n't do	656	483	3	B	191, 544, 576, 656, 663, 673
6	1	2	n't work	458	464	1	B	201, 384, 458, 488, 530, 664
6	6	2	no .	707	640	3	B	81, 331, 496, 707, 716, 720
6	6	2	no i	83	659	2	A	15, 79, 83, 102, 273, 673
6	2	2	no that	384	340	2	B	201, 323, 384, 488, 530, 540
6	2	2	okay ,	147	350	1	B	34, 147, 210, 338, 366, 383
6	4	2	that was	321	484	1	B	162, 321, 323, 324, 500, 645
6	6	2	then we	251	636	1	A	30, 251, 252, 387, 507, 665
6	3	2	then you	301	417	3	B	89, 203, 294, 301, 375, 505
6	4	2	try mount	431	456	4	B	42, 84, 96, 294, 431, 497
5	5	2	, if	476	386	2	B	191, 342, 476, 537, 576
5	3	2	4 francs	608	447	4	B	162, 306, 317, 607, 608
5	5	2	about mount	460	140	3	B	329, 425, 458, 460, 468
5	1	2	did n't	726	213	2	A	514, 518, 544, 576, 726
5	5	2	i 'll	423	597	1	B	82, 423, 482, 655, 678
5	1	2	most expensive	736	12	1	B	735, 736, 739, 743, 746
5	5	2	mount ,	470	229	2	B	251, 346, 470, 475, 479
5	5	2	n't .	448	474	1	A	163, 448, 451, 617, 636
5	2	2	neuchatel ,	336	475	1	B	76, 336, 489, 542, 550
5	5	2	should we	157	353	1	A	52, 157, 159, 382, 404
5	5	2	so it	152	224	2	B	117, 141, 152, 336, 340
5	1	2	then to	475	761	2	B	5, 368, 475, 477, 765
5	5	2	there .	378	249	4	B	130, 208, 281, 303, 378
5	5	2	this is	732	560	4	B	173, 207, 390, 603, 732
5	5	2	wait no	280	651	1	A	108, 280, 451, 476, 758
5	5	2	we 've	61	709	2	A	28, 40, 61, 131, 736
5	4	2	we go	102	489	1	B	73, 102, 157, 159, 561
5	2	2	we just	542	534	1	A	194, 542, 601, 629, 727
5	5	2	yes .	772	754	4	B	19, 228, 588, 592, 772
4	4	2	's not	283	449	1	A	267, 283, 540, 715
4	1	2	at mount	416	369	1	B	48, 128, 130, 416
4	4	2	because we	544	622	2	A	128, 131, 544, 749
4	1	2	bern mount	340	339	2	B	101, 123, 340, 439
4	4	2	do you	341	729	1	B	14, 341, 380, 742
4	4	2	full circle	540	212	2	B	405, 471, 540, 616
4	4	2	it can	336	223	1	B	118, 336, 339, 340
4	4	2	it was	322	535	1	B	168, 322, 575, 702
4	4	2	neuchatel ?	329	386	1	A	206, 329, 587, 591
4	4	2	no we	163	488	1	B	130, 163, 410, 617
4	4	2	or we	105	366	1	B	101, 105, 171, 466
4	4	2	so .	418	402	3	B	17, 187, 200, 418
4	2	2	that we	601	223	2	A	514, 527, 601, 736
4	2	2	to erase	514	321	2	B	195, 288, 514, 515
4	4	2	to zermatt	279	513	1	B	5, 279, 501, 517
4	4	2	try .	449	210	2	A	389, 423, 449, 598
4	4	2	work .	384	382	1	B	283, 384, 488, 664
4	4	2	yeah ,	443	426	2	B	56, 187, 443, 481
4	2	2	zermatt .	265	497	1	B	5, 265, 304, 501
3	3	2	, that	458	118	2	A	341, 443, 458
3	3	2	, to	395	212	1	B	278, 395, 489
3	3	2	, we	406	292	1	B	251, 406, 542
3	3	2	7 francs	316	5	2	A	312, 315, 316
3	3	2	basel ,	233	168	1	B	201, 233, 368
3	3	2	come on	635	18	1	A	626, 635, 643
3	3	2	did that	386	347	1	A	299, 386, 645
3	1	2	erase that	382	586	1	B	26, 382, 611
3	1	2	franc .	647	405	2	A	243, 646, 647
3	3	2	go ?	380	47	2	B	334, 338, 380
3	3	2	hard .	328	250	1	A	326, 328, 575
3	1	2	have the	15	5	1	B	14, 15, 18
3	3	2	i 've	126	120	2	B	7, 114, 126
3	3	2	i did	367	402	1	A	299, 367, 700
3	3	2	i have	348	414	1	A	15, 348, 428
3	3	2	i try	758	328	2	A	431, 658, 758
3	1	2	interlaken ,	358	355	2	B	4, 333, 358
3	3	2	it says	35	652	1	B	7, 35, 658
3	3	2	know .	370	601	1	B	103, 370, 703
3	3	2	let me	323	292	1	A	271, 323, 562
3	1	2	long one	285	61	1	A	225, 226, 285
3	3	2	no it	658	217	1	B	448, 658, 664
3	3	2	no wait	689	410	2	B	280, 451, 689
3	3	2	now .	616	442	1	B	300, 616, 741
3	3	2	oh .	272	262	2	A	11, 158, 272
3	3	2	oh yeah	465	638	1	A	113, 465, 750
3	3	2	okay i	299	566	1	B	80, 299, 645
3	1	2	one before	714	67	1	A	648, 713, 714
3	1	2	one from	581	349	2	A	233, 495, 581
3	3	2	so how	91	332	1	B	59, 91, 390
3	3	2	then ?	465	34	1	A	452, 465, 485
3	1	2	then bern	180	79	1	A	102, 123, 180
3	3	2	to be	290	442	1	B	117, 290, 558
