Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	okay um	397	A	151, 367, 547
3	2	so we	317	A	74, 363, 390
3	2	submit .	122	A	355, 409, 476
3	2	that 's	231	A	329, 525, 559
3	2	to ,	245	A	350, 417, 594
3	2	yes .	508	A	4, 10, 511
2	2	's ,	215	A	311, 525
2	2	've already	6	A	318, 323
2	2	, because	91	A	172, 262
2	2	, mount	317	A	101, 417
2	2	, so	80	A	14, 93
2	2	abstract view	2	A	58, 59
2	2	already did	90	A	521, 610
2	2	already spended	108	A	323, 430
2	2	basel to	354	A	240, 593
2	2	because it	131	A	132, 262
2	2	because look	13	A	253, 265
2	2	because we	305	A	48, 352
2	2	changed .	2	A	488, 489
2	2	do mount	114	A	118, 231
2	2	do this	79	A	383, 461
2	2	erase .	68	A	76, 143
2	2	expensive it	170	A	390, 559
2	2	francs !	96	A	316, 411
2	2	gallen ?	3	A	175, 177
2	2	how do	404	A	79, 482
2	2	how many	161	A	362, 522
2	2	i already	24	A	587, 610
2	2	i can	166	A	231, 396
2	2	in the	48	A	541, 588
2	2	interlaken and	190	A	405, 594
2	2	it and	130	A	14, 143
2	2	it goes	10	A	262, 271
2	2	it has	519	A	59, 577
2	2	it is	62	A	123, 184
2	2	it says	3	A	57, 59
2	2	it to	381	A	14, 394
2	2	like ,	46	A	13, 58
2	2	montreux .	6	A	219, 224
2	2	mount ,	111	A	175, 285
2	2	no look	337	A	267, 603
2	2	no we	72	A	250, 321
2	2	now i	236	A	76, 311
2	2	oh i	86	A	311, 396
2	2	oh no	89	A	162, 250
2	2	oh okay	403	A	151, 553
2	2	okay ,	80	A	314, 393
2	2	okay i	79	A	383, 461
2	2	really ,	540	A	37, 576
2	2	right here	209	A	57, 265
2	2	saint gallen	22	A	175, 196
2	2	should we	2	A	282, 283
2	2	that ?	35	A	482, 516
2	2	there 's	39	A	490, 528
2	2	this ,	123	A	396, 518
2	2	this one	177	A	302, 478
2	2	to be	405	A	173, 577
2	2	to do	77	A	461, 537
2	2	um ,	267	A	101, 367
2	2	wait .	244	A	20, 263
2	2	wait so	60	A	304, 363
2	2	we 've	123	A	318, 440
2	2	we start	259	A	283, 541
2	2	what it	253	A	59, 311
2	2	what mount	97	A	457, 553
2	2	where ?	281	A	288, 568
2	2	where is	297	A	257, 553
2	2	why ?	231	A	37, 267
2	2	yeah and	7	A	240, 246
2	2	yeah i	541	A	70, 610
2	2	yeah we	190	A	251, 440
2	2	you erase	118	A	79, 196
2	2	you just	388	A	143, 530
49	1	to	593	A	14, 76, 101, 106, 118, 121, 130, 160, 173, 175, 177, 180, 196, 203, 219, 221, 232, 236, 240, 241, 248, 290, 295, 304, 314, 326, 327, 329, 348, 350, 368, 373, 375, 387, 394, 402, 417, 434, 454, 457, 461, 464, 537, 563, 568, 577, 593, 594, 606
48	1	mount	468	A	101, 106, 118, 121, 130, 160, 175, 177, 180, 196, 203, 219, 231, 232, 236, 240, 241, 257, 265, 271, 285, 290, 295, 304, 314, 326, 327, 329, 339, 348, 350, 368, 375, 387, 394, 402, 403, 417, 434, 438, 456, 457, 508, 509, 553, 563, 565, 568
42	1	i	581	A	38, 70, 72, 76, 93, 101, 118, 121, 151, 162, 170, 221, 230, 231, 267, 290, 295, 304, 311, 348, 367, 383, 390, 396, 424, 430, 454, 461, 502, 513, 515, 522, 528, 529, 532, 534, 537, 587, 588, 590, 610, 618
40	1	it	590	A	8, 14, 15, 57, 59, 70, 88, 101, 106, 121, 123, 132, 133, 143, 173, 184, 197, 207, 240, 262, 265, 271, 307, 311, 332, 390, 394, 469, 488, 490, 518, 525, 530, 537, 541, 559, 577, 587, 592, 597
35	1	we	578	A	41, 48, 74, 242, 250, 251, 282, 283, 318, 321, 335, 337, 352, 363, 373, 390, 405, 412, 413, 430, 440, 467, 476, 480, 482, 520, 521, 522, 532, 534, 536, 541, 590, 593, 618
34	1	and	593	A	14, 15, 59, 143, 234, 236, 238, 240, 241, 244, 246, 262, 350, 386, 390, 394, 398, 403, 405, 417, 425, 431, 434, 438, 464, 474, 532, 541, 563, 565, 594, 599, 605, 606
29	1	what	556	A	13, 59, 66, 160, 168, 175, 177, 203, 234, 255, 285, 311, 326, 364, 368, 375, 379, 386, 394, 417, 457, 492, 497, 508, 518, 541, 553, 563, 568
28	1	okay	591	A	30, 91, 98, 112, 151, 154, 156, 206, 211, 277, 281, 287, 306, 314, 348, 355, 359, 367, 375, 383, 393, 417, 461, 502, 547, 553, 596, 620
26	1	yeah	585	A	26, 69, 70, 110, 115, 128, 141, 143, 180, 187, 206, 213, 240, 246, 251, 301, 312, 329, 331, 377, 393, 402, 440, 563, 607, 610
23	1	oh	601	A	20, 38, 93, 98, 141, 148, 151, 160, 162, 187, 250, 251, 301, 311, 329, 335, 339, 372, 396, 420, 553, 563, 620
23	1	then	592	A	15, 59, 184, 236, 238, 240, 241, 244, 262, 394, 398, 403, 417, 434, 438, 541, 563, 565, 594, 597, 599, 605, 606
21	1	no	563	A	41, 44, 103, 106, 111, 162, 170, 172, 184, 230, 250, 262, 265, 267, 321, 352, 370, 373, 452, 592, 603
20	1	do	466	A	72, 79, 118, 121, 151, 218, 221, 231, 236, 240, 282, 295, 367, 383, 394, 424, 461, 482, 522, 537
20	1	you	599	A	8, 14, 15, 79, 93, 143, 196, 218, 236, 262, 267, 323, 362, 394, 527, 528, 530, 537, 579, 606
17	1	now	531	A	76, 133, 207, 240, 246, 283, 295, 311, 329, 332, 348, 350, 386, 474, 490, 563, 606
17	1	so	516	A	14, 74, 93, 173, 231, 253, 270, 279, 304, 348, 363, 390, 412, 452, 454, 528, 529
16	1	that	373	A	221, 311, 329, 390, 420, 425, 430, 431, 452, 466, 482, 516, 525, 553, 559, 593
16	1	um	535	A	13, 35, 72, 101, 151, 160, 177, 218, 226, 325, 367, 416, 470, 487, 505, 547
15	1	from	422	A	173, 240, 241, 262, 265, 271, 295, 314, 348, 350, 417, 456, 579, 593, 594
13	1	bern	434	A	160, 238, 240, 241, 248, 314, 326, 327, 394, 402, 438, 565, 593
13	1	go	593	A	14, 230, 267, 274, 288, 290, 314, 348, 454, 541, 563, 574, 606
13	1	the	536	A	58, 101, 106, 121, 196, 283, 443, 494, 502, 541, 579, 588, 593
13	1	this	506	A	93, 253, 302, 311, 383, 396, 398, 461, 464, 478, 489, 518, 598
12	1	have	574	A	14, 15, 48, 93, 173, 242, 250, 321, 323, 373, 534, 587
11	1	n't	457	A	72, 121, 162, 170, 221, 230, 424, 466, 522, 527, 528
11	1	was	287	A	311, 390, 420, 425, 431, 452, 466, 516, 518, 592, 597
10	1	already	563	A	48, 250, 318, 323, 430, 467, 520, 521, 587, 610
9	1	francs	194	A	276, 316, 323, 357, 362, 411, 442, 444, 469
9	1	here	549	A	57, 173, 262, 265, 302, 474, 529, 604, 605
9	1	zermatt	494	A	101, 106, 219, 271, 368, 375, 387, 457, 594
8	1	're	175	A	405, 412, 413, 476, 520, 532, 536, 579
8	1	interlaken	435	A	160, 241, 304, 314, 405, 438, 563, 594
8	1	is	431	A	123, 170, 172, 184, 230, 257, 444, 553
8	1	look	548	A	56, 253, 265, 267, 298, 482, 514, 603
8	1	should	440	A	151, 282, 283, 290, 295, 367, 454, 590
7	1	are	578	A	41, 251, 337, 352, 480, 522, 618
7	1	can	320	A	218, 231, 236, 267, 362, 396, 537
7	1	expensive	170	A	390, 420, 452, 466, 525, 530, 559
6	1	erase	127	A	70, 74, 76, 79, 143, 196
6	1	know	451	A	72, 121, 221, 262, 424, 522
6	1	yes	508	A	4, 10, 34, 170, 337, 511
5	1	right	273	A	57, 76, 265, 323, 329
5	1	start	372	A	170, 172, 283, 513, 541
5	1	there	359	A	170, 172, 230, 490, 528
5	1	where	555	A	14, 257, 288, 553, 568
5	1	your	444	A	133, 207, 307, 332, 576
5	1	zurich	489	A	118, 329, 394, 417, 606
4	1	just	388	A	143, 197, 478, 530
4	1	less	221	A	370, 373, 577, 590
4	1	like	91	A	13, 58, 93, 103
4	1	not	354	A	37, 41, 184, 390
4	1	submit	124	A	355, 409, 476, 478
3	1	be	405	A	173, 184, 577
3	1	but	530	A	34, 170, 563
3	1	did	597	A	14, 521, 610
3	1	in	99	A	490, 541, 588
3	1	of	195	A	48, 74, 242
3	1	really	540	A	37, 559, 576
3	1	says	3	A	57, 58, 59
3	1	side	233	A	272, 283, 504
3	1	spend	229	A	362, 373, 590
3	1	spending	188	A	335, 520, 522
3	1	why	231	A	37, 262, 267
2	1	a	194	A	335, 528
2	1	down	8	A	265, 272
2	1	for	285	A	292, 576
2	1	good	395	A	18, 412
2	1	only	147	A	444, 590
2	1	see	188	A	390, 577
2	1	two	152	A	343, 494
2	1	up	2	A	271, 272
2	1	used	64	A	467, 530
2	1	view	2	A	58, 59

