Freq.	Size	Surface Form	Spanning	First Speaker	Turns
12	3	mount interlaken .	587	B	4, 20, 48, 68, 78, 101, 125, 276, 288, 346, 551, 590
11	3	interlaken to mount	627	B	141, 304, 368, 371, 429, 446, 555, 753, 760, 762, 767
10	3	is that ?	721	B	32, 37, 59, 230, 392, 401, 444, 638, 641, 752
10	3	to mount basel	601	B	68, 110, 153, 209, 317, 368, 373, 429, 665, 668
8	3	to mount neuchatel	653	B	110, 172, 278, 294, 429, 489, 760, 762
8	3	to mount zurich	405	B	101, 109, 137, 368, 385, 429, 468, 505
7	3	mount montreux to	467	B	294, 329, 429, 468, 489, 501, 760
7	3	to mount luzern	185	B	507, 544, 555, 661, 681, 686, 691
7	3	to mount zermatt	351	B	304, 349, 425, 429, 468, 489, 654
6	3	mount montreux .	513	B	255, 355, 366, 498, 765, 767
6	3	then mount basel	561	B	73, 98, 123, 146, 203, 633
6	3	then mount interlaken	140	B	20, 68, 110, 125, 155, 159
6	3	to mount davos	639	B	54, 400, 429, 468, 503, 692
6	3	to mount saint	437	B	73, 84, 368, 429, 468, 509
6	3	we have to	547	B	130, 201, 249, 316, 385, 676
5	3	, okay .	289	B	10, 27, 46, 254, 298
5	3	and then we	415	B	251, 252, 387, 507, 665
5	3	erase the mount	639	B	54, 260, 288, 549, 692
5	3	kind of like	303	B	51, 111, 173, 193, 353
5	3	mount bern .	330	B	42, 172, 192, 224, 371
5	3	mount neuchatel .	511	B	252, 278, 497, 760, 762
5	3	mount zermatt to	227	B	317, 425, 429, 468, 543
5	3	the one that	338	B	264, 324, 551, 585, 601
4	3	, no ,	258	B	201, 331, 333, 458
4	3	how about mount	140	B	329, 425, 458, 468
4	3	mount bern and	580	B	54, 98, 123, 633
4	3	mount davos .	299	B	394, 400, 503, 692
4	3	mount luzern .	273	B	419, 661, 681, 691
4	3	mount montreux ,	411	B	48, 157, 251, 458
4	3	mount montreux then	481	B	5, 159, 465, 485
4	3	mount zurich .	410	B	96, 137, 385, 505
4	3	we do n't	427	B	191, 318, 572, 617
4	3	you go mount	412	B	349, 505, 555, 760
3	3	, if we	386	B	191, 537, 576
3	3	go mount bern	110	B	98, 123, 207
3	3	i think so	48	B	148, 187, 195
3	3	if we did	191	B	386, 542, 576
3	3	if you go	306	B	349, 602, 654
3	3	just did .	112	B	528, 629, 639
3	3	mount interlaken ?	411	B	110, 159, 520
3	3	mount interlaken and	284	B	260, 471, 543
3	3	mount interlaken then	97	B	155, 192, 251
3	3	mount neuchatel mount	72	B	101, 125, 172
3	3	n't do that	483	B	191, 544, 673
3	3	saint gallen .	28	B	67, 84, 94
3	3	so that 's	609	B	45, 85, 653
3	3	so we have	216	B	39, 249, 254
3	3	that 's 4	630	B	24, 523, 653
3	3	that one .	514	B	201, 653, 714
3	3	then mount bern	105	B	68, 73, 172
3	3	then you go	417	B	89, 203, 505
3	3	this one .	500	B	269, 553, 768
3	3	to go to	98	B	260, 278, 357
3	3	uh the one	322	B	324, 551, 645
3	3	we should go	97	B	134, 146, 230
3	3	you have to	244	B	45, 207, 288
2	3	, submit .	54	B	509, 562
2	3	4 francs .	12	B	306, 317
2	3	and then go	86	B	123, 208
2	3	and we erase	29	B	553, 581
2	3	and you go	188	B	368, 555
2	3	back to mount	359	B	71, 429
2	3	ca n't do	11	B	663, 673
2	3	can we submit	367	B	308, 674
2	3	connect mount interlaken	50	B	471, 520
2	3	could you go	741	B	20, 760
2	3	do mount zurich	263	B	207, 469
2	3	do n't .	167	B	451, 617
2	3	erase mount basel	391	B	191, 581
2	3	erase that ?	586	B	26, 611
2	3	finish at mount	83	B	48, 130
2	3	from mount montreux	253	B	3, 255
2	3	goes to mount	197	B	355, 551
2	3	have to erase	94	B	195, 288
2	3	how about we	12	B	611, 622
2	3	how many places	5	B	334, 338
2	3	how would we	122	B	610, 731
2	3	i ca n't	562	B	112, 673
2	3	i go .	2	B	671, 672
2	3	i go to	214	B	153, 366
2	3	i just did	26	B	614, 639
2	3	i think .	428	B	54, 481
2	3	if i go	284	B	83, 366
2	3	if we went	222	B	208, 429
2	3	is 4 .	313	B	141, 453
2	3	like a circle	67	B	173, 239
2	3	mount basel ,	168	B	201, 368
2	3	mount neuchatel ,	54	B	489, 542
2	3	mount um montreux	342	B	130, 471
2	3	mount zermatt and	99	B	251, 349
2	3	mount zurich and	160	B	209, 368
2	3	my gosh .	112	B	268, 379
2	3	neuchatel goes to	2	B	355, 356
2	3	no end .	3	B	173, 175
2	3	not gon na	424	B	283, 706
2	3	okay can you	109	B	600, 708
2	3	or we can	71	B	101, 171
2	3	previous one .	4	B	708, 711
2	3	see the cost	3	B	7, 9
2	3	so should i	88	B	66, 153
2	3	that 's 5	3	B	379, 381
2	3	the mount bern	608	B	54, 661
2	3	the mount interlaken	494	B	260, 753
2	3	the one we	99	B	645, 743
2	3	then mount neuchatel	38	B	155, 192
2	3	then mount zermatt	26	B	251, 276
2	3	then to mount	398	B	368, 765
2	3	to interlaken .	2	B	356, 357
2	3	to zermatt .	497	B	5, 501
2	3	try that .	128	B	555, 682
2	3	um how much	161	B	232, 392
2	3	we did mount	140	B	542, 681
2	3	we did that	260	B	386, 645
2	3	we just did	29	B	601, 629
2	3	what happens if	2	B	572, 573
2	3	you are the	412	B	13, 424
2	3	you can go	323	B	98, 420
74	2	to mount	763	B	5, 20, 42, 48, 54, 68, 71, 73, 78, 84, 101, 109, 110, 137, 141, 146, 153, 172, 192, 203, 209, 224, 253, 276, 278, 288, 294, 304, 317, 333, 349, 355, 368, 371, 373, 385, 400, 425, 429, 437, 446, 458, 461, 468, 469, 489, 494, 498, 503, 505, 507, 509, 521, 542, 544, 551, 555, 581, 590, 654, 661, 665, 668, 681, 686, 688, 691, 692, 695, 753, 760, 762, 765, 767
34	2	mount interlaken	757	B	4, 20, 48, 68, 71, 78, 101, 110, 125, 141, 155, 159, 192, 251, 260, 276, 288, 317, 333, 344, 346, 368, 371, 429, 471, 520, 542, 543, 551, 555, 581, 590, 753, 760
31	2	mount neuchatel	692	B	71, 78, 101, 110, 125, 155, 172, 192, 209, 224, 252, 278, 288, 294, 317, 333, 342, 349, 350, 355, 357, 429, 489, 494, 497, 542, 549, 581, 665, 760, 762
30	2	mount bern	712	B	42, 54, 68, 73, 78, 98, 101, 110, 123, 125, 127, 146, 172, 192, 203, 207, 209, 224, 368, 371, 425, 429, 458, 461, 521, 633, 654, 661, 672, 753
29	2	mount montreux	765	B	3, 5, 20, 48, 141, 157, 159, 251, 255, 294, 329, 334, 342, 346, 355, 366, 429, 446, 458, 465, 468, 485, 489, 494, 498, 501, 760, 765, 767
25	2	and then	646	B	20, 48, 68, 71, 73, 89, 98, 110, 123, 192, 203, 208, 251, 252, 278, 294, 304, 387, 501, 505, 507, 578, 590, 633, 665
25	2	mount basel	601	B	68, 73, 98, 101, 110, 123, 125, 146, 153, 172, 191, 192, 201, 203, 209, 317, 368, 373, 385, 429, 436, 581, 633, 665, 668
20	2	how much	721	B	32, 37, 59, 166, 169, 230, 232, 234, 357, 390, 392, 401, 440, 444, 638, 641, 654, 697, 735, 752
18	2	interlaken .	587	B	4, 20, 48, 68, 78, 101, 125, 160, 276, 288, 342, 346, 349, 350, 356, 357, 551, 590
17	2	neuchatel to	588	B	78, 110, 192, 209, 224, 288, 317, 324, 333, 349, 357, 429, 494, 542, 580, 581, 665
17	2	then mount	614	B	20, 68, 73, 74, 98, 110, 123, 125, 146, 155, 159, 172, 192, 203, 251, 276, 633
16	2	mount zurich	438	B	68, 73, 96, 101, 109, 125, 134, 137, 207, 209, 368, 385, 429, 468, 469, 505
16	2	okay .	746	B	10, 25, 27, 29, 31, 46, 197, 213, 231, 244, 247, 254, 259, 298, 519, 755
16	2	that ?	727	B	26, 32, 37, 59, 230, 232, 234, 392, 401, 444, 526, 611, 638, 641, 697, 752
14	2	i think	437	B	45, 48, 54, 56, 125, 134, 148, 187, 195, 209, 219, 230, 237, 481
14	2	yeah .	728	B	44, 266, 296, 359, 376, 415, 432, 478, 557, 597, 606, 679, 737, 771
13	2	you go	741	B	20, 78, 89, 203, 349, 368, 471, 505, 555, 600, 602, 654, 760
12	2	mount zermatt	404	B	251, 260, 276, 304, 317, 349, 425, 429, 468, 489, 543, 654
12	2	one .	568	B	201, 226, 269, 387, 553, 580, 653, 705, 708, 711, 714, 768
11	2	go mount	694	B	67, 98, 123, 134, 207, 209, 349, 419, 505, 555, 760
11	2	mount davos	639	B	54, 67, 84, 394, 400, 429, 468, 503, 688, 690, 692
10	2	the one	480	B	264, 324, 551, 585, 601, 639, 645, 699, 713, 743
9	2	bern .	397	B	42, 172, 192, 205, 219, 224, 324, 371, 438
9	2	how about	570	B	59, 329, 425, 446, 458, 468, 611, 622, 628
9	2	if we	386	B	191, 208, 251, 386, 429, 537, 542, 572, 576
9	2	that 's	641	B	13, 24, 45, 85, 379, 381, 420, 523, 653
9	2	we should	204	B	48, 125, 134, 146, 209, 219, 230, 237, 251
8	2	erase the	639	B	54, 255, 260, 278, 288, 294, 549, 692
8	2	from mount	579	B	3, 54, 78, 162, 251, 255, 521, 581
8	2	if you	652	B	3, 5, 191, 334, 346, 349, 602, 654
8	2	it 's	665	B	63, 141, 150, 173, 221, 328, 434, 727
8	2	it .	721	B	7, 82, 89, 193, 386, 635, 713, 727
8	2	montreux .	513	B	255, 260, 355, 366, 471, 498, 765, 767
8	2	submit .	520	B	237, 310, 403, 509, 562, 595, 642, 756
8	2	the mount	700	B	54, 260, 288, 543, 549, 661, 692, 753
8	2	what ?	481	B	242, 262, 270, 313, 314, 320, 717, 722
7	2	so we	217	B	39, 67, 73, 178, 249, 254, 255
6	2	, i	714	B	56, 148, 187, 348, 481, 769
6	2	, no	376	B	83, 201, 331, 333, 410, 458
6	2	do n't	515	B	103, 191, 318, 451, 572, 617
6	2	neuchatel .	640	B	123, 252, 278, 497, 760, 762
6	2	though .	439	B	56, 111, 148, 182, 381, 494
6	2	to go	291	B	67, 207, 255, 260, 278, 357
6	2	we can	658	B	101, 171, 178, 387, 665, 758
6	2	we do	427	B	191, 251, 318, 405, 572, 617
5	2	, how	322	B	333, 338, 346, 458, 654
5	2	and mount	567	B	67, 260, 436, 471, 633
5	2	can go	323	B	98, 101, 276, 342, 420
5	2	goes to	351	B	201, 281, 355, 356, 551
5	2	it is	306	B	298, 448, 453, 559, 603
5	2	luzern .	296	B	396, 419, 661, 681, 691
5	2	no ,	453	B	201, 331, 333, 458, 653
5	2	no .	640	B	81, 331, 496, 716, 720
5	2	oh ,	667	B	10, 27, 46, 348, 676
5	2	that .	569	B	114, 544, 555, 673, 682
5	2	to interlaken	577	B	4, 356, 357, 543, 580
5	2	try mount	456	B	42, 84, 96, 294, 497
5	2	we erase	400	B	255, 553, 581, 611, 654
4	2	, and	321	B	48, 209, 219, 368
4	2	, if	386	B	191, 342, 537, 576
4	2	, mount	352	B	4, 201, 342, 355
4	2	4 francs	446	B	162, 306, 317, 607
4	2	and we	265	B	317, 543, 553, 581
4	2	basel to	467	B	110, 385, 429, 576
4	2	ca n't	562	B	112, 657, 663, 673
4	2	can we	451	B	308, 654, 674, 758
4	2	do mount	600	B	66, 207, 469, 665
4	2	do that	483	B	191, 251, 544, 673
4	2	erase mount	391	B	191, 209, 542, 581
4	2	francs .	284	B	34, 45, 306, 317
4	2	if i	496	B	83, 366, 367, 578
4	2	so that	609	B	45, 85, 281, 653
4	2	that one	514	B	201, 281, 653, 714
4	2	that was	484	B	162, 323, 324, 645
4	2	the uh	316	B	424, 600, 661, 739
4	2	then you	417	B	89, 203, 294, 505
4	2	there .	174	B	130, 208, 281, 303
4	2	this is	431	B	173, 207, 390, 603
4	2	this one	567	B	202, 269, 553, 768
4	2	uh the	338	B	324, 551, 645, 661
4	2	wait ,	386	B	191, 251, 537, 576
4	2	we just	186	B	542, 601, 629, 727
4	2	we submit	367	B	308, 403, 622, 674
4	2	yes .	574	B	19, 228, 588, 592
4	2	you can	323	B	98, 276, 346, 420
4	2	you have	275	B	14, 45, 207, 288
3	2	, so	403	B	251, 366, 653
3	2	, submit	261	B	509, 562, 769
3	2	and you	188	B	368, 469, 555
3	2	can you	683	B	26, 600, 708
3	2	did n't	183	B	544, 576, 726
3	2	do it	610	B	54, 219, 663
3	2	finish at	113	B	48, 130, 160
3	2	go .	475	B	198, 671, 672
3	2	gosh .	287	B	268, 379, 554
3	2	how many	371	B	334, 338, 704
3	2	if mount	291	B	342, 630, 632
3	2	is 4	313	B	141, 317, 453
3	2	is mount	233	B	125, 211, 357
3	2	my gosh	421	B	268, 379, 688
3	2	n't .	170	B	448, 451, 617
3	2	neuchatel ,	467	B	76, 489, 542
3	2	no the	29	B	713, 739, 741
3	2	no uh	488	B	280, 342, 767
3	2	no we	488	B	130, 410, 617
3	2	okay ,	333	B	34, 338, 366
3	2	okay you	546	B	84, 145, 629
3	2	one we	115	B	629, 645, 743
3	2	right ?	320	B	71, 72, 390
3	2	see .	447	B	323, 701, 769
3	2	should do	95	B	125, 209, 219
3	2	so ,	344	B	12, 148, 355
3	2	so .	184	B	17, 187, 200
3	2	so if	237	B	334, 366, 570
3	2	so wait	328	B	251, 569, 578
3	2	then to	761	B	5, 368, 765
3	2	to get	224	B	162, 316, 385
3	2	um .	471	B	280, 541, 750
3	2	wait no	479	B	280, 451, 758
3	2	we 're	38	B	706, 741, 743
3	2	we go	87	B	73, 157, 159
3	2	which one	473	B	263, 654, 735
3	2	you are	412	B	13, 145, 424
3	2	zermatt .	497	B	5, 304, 501
2	2	's 3	390	B	45, 434
2	2	, just	247	B	251, 497
2	2	, then	293	B	76, 368
2	2	, to	212	B	278, 489
2	2	, wait	160	B	576, 735
2	2	, we	292	B	251, 542
2	2	2 francs	265	B	34, 298
2	2	2 then	313	B	89, 401
2	2	a circle	67	B	173, 239
2	2	and meet	12	B	208, 219
2	2	be .	226	B	440, 665
2	2	because i	31	B	82, 112
2	2	because it	67	B	173, 239
2	2	bern mount	23	B	101, 123
2	2	but i	387	B	195, 581
2	2	can i	87	B	672, 758
2	2	can mount	3	B	344, 346
2	2	circle ,	47	B	173, 219
2	2	do the	172	B	405, 576
2	2	erase it	31	B	635, 665
2	2	full circle	67	B	405, 471
2	2	gallen and	296	B	73, 368
2	2	get mount	81	B	385, 465
2	2	go ?	5	B	334, 338
2	2	go around	23	B	51, 73
2	2	go there	120	B	111, 230
2	2	here ,	687	B	83, 769
2	2	i 'll	597	B	82, 678
2	2	i 've	108	B	7, 114
2	2	i do	38	B	66, 103
2	2	i wanna	687	B	83, 769
2	2	if ,	235	B	342, 576
2	2	interlaken ,	330	B	4, 333
2	2	interlaken go	7	B	338, 344
2	2	interlaken okay	2	B	580, 581
2	2	is 2	93	B	298, 390
2	2	it will	2	B	286, 287
2	2	just do	382	B	219, 600
2	2	know .	601	B	103, 703
2	2	less .	418	B	316, 733
2	2	let me	240	B	323, 562
2	2	luzern ,	47	B	509, 555
2	2	make mount	18	B	192, 209
2	2	many times	31	B	308, 338
2	2	mount ,	96	B	251, 346
2	2	n't ?	86	B	572, 657
2	2	n't work	258	B	201, 458
2	2	no i	591	B	83, 673
2	2	no that	123	B	201, 323
2	2	no wait	172	B	280, 451
2	2	not connect	130	B	342, 471
2	2	now .	442	B	300, 741
2	2	now mount	45	B	350, 394
2	2	oh no	605	B	69, 673
2	2	oh yeah	286	B	465, 750
2	2	okay wait	56	B	525, 580
2	2	one before	2	B	713, 714
2	2	one i	371	B	269, 639
2	2	one uh	444	B	202, 645
2	2	out mount	125	B	127, 251
2	2	put mount	292	B	252, 543
2	2	so how	332	B	59, 390
2	2	so it	25	B	117, 141
2	2	that goes	266	B	286, 551
2	2	that is	88	B	143, 230
2	2	that would	454	B	5, 458
2	2	the 4	30	B	249, 278
2	2	the things	5	B	251, 255
2	2	this .	340	B	367, 706
2	2	this way	129	B	80, 208
2	2	to luzern	237	B	396, 632
2	2	to neuchatel	248	B	329, 576
2	2	to uh	107	B	260, 366
2	2	to um	235	B	342, 576
2	2	try ,	66	B	497, 562
2	2	uh .	86	B	202, 287
2	2	uh mount	143	B	224, 366
2	2	upload the	64	B	645, 708
2	2	wait um	17	B	525, 541
2	2	was 4	7	B	162, 168
2	2	we ?	84	B	537, 620
2	2	went mount	73	B	429, 501
2	2	will .	229	B	58, 286
2	2	with the	258	B	346, 603
2	2	yeah ?	23	B	513, 535
2	2	you did	724	B	3, 726
2	2	you do	10	B	471, 480
2	2	you erase	166	B	26, 191
2	2	you should	241	B	54, 294
123	1	mount	765	B	3, 4, 5, 20, 42, 48, 54, 66, 67, 68, 71, 73, 74, 78, 84, 96, 98, 101, 109, 110, 123, 125, 127, 130, 134, 137, 141, 146, 153, 155, 157, 159, 162, 172, 186, 191, 192, 201, 203, 207, 209, 211, 224, 251, 252, 253, 255, 260, 276, 278, 288, 294, 304, 317, 329, 333, 334, 342, 344, 346, 349, 350, 355, 357, 366, 368, 371, 373, 385, 394, 400, 419, 425, 429, 436, 437, 446, 458, 461, 465, 468, 469, 471, 485, 489, 494, 497, 498, 501, 503, 505, 507, 509, 520, 521, 542, 543, 544, 549, 551, 555, 581, 590, 630, 632, 633, 654, 661, 665, 668, 672, 681, 686, 688, 690, 691, 692, 695, 753, 760, 762, 765, 767
104	1	to	764	B	4, 5, 20, 21, 42, 45, 48, 51, 54, 67, 68, 71, 73, 78, 84, 101, 109, 110, 117, 130, 137, 141, 146, 153, 162, 172, 192, 195, 201, 203, 207, 209, 224, 249, 253, 255, 260, 276, 278, 281, 288, 294, 304, 316, 317, 324, 329, 333, 342, 349, 355, 356, 357, 366, 368, 371, 373, 385, 387, 396, 400, 425, 429, 437, 446, 458, 461, 468, 469, 489, 494, 498, 501, 503, 505, 507, 509, 521, 542, 543, 544, 551, 555, 576, 580, 581, 590, 632, 654, 661, 665, 668, 676, 681, 686, 688, 691, 692, 695, 753, 760, 762, 765, 767
68	1	we	720	B	39, 48, 61, 67, 73, 101, 125, 130, 134, 146, 157, 159, 160, 171, 178, 191, 201, 208, 209, 219, 230, 237, 249, 251, 252, 254, 255, 308, 316, 317, 318, 385, 386, 387, 403, 405, 410, 419, 429, 507, 537, 542, 543, 544, 553, 572, 576, 581, 601, 610, 611, 617, 620, 622, 629, 645, 654, 665, 674, 676, 681, 706, 727, 731, 733, 741, 743, 758
53	1	that	748	B	5, 8, 13, 24, 26, 32, 37, 45, 59, 85, 89, 111, 114, 143, 162, 191, 201, 230, 232, 234, 251, 264, 281, 282, 286, 323, 324, 379, 381, 386, 392, 401, 420, 444, 458, 494, 523, 526, 544, 551, 555, 585, 601, 611, 638, 641, 645, 653, 673, 682, 697, 714, 752
52	1	i	763	B	7, 9, 45, 48, 54, 56, 58, 66, 80, 82, 83, 103, 111, 112, 114, 125, 134, 148, 153, 179, 182, 187, 195, 209, 218, 219, 230, 237, 269, 310, 348, 366, 367, 428, 481, 494, 501, 578, 580, 581, 603, 614, 639, 645, 671, 672, 673, 678, 703, 758, 768, 769
49	1	go	741	B	20, 51, 67, 73, 78, 80, 82, 83, 89, 98, 101, 111, 123, 134, 146, 153, 157, 159, 172, 192, 198, 203, 207, 208, 209, 230, 255, 260, 276, 278, 334, 338, 342, 344, 349, 357, 366, 368, 419, 420, 471, 505, 555, 600, 602, 654, 671, 672, 760
49	1	you	758	B	3, 5, 7, 8, 13, 14, 20, 26, 45, 49, 54, 78, 84, 89, 98, 111, 145, 191, 203, 207, 249, 276, 288, 294, 333, 334, 346, 349, 368, 420, 424, 458, 465, 469, 471, 480, 485, 505, 520, 555, 600, 602, 629, 654, 657, 678, 708, 726, 760
48	1	interlaken	764	B	4, 20, 48, 68, 71, 76, 78, 101, 110, 125, 141, 155, 159, 160, 192, 251, 260, 276, 288, 294, 304, 317, 333, 338, 342, 344, 346, 349, 350, 356, 357, 368, 371, 429, 446, 471, 520, 542, 543, 551, 555, 580, 581, 590, 753, 760, 762, 767
45	1	and	762	B	7, 20, 48, 54, 67, 68, 71, 73, 89, 98, 110, 123, 178, 192, 203, 208, 209, 219, 251, 252, 260, 278, 294, 304, 317, 349, 368, 386, 387, 436, 469, 471, 501, 505, 507, 543, 553, 555, 578, 581, 590, 622, 633, 665, 768
44	1	the	747	B	7, 9, 13, 14, 54, 178, 223, 249, 251, 255, 260, 264, 278, 288, 294, 324, 346, 387, 405, 420, 424, 543, 549, 551, 576, 578, 585, 600, 601, 602, 603, 639, 645, 661, 692, 699, 708, 711, 713, 735, 739, 741, 743, 753
43	1	then	761	B	5, 20, 26, 48, 68, 69, 71, 73, 74, 76, 89, 98, 110, 123, 125, 146, 155, 159, 171, 172, 192, 203, 208, 251, 252, 275, 276, 278, 294, 304, 368, 387, 401, 465, 485, 501, 505, 507, 578, 590, 633, 665, 765
42	1	how	745	B	8, 32, 37, 59, 166, 169, 230, 232, 234, 249, 329, 333, 334, 338, 346, 357, 390, 392, 401, 425, 440, 444, 446, 458, 465, 468, 480, 485, 494, 520, 610, 611, 622, 628, 638, 641, 654, 697, 704, 731, 735, 752
40	1	so	654	B	12, 17, 39, 45, 51, 59, 66, 67, 73, 85, 89, 117, 141, 148, 153, 178, 187, 193, 195, 200, 207, 211, 249, 251, 254, 255, 257, 281, 334, 355, 366, 371, 390, 566, 569, 570, 578, 649, 653, 665
