Freq.	Size	Surface Form	Spanning	First Speaker	Turns
34	2	to mount	345	B	69, 73, 112, 120, 145, 153, 160, 179, 186, 189, 206, 209, 218, 222, 261, 266, 275, 280, 297, 311, 315, 319, 320, 321, 325, 335, 346, 354, 372, 373, 379, 400, 404, 413
31	2	okay .	429	B	0, 19, 40, 44, 55, 56, 65, 67, 70, 92, 127, 136, 148, 158, 161, 178, 187, 191, 211, 230, 232, 284, 287, 291, 306, 322, 352, 396, 415, 418, 428
13	2	it 's	404	B	23, 45, 55, 173, 200, 203, 205, 279, 389, 404, 410, 425, 426
12	2	mount davos	332	B	69, 160, 176, 209, 235, 266, 275, 294, 295, 297, 320, 400
11	2	okay ,	378	B	29, 79, 111, 171, 186, 195, 218, 309, 319, 363, 406
11	2	s t	341	B	42, 69, 73, 132, 179, 237, 269, 275, 321, 371, 382
11	2	yeah .	407	B	17, 80, 149, 159, 190, 269, 313, 345, 376, 393, 423
10	2	and then	260	B	69, 155, 168, 179, 229, 231, 246, 275, 293, 328
10	2	go to	112	B	261, 279, 315, 319, 320, 335, 365, 370, 371, 372
10	2	mount luzern	224	B	112, 145, 197, 206, 218, 222, 242, 246, 319, 335
10	2	mount zermatt	312	B	106, 205, 206, 227, 234, 261, 266, 280, 297, 417
9	2	i 'm	358	B	15, 69, 84, 86, 113, 153, 320, 364, 372
9	2	mount basel	286	B	119, 157, 186, 189, 227, 229, 250, 354, 404
9	2	press submit	356	B	75, 84, 85, 140, 171, 328, 385, 429, 430
8	2	, i	207	B	72, 82, 86, 171, 183, 221, 229, 278
8	2	do n't	191	B	39, 72, 73, 75, 116, 164, 190, 229
8	2	i do	158	B	72, 73, 94, 116, 119, 164, 190, 229
8	2	submit .	356	B	75, 85, 171, 240, 307, 360, 429, 430
7	2	gon na	298	B	84, 113, 316, 320, 364, 372, 381
7	2	it .	256	B	15, 24, 76, 82, 185, 237, 270
7	2	mount bern	262	B	97, 112, 115, 185, 227, 325, 358
7	2	that 's	338	B	88, 164, 280, 287, 316, 401, 425
6	2	here .	286	B	66, 79, 311, 332, 333, 351
6	2	mount zurich	332	B	73, 218, 275, 278, 372, 404
5	2	's not	379	B	23, 45, 200, 203, 401
5	2	, mount	247	B	73, 218, 231, 275, 319
5	2	, now	293	B	114, 186, 311, 371, 406
5	2	, okay	219	B	148, 168, 195, 232, 366
5	2	bern .	261	B	98, 154, 247, 325, 358
5	2	i think	258	B	168, 183, 237, 278, 425
5	2	nice .	315	B	91, 166, 192, 264, 405
5	2	turn .	316	B	111, 137, 233, 353, 426
5	2	we 're	252	B	141, 280, 308, 329, 392
5	2	your turn	243	B	111, 137, 226, 233, 353
5	2	zermatt .	109	B	261, 263, 297, 338, 369
5	2	zurich .	250	B	123, 180, 183, 218, 372
4	2	, so	132	B	29, 59, 61, 160
4	2	, yeah	245	B	149, 229, 297, 393
4	2	again .	186	B	86, 142, 174, 271
4	2	it is	207	B	72, 73, 172, 278
4	2	luzern .	228	B	108, 109, 242, 335
4	2	mount neuchatel	192	B	120, 189, 231, 311
4	2	now go	145	B	227, 261, 335, 371
4	2	oh yeah	267	B	40, 80, 205, 306
4	2	one ?	412	B	10, 101, 181, 421
4	2	so close	189	B	141, 217, 308, 329
4	2	that ,	132	B	148, 149, 227, 279
4	2	to ,	196	B	176, 195, 229, 371
4	2	wait ,	142	B	61, 72, 82, 202
4	2	wait .	302	B	48, 84, 202, 349
4	2	we do	67	B	39, 40, 72, 105
4	2	you wanna	80	B	97, 112, 168, 176
3	2	, and	140	B	189, 229, 328
3	2	, we	161	B	217, 242, 377
3	2	do mount	65	B	112, 119, 176
3	2	hard .	218	B	172, 173, 389
3	2	i did	94	B	128, 205, 221
3	2	neuchatel .	136	B	120, 229, 255
3	2	neuchatel to	225	B	189, 311, 413
3	2	no ,	181	B	221, 377, 401
3	2	oh ,	137	B	36, 59, 172
3	2	okay i	70	B	84, 119, 153
3	2	okay now	216	B	105, 256, 320
3	2	so mount	218	B	29, 42, 246
3	2	try again	98	B	77, 142, 174
3	2	try it	86	B	185, 229, 270
3	2	yeah ,	211	B	183, 229, 393
3	2	yeah mount	290	B	69, 157, 358
2	2	's fine	124	B	287, 410
2	2	, it	32	B	172, 203
2	2	, no	17	B	377, 393
2	2	, to	112	B	235, 346
2	2	, your	76	B	36, 111
2	2	3 and	131	B	278, 408
2	2	again ?	9	B	12, 20
2	2	ann ,	2	B	85, 86
2	2	ann .	76	B	2, 77
2	2	because of	2	B	278, 279
2	2	bern ?	3	B	95, 97
2	2	bern bern	101	B	225, 325
2	2	costs 5	100	B	278, 377
2	2	do it	194	B	217, 410
2	2	do they	293	B	5, 297
2	2	do you	157	B	20, 176
2	2	finished yet	318	B	72, 389
2	2	found it	8	B	17, 24
2	2	go .	393	B	5, 397
2	2	go ?	206	B	176, 381
2	2	good .	315	B	27, 341
2	2	how do	27	B	20, 46
2	2	i just	345	B	86, 430
2	2	it ,	83	B	229, 311
2	2	know .	66	B	51, 116
2	2	luzern ?	43	B	103, 145
2	2	n't ,	132	B	72, 203
2	2	n't press	126	B	75, 200
2	2	nice ,	122	B	114, 235
2	2	no .	194	B	163, 356
2	2	no no	115	B	235, 349
2	2	now .	222	B	64, 285
2	2	oh we	102	B	141, 242
2	2	okay we	131	B	38, 168
2	2	okay yeah	107	B	140, 246
2	2	one more	228	B	168, 395
2	2	or mount	130	B	98, 227
2	2	should we	65	B	105, 169
2	2	so it	224	B	55, 278
2	2	submit ?	47	B	168, 214
2	2	we can	50	B	168, 217
2	2	we did	6	B	237, 242
2	2	we have	97	B	293, 389
2	2	yeah i	375	B	51, 425
2	2	yet .	134	B	72, 205
2	2	zurich ?	10	B	125, 134
68	1	okay	429	B	0, 15, 19, 24, 29, 38, 40, 44, 55, 56, 65, 67, 70, 79, 84, 92, 105, 111, 114, 119, 127, 136, 140, 148, 153, 158, 161, 168, 171, 178, 186, 187, 191, 195, 211, 218, 220, 225, 230, 232, 239, 240, 246, 256, 273, 275, 284, 287, 291, 302, 306, 309, 311, 319, 320, 322, 341, 352, 356, 363, 366, 385, 395, 396, 406, 415, 418, 428
67	1	mount	413	B	6, 29, 42, 69, 73, 97, 98, 106, 112, 115, 119, 120, 144, 145, 153, 157, 160, 176, 179, 185, 186, 189, 190, 197, 205, 206, 209, 218, 222, 227, 229, 231, 234, 235, 242, 246, 250, 253, 261, 266, 275, 278, 280, 294, 295, 297, 311, 315, 319, 320, 321, 325, 335, 346, 354, 356, 358, 372, 373, 375, 379, 398, 400, 404, 413, 417, 418
60	1	to	403	B	15, 29, 30, 43, 69, 73, 98, 101, 106, 112, 115, 120, 138, 145, 153, 160, 176, 179, 186, 189, 190, 195, 197, 206, 209, 218, 222, 229, 235, 246, 247, 261, 266, 275, 279, 280, 293, 297, 311, 315, 319, 320, 321, 325, 335, 338, 346, 354, 365, 369, 370, 371, 372, 373, 379, 400, 404, 407, 413, 417
38	1	i	416	B	15, 17, 46, 48, 51, 55, 64, 69, 72, 73, 76, 82, 84, 86, 94, 113, 116, 119, 128, 153, 164, 168, 171, 183, 190, 200, 203, 205, 221, 229, 237, 278, 320, 364, 372, 401, 425, 430
35	1	's	404	B	23, 36, 45, 55, 88, 129, 140, 142, 148, 164, 168, 173, 174, 188, 200, 203, 205, 218, 231, 270, 275, 279, 280, 287, 309, 311, 316, 389, 397, 401, 404, 406, 410, 425, 426
32	1	it	412	B	15, 17, 23, 24, 45, 55, 64, 72, 73, 76, 82, 172, 173, 185, 190, 200, 203, 205, 217, 229, 237, 270, 278, 279, 311, 317, 388, 389, 404, 410, 425, 426
31	1	yeah	409	B	17, 40, 51, 55, 69, 80, 118, 140, 149, 157, 159, 183, 185, 190, 205, 229, 246, 255, 269, 291, 297, 306, 313, 345, 358, 370, 376, 393, 404, 423, 425
26	1	do	406	B	5, 20, 39, 40, 46, 72, 73, 75, 94, 97, 105, 112, 116, 119, 129, 164, 168, 176, 188, 190, 205, 217, 229, 231, 297, 410
21	1	go	393	B	5, 46, 176, 218, 227, 261, 279, 293, 311, 315, 319, 320, 335, 351, 364, 365, 370, 371, 372, 381, 397
21	1	we	356	B	38, 39, 40, 72, 105, 141, 168, 169, 217, 237, 242, 280, 293, 308, 329, 351, 366, 377, 389, 392, 393
20	1	and	380	B	29, 30, 43, 69, 84, 155, 168, 179, 189, 229, 231, 237, 246, 275, 278, 293, 328, 346, 404, 408
19	1	now	343	B	64, 105, 114, 169, 186, 227, 256, 260, 261, 266, 278, 280, 285, 311, 320, 335, 371, 372, 406
18	1	that	371	B	55, 86, 88, 113, 148, 149, 164, 227, 275, 278, 279, 280, 287, 316, 377, 401, 407, 425
17	1	let	278	B	129, 140, 142, 148, 168, 174, 188, 218, 231, 239, 270, 275, 279, 309, 311, 397, 406
17	1	no	372	B	39, 72, 151, 163, 176, 216, 221, 235, 280, 287, 343, 349, 356, 377, 393, 401, 410
17	1	oh	304	B	26, 36, 40, 59, 62, 63, 80, 141, 151, 172, 205, 242, 271, 278, 306, 316, 329
15	1	here	342	B	24, 66, 79, 231, 244, 256, 258, 279, 309, 311, 332, 333, 351, 363, 365
15	1	so	361	B	29, 42, 55, 59, 61, 141, 160, 172, 217, 246, 278, 302, 308, 329, 389
15	1	submit	356	B	75, 84, 85, 140, 168, 169, 171, 214, 240, 307, 328, 360, 385, 429, 430
15	1	zermatt	410	B	8, 106, 145, 205, 206, 227, 234, 261, 263, 266, 280, 297, 338, 369, 417
14	1	luzern	233	B	103, 108, 109, 112, 145, 181, 197, 206, 218, 222, 242, 246, 319, 335
14	1	n't	351	B	39, 72, 73, 75, 116, 164, 190, 200, 203, 205, 221, 229, 388, 389
14	1	then	260	B	69, 129, 155, 168, 179, 229, 231, 246, 275, 280, 293, 301, 302, 328
14	1	zurich	332	B	73, 123, 125, 128, 134, 180, 183, 218, 246, 275, 278, 372, 400, 404
13	1	basel	286	B	119, 120, 157, 186, 189, 227, 229, 250, 278, 328, 354, 376, 404
13	1	bern	264	B	95, 97, 98, 112, 115, 154, 185, 225, 227, 247, 325, 343, 358
13	1	um	364	B	4, 88, 93, 195, 206, 231, 273, 278, 289, 315, 330, 338, 367
12	1	wait	319	B	48, 61, 69, 72, 82, 84, 85, 202, 203, 205, 349, 366
11	1	gallen	355	B	17, 42, 69, 73, 132, 179, 237, 269, 275, 321, 371
11	1	t	341	B	42, 69, 73, 132, 179, 237, 269, 275, 321, 371, 382
11	1	try	330	B	77, 113, 142, 148, 174, 185, 229, 239, 270, 275, 406
10	1	press	356	B	75, 84, 85, 140, 171, 200, 328, 385, 429, 430
9	1	you	362	B	20, 97, 112, 151, 157, 168, 176, 287, 381
8	1	neuchatel	294	B	120, 189, 229, 231, 255, 311, 380, 413
8	1	nice	315	B	91, 114, 166, 192, 235, 264, 372, 405
8	1	one	412	B	10, 101, 168, 181, 240, 395, 401, 421
7	1	did	202	B	86, 128, 205, 221, 237, 242, 287
7	1	got	356	B	38, 217, 242, 271, 308, 311, 393
7	1	not	379	B	23, 45, 86, 200, 203, 280, 401
7	1	or	130	B	98, 112, 123, 149, 181, 209, 227
7	1	your	330	B	36, 111, 137, 226, 233, 353, 365
6	1	're	252	B	141, 157, 280, 308, 329, 392
6	1	a	287	B	30, 43, 205, 278, 279, 316
6	1	is	336	B	72, 73, 172, 278, 388, 407
5	1	ann	85	B	2, 20, 77, 85, 86
5	1	good	351	B	27, 255, 317, 341, 377
5	1	how	388	B	20, 46, 164, 190, 407
5	1	like	225	B	55, 69, 227, 278, 279
5	1	the	382	B	20, 97, 278, 373, 401
5	1	where	377	B	5, 176, 197, 303, 381
4	1	click	15	B	29, 30, 31, 43
4	1	drag	15	B	29, 30, 32, 43
4	1	for	81	B	200, 203, 227, 280
4	1	just	347	B	84, 86, 410, 430
4	1	maybe	134	B	186, 227, 279, 319
3	1	because	75	B	205, 278, 279
3	1	cost	40	B	278, 316, 317
3	1	fine	124	B	287, 301, 410
3	1	get	234	B	64, 278, 297
3	1	have	335	B	55, 293, 389
3	1	me	40	B	200, 203, 239
3	1	more	228	B	168, 217, 395
3	1	my	156	B	271, 329, 426
3	1	release	15	B	29, 30, 43
3	1	should	76	B	94, 105, 169
3	1	this	345	B	62, 231, 406
3	1	was	147	B	278, 421, 424
3	1	well	188	B	15, 20, 202
2	1	are	16	B	366, 381
2	1	doing	18	B	69, 86
2	1	long	2	B	370, 371
2	1	mountain	2	B	278, 279
2	1	much	166	B	242, 407
2	1	need	136	B	48, 183
2	1	on	26	B	217, 242
2	1	ones	333	B	38, 370
2	1	price	2	B	424, 425
2	1	three	39	B	240, 278
2	1	tracks	16	B	5, 20
2	1	two	3	B	240, 242
2	1	uh	131	B	261, 391
2	1	what	217	B	205, 421

