team_no,attempt_no,turn_no,start,end,subject,verb,object
8,1,7,293.017,295.113,B,says,and you get the like the little erase thingy .
8,1,7,297.012,299.431,B,says,wait i can't do anything until it stops ?
8,1,7,299.147,299.147,A,removes,Montreux-Neuchatel (6-7)
8,1,7,300.023,303.568,B,says,like when she oh so when she do something it stops for me ?
8,1,7,301.556,302.336,I,says,yes .
8,1,7,303.909,308.672,I,says,"yeah but you see something right , you see something she doesn't see so you have to help each other ."
8,1,7,310.337,312.335,B,says,"oh , seriously ?"
8,1,7,313.390,315.106,B,says,she sees not what i see ?
8,1,7,316.037,320.853,I,says,no it's so it means you guys didn't see the instructions or didn't hear them well .
8,1,7,323.577,325.926,B,says,wait it's not erasing for other .
8,1,7,323.619,327.605,I,says,you see you see different views at all times .
8,1,8,324.530,324.530,B,removes,Gallen-Davos (8-9)
8,1,8,327.756,327.756,B,removes,Zurich-Gallen (2-8)
8,1,8,328.504,330.782,B,says,oh that explains everything .
8,1,8,332.780,333.990,A,says,it does .
8,1,8,335.607,337.746,B,says,wait so her mountains are not the same ?
8,1,8,342.868,347.738,I,says,okay i would still suggest you to read the instructions because everything is mentioned in the instructions .
8,1,9,347.445,347.445,B,presses,help (enabled)
8,1,9,347.709,348.806,B,says,okay .
8,1,9,348.074,349.200,A,says,okay .
8,1,9,349.493,349.493,A,presses,help (enabled)
8,1,9,349.622,352.136,I,says,so just yeah both of you take your time to read.
8,1,9,355.179,355.179,B,presses,help (enabled)
8,1,9,355.180,355.827,B,says,what ?
8,1,9,355.995,355.995,B,presses,help (enabled)
8,1,9,356.195,364.385,I,says,"one of you will start with interactive view other with abstract view , so you both have these views but when one has one the other has the other ."
8,1,9,365.081,369.983,A,says,"oh , so like when i have this you have this when i have this you have this ?"
8,1,9,365.145,366.577,B,says,oh .
8,1,9,369.336,371.816,B,says,so when i have the mountains you have the black .
8,1,9,371.559,372.361,A,says,exactly .
8,1,9,372.107,373.584,B,says,when you have the mountains i have the black .
8,1,9,372.361,373.792,A,says,"oh , okay ."
8,1,9,374.514,376.329,B,says,"that's why we have to talk , okay ."
8,1,9,376.638,377.679,B,says,now we get it .
8,1,9,377.482,385.094,A,says,"i think i'm gonna put um , mount zermatt to the one above it ."
8,1,9,385.179,386.320,B,says,mount zurich ?
8,1,9,387.671,388.619,A,says,no like
8,1,9,388.444,391.243,B,says,mount luzern to mount zurich ?
8,1,9,392.723,393.159,B,says,oh .
8,1,9,392.765,395.972,A,says,no mount zermatt to the one above it .
8,1,9,396.999,398.673,B,says,"yeah , to mount luzern ."
8,1,9,399.123,400.375,A,says,luzern .
8,1,9,400.361,401.782,B,says,luzern yeah okay do it .
8,1,9,401.247,401.979,A,says,yeah .
8,1,9,402.784,403.726,A,says,wait no .
8,1,9,405.726,405.726,A,adds,Luzern-Zermatt (1-4)
8,1,9,405.921,406.512,A,says,okay .
8,1,9,406.470,408.748,B,says,we should do all the big things .
8,1,9,412.617,413.517,B,says,are you done ?
8,1,9,413.899,414.518,A,says,yeah .
8,1,9,414.743,415.250,B,says,okay .
8,1,9,417.022,418.204,B,says,not working for me so .
8,1,9,420.681,426.829,A,says,i'm gonna do mount zurich to mount davos .
8,1,9,426.196,427.011,B,says,mount
8,1,9,428.054,429.742,B,says,zurich where is zurich ?
8,1,9,431.121,437.101,A,says,"it's the one above mount luzern , i don't know how to say it ."
8,1,9,436.173,438.086,B,says,"that's zurich , mount zurich ."
8,1,9,438.353,439.647,A,says,it is ?
8,1,9,439.043,439.633,B,says,zurich .
8,1,9,439.844,440.491,B,says,i don't know .
8,1,9,440.633,441.927,B,says,"that one right , this one ."
8,1,9,442.124,442.800,B,says,the top one .
8,1,9,442.870,443.334,A,says,yeah .
8,1,9,443.517,444.713,B,says,"okay , so do it ."
8,1,9,444.052,445.655,A,says,to mount davos .
8,1,9,445.358,445.717,B,says,yeah .
8,1,9,446.277,447.683,A,says,because it's big .
8,1,9,448.283,448.283,A,adds,Zurich-Davos (2-9)
8,1,9,449.625,450.638,A,says,now it's your turn .
8,1,9,450.834,453.085,B,says,"okay , so i see , i see what you've done ."
8,1,9,453.859,454.548,B,says,okay .
8,1,9,454.858,455.290,B,says,okay .
8,1,9,456.509,459.307,B,says,"yeah i'm gonna erase , wait now i don't wanna do anything ."
8,1,10,458.854,458.854,R,shows,observe gesture
8,1,10,460.848,462.496,B,says,i'm gonna erase mount bern .
8,1,10,462.697,463.148,B,says,okay ?
8,1,10,463.610,464.428,A,says,which one ?
8,1,10,465.608,466.556,A,says,oh yeah yeah .
8,1,10,466.580,467.599,B,says,i can't erase .
8,1,10,468.358,470.848,A,says,yeah you just click on it and erase .
8,1,10,472.175,472.827,B,says,i doubled .
8,1,10,473.432,476.444,B,says,i have the erase thing but it is not erasing .
8,1,10,474.570,474.570,A,presses,help (enabled)
8,1,10,475.739,480.637,I,says,"can you try to erase something that is at the end of the track , not something in the middle ."
8,1,10,485.932,489.915,B,says,"oh you have to erase that , so like that ?"
8,1,10,487.295,490.250,I,says,so if you erase that you break it into two .
8,1,10,490.946,491.622,B,says,oh .
8,1,10,491.752,492.416,A,says,oh .
8,1,10,492.909,494.630,I,says,so you can not break .
8,1,10,494.379,494.379,B,removes,Basel-Neuchatel (0-7)
8,1,10,494.390,494.929,A,says,oops
8,1,10,495.856,495.856,B,removes,Basel-Bern (0-3)
8,1,10,496.477,498.397,B,says,"oh, okay it's your turn ."
8,1,10,498.081,500.377,A,says,oh okay um which one should i do ?
8,1,10,499.334,501.586,B,says,wait erase mount bern .
8,1,10,502.654,503.911,B,says,to mount luzern .
8,1,10,503.816,504.456,A,says,okay .
8,1,10,504.752,508.463,B,says,i don't know why but it doesn't erase it's like wasting money kind of .
8,1,11,507.188,507.188,A,removes,Luzern-Bern (1-3)
8,1,11,507.917,508.510,A,says,okay .
8,1,11,509.374,512.338,B,says,and now connect mount bern to mount zurich .
8,1,11,514.199,515.895,B,says,i don't want to really do anything .
8,1,11,516.191,517.135,A,says,exactly .
8,1,11,517.581,521.652,A,says,"oh what about , um mount bern to mount interlaken ."
8,1,11,521.813,522.631,B,says,yeah do that .
8,1,11,525.263,527.041,A,says,oh no i can't .
8,1,11,526.543,527.006,B,says,oh .
8,1,11,528.025,531.178,B,says,what if you did mount neuchatel .
8,1,11,531.367,531.996,A,says,which one
8,1,11,531.441,533.110,B,says,the one here this one .
8,1,11,533.525,535.244,B,says,the gold mine near the cow .
8,1,11,536.430,539.548,A,says,what ?
8,1,11,537.201,539.512,B,says,the one starting with an n .
8,1,11,540.046,543.566,A,says,"yes but i can't because there is no start , there ."
8,1,11,544.295,545.635,B,says,"yeah , can't you make it ?"
8,1,11,545.777,547.851,A,says,"no , because there is no start ."
8,1,11,549.287,551.420,A,says,so it have to be from here or here .
8,1,11,552.227,553.104,B,says,um
8,1,11,552.511,556.648,A,says,"what about mount davos to mount , saint gallen ?"
8,1,11,558.644,562.616,B,says,"because what if , you did if we could do it ?"
8,1,11,562.497,566.065,A,says,what about mount um davos to mount gallen ?
8,1,11,566.207,566.645,B,says,mount
8,1,11,568.210,569.822,B,says,oh mount davos
8,1,11,570.095,571.849,A,says,yeah to mount gallen .
8,1,11,570.356,571.885,B,says,to mount gallen yeah do that .
8,1,11,573.016,573.016,A,adds,Gallen-Davos (8-9)
8,1,11,574.269,575.335,B,says,okay my turn .
8,1,11,576.331,581.147,B,says,"oh i'm erasing mount , davos to mount zurich , because it is too much ."
8,1,12,578.855,578.855,R,shows,thinking gesture
8,1,12,578.880,578.880,R,says,"hmm, i see."
8,1,12,580.412,582.324,R,says,i see .
8,1,12,582.403,584.786,A,says,no because then it is not gonna be together .
8,1,12,585.106,586.514,B,says,"yeah , because then i just do"
8,1,12,586.665,588.224,B,says,mount zurich to mount .
8,1,12,586.671,588.295,A,says,oh yeah .
8,1,12,588.786,589.284,B,says,uh
8,1,12,589.378,591.382,B,says,s t gallen yeah see .
8,1,12,589.390,590.315,A,says,gallen .
8,1,12,592.034,592.625,B,says,okay .
8,1,12,592.958,595.839,B,says,how can we oh yeah we can erase that i remember .
8,1,12,596.135,597.096,B,says,isn't this great .
8,1,12,596.245,596.245,B,removes,Gallen-Davos (8-9)
8,1,12,597.152,599.013,B,says,okay so i'm erasing what we did .
8,1,12,599.594,600.519,B,says,okay i can't .
8,1,12,600.353,602.842,A,says,you erase the saint gallen to mount davos .
8,1,12,604.518,605.704,A,says,just redo it .
8,1,12,604.613,605.716,B,says,where can i
8,1,12,607.280,609.248,B,says,wait i can't erase anywhere now .
8,1,12,609.450,614.795,I,says,so you can not break the track in two parts so you can not break it in the middle .
8,1,12,622.395,623.817,B,says,can i break this one ?
8,1,12,623.554,623.554,B,removes,Zurich-Davos (2-9)
8,1,12,623.568,624.156,I,says,yeah .
8,1,12,625.418,628.921,B,says,"okay , now , mount zurich to mount gallen ."
8,1,12,629.561,630.676,B,says,gallen do that one .
8,1,12,631.305,634.244,A,says,what about mount gallen to mount davos ?
8,1,13,632.151,632.151,A,adds,Zurich-Gallen (2-8)
8,1,13,633.343,634.351,B,says,yes do that .
8,1,13,634.611,636.093,B,says,i just had to erase .
8,1,13,636.234,637.100,A,says,okay yeah .
8,1,13,636.477,636.477,A,adds,Gallen-Davos (8-9)
8,1,13,637.195,638.190,A,says,"now , it's your turn ."
8,1,13,637.693,638.155,B,says,you did it ?
8,1,13,638.345,638.878,B,says,okay .
8,1,13,639.340,643.347,B,says,"now , i'm doing mount davos to mount zermatt , okay ?"
8,1,13,643.500,644.686,A,says,okay .
8,1,13,645.350,645.990,B,says,yes or no ?
8,1,13,646.014,646.405,A,says,yeah .
8,1,13,646.689,647.804,B,says,"okay , oh wait no ."
8,1,14,648.195,648.195,B,adds,Zermatt-Davos (4-9)
8,1,14,648.527,649.084,B,says,done .
8,1,14,649.537,651.860,B,says,"now we've got all those square there , now what we do ?"
8,1,14,654.113,656.285,B,says,"oh no , now what i do um ."
8,1,14,655.985,657.858,A,says,you can do um do
8,1,14,658.320,661.829,A,says,mount zermatt to mount montreux .
8,1,14,660.845,661.248,B,says,yep .
8,1,14,661.829,662.908,A,says,i don't know how to say that .
8,1,14,661.853,662.505,B,says,done .
8,1,14,661.942,661.942,B,adds,Zermatt-Montreux (4-6)
8,1,14,662.884,663.619,B,says,your turn .
8,1,14,663.624,664.448,I,says,montreux .
8,1,14,664.601,665.517,A,says,montreux .
8,1,14,665.469,667.224,B,says,okay i look i think looks good .
8,1,14,667.402,668.089,A,says,um
8,1,14,667.473,668.978,B,says,now do mount
8,1,14,669.453,670.757,B,says,neuchatel
8,1,14,671.029,671.812,B,says,neuchatel .
8,1,14,671.958,674.199,A,says,i can't go there because there is no track .
8,1,14,674.673,676.143,A,says,so i can do mount
8,1,14,676.553,679.996,A,says,montreux to mount neuchatel .
8,1,14,679.391,679.925,B,says,yeah .
8,1,15,681.417,681.417,A,adds,Montreux-Neuchatel (6-7)
8,1,15,682.191,683.365,A,says,and what else ?
8,1,15,683.365,684.835,B,says,and then what about
8,1,15,684.171,686.993,A,says,to mount basel and then you can do to mount
8,1,15,686.898,687.336,B,says,yeah .
8,1,15,687.218,688.285,A,says,bern and then
8,1,15,687.621,688.422,B,says,okay do it .
8,1,15,688.356,694.009,A,says,"to mount yeah and then now , do it from mount basel to mount bern ."
8,1,15,690.289,690.289,A,adds,Basel-Neuchatel (0-7)
8,1,15,694.564,697.800,A,says,and then from mount bern to mount interlaken .
8,1,15,698.025,700.136,A,says,we have all of them connected .
8,1,15,700.112,700.776,B,says,here .
8,1,16,700.127,700.127,B,adds,Basel-Bern (0-3)
8,1,16,701.100,702.001,A,says,and then
8,1,16,701.373,701.989,B,says,here .
8,1,16,701.686,701.686,B,adds,Interlaken-Bern (5-3)
8,1,16,702.392,703.424,A,says,yeah and now
8,1,16,702.819,703.578,B,says,your turn .
8,1,16,704.265,705.403,A,says,bern to
8,1,16,705.356,705.937,B,says,your turn .
8,1,16,706.186,708.059,A,says,oh no we already have ten .
8,1,16,718.393,719.632,A,says,oh yeah we are done .
8,1,16,719.715,720.284,B,says,no !
8,1,16,719.751,722.157,A,says,"because look , this connects so this"
8,1,16,721.209,723.888,B,says,no because we need mount bern to mount luzern
8,1,16,725.675,726.434,A,says,what ?
8,1,16,725.830,726.375,B,says,yeah .
8,1,16,726.932,728.390,A,says,where is mount luzern ?
8,1,16,726.956,728.200,B,says,we need mount bern .
8,1,16,728.438,730.085,B,says,to mount luzern the the one in
8,1,16,730.405,732.468,B,says,mount luzern mount z .
8,1,16,732.953,736.758,B,says,the one with the l u z e r n .
8,1,16,735.851,739.689,A,says,"no because you know why , because it comes from her and then it goes here ."
8,1,16,740.353,741.052,A,says,wait .
8,1,16,740.365,742.463,B,says,"wait do we have to connect this one , yeah ."
8,1,16,743.962,747.519,A,says,no because look it comes from down right here from mount
8,1,16,745.717,746.310,B,says,why ?
8,1,16,746.726,750.111,I,says,you can submit your solution and see if how .
8,1,16,750.341,752.265,A,says,let's go no look can i show you why ?
8,1,16,751.515,752.060,B,says,1 .
8,1,16,752.570,753.020,B,says,why ?
8,1,16,752.581,753.091,A,says,so
8,1,16,753.601,755.628,A,says,from mount zermatt it goes up
8,1,16,753.652,755.644,I,says,can you .
8,1,16,755.996,758.137,A,says,"up , side , down ."
8,1,16,757.046,758.279,B,says,oh yeah okay ready .
8,1,16,758.421,759.500,A,says,"set , go ."
8,1,16,758.563,759.547,B,says,"set , go ."
8,1,17,759.243,759.243,B,presses,submit (enabled)
8,1,17,759.790,759.790,A,presses,submit (enabled)
8,1,17,759.854,759.854,T,submits,cost=28 (opt_cost=22)
8,1,17,760.137,760.137,R,shows,talking emotion
8,1,17,760.138,760.138,R,shows,up_left gesture
8,1,17,760.235,760.235,R,says,you are away from the minimum by 6 francs. let's try again.
8,1,17,766.436,767.846,A,says,6 francs ?
8,1,17,766.605,766.605,R,shows,talking emotion
8,1,17,766.607,766.607,R,shows,point_front gesture
8,1,17,766.696,766.696,R,says,"by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions."
8,1,17,767.065,776.794,R,says,"by the way , you guys now also have a button on the bottom of the screen in the abstract view for comparing solutions ."
8,1,17,777.383,778.047,A,says,okay .
8,2,17,778.844,778.844,B,presses,compare (enabled)
8,2,17,778.995,779.362,B,says,here ?
8,2,17,779.730,781.461,A,says,so who starts ?
8,2,17,781.627,781.627,B,presses,compare (enabled)
8,2,17,782.065,782.480,B,says,you .
8,2,17,783.405,783.915,A,says,okay .
8,2,17,783.460,783.460,B,presses,compare (enabled)
8,2,17,784.306,785.574,A,says,which one should we do ?
8,2,17,784.594,784.594,B,presses,compare (enabled)
8,2,17,786.061,787.756,A,says,should we start with the side now ?
8,2,17,788.681,791.265,B,says,"let's just start with mount , neuchatel ."
8,2,17,791.550,792.344,A,says,"mount , what ?"
8,2,17,792.332,792.996,B,says,neuchatel .
8,2,17,793.110,793.738,A,says,okay .
8,2,17,794.461,795.256,A,says,go where ?
8,2,17,794.553,795.291,B,says,middle .
8,2,17,795.837,797.876,A,says,should i go to mount montreux ?
8,2,17,798.444,799.854,B,says,"sure , just do it ."
8,2,17,800.068,802.071,A,says,for downwards .
8,2,17,800.613,805.156,B,says,i think our problem was mounts interlaken and mount bern .
8,2,17,800.795,800.795,A,adds,Montreux-Neuchatel (6-7)
8,2,17,805.132,805.998,A,says,exactly .
8,2,17,806.187,809.625,A,says,now should i do from mount neuchatel to mount basel ?
8,2,17,810.372,810.976,B,says,no .
8,2,17,811.190,811.877,B,says,do mount
8,2,17,811.626,813.285,A,says,look
8,2,17,812.266,814.340,B,says,through to interlaken maybe .
8,2,17,814.992,818.169,B,says,"because we did interlaken at the last , so maybe if we do it before ."
8,2,17,815.644,816.403,A,says,oh yeah .
8,2,17,819.384,820.732,A,says,this one here ?
8,2,17,821.032,823.758,B,says,yeah mount turn to interlaken .
8,2,17,824.057,828.162,A,says,wait so i'm doing mount montreux to interlaken ?
8,2,17,827.742,828.431,B,says,yeah .
8,2,17,828.251,828.851,A,says,okay .
8,2,17,829.120,830.348,A,says,it's your turn .
8,2,17,829.495,829.872,B,says,because it's
8,2,17,829.514,829.514,A,adds,Interlaken-Montreux (5-6)
8,2,17,830.139,832.565,B,says,"it's not it's at 4 francs , oh jesus ."
8,2,17,832.938,834.862,B,says,it's expensive here .
8,2,17,835.417,839.224,A,says,"oh i never knew that this was what it's , oh now i get it ."
8,2,17,839.523,840.272,A,says,yeah .
8,2,17,839.817,841.201,B,says,i'm going to mount bern .
8,2,17,841.810,844.496,A,says,"okay , go to mount bern from mount interlaken ."
8,2,17,841.841,842.219,B,says,okay .
8,2,18,843.344,843.344,B,adds,Interlaken-Bern (5-3)
8,2,18,845.095,845.904,A,says,4 francs !
8,2,18,846.443,846.953,B,says,okay .
8,2,18,847.042,848.181,A,says,we've already got
8,2,18,848.480,849.080,B,says,3 .
8,2,18,849.529,850.428,B,says,"tracky , wait ."
8,2,18,850.817,852.045,A,says,no we have
8,2,18,852.137,854.294,B,says,ok now so what if i went
8,2,18,853.395,856.420,A,says,you have 12 francs right you've already spended 12 .
8,2,18,854.137,854.137,B,adds,Basel-Neuchatel (0-7)
8,2,18,855.471,856.100,B,says,your turn .
8,2,18,857.469,860.135,A,says,um
8,2,18,860.525,862.801,A,says,what about mount bern to mount luzern ?
8,2,18,870.760,874.324,A,says,mount bern to mount luzern .
8,2,18,872.048,874.265,B,says,no do mount basel to mount zurich .
8,2,18,875.354,879.860,A,says,"oh yeah that's right , now mount zurich to mount luzern ."
8,2,19,876.883,876.883,A,adds,Basel-Zurich (0-2)
8,2,19,879.067,879.918,B,says,luzern .
8,2,19,879.860,880.536,A,says,yeah .
8,2,19,881.359,881.359,A,adds,Luzern-Zurich (1-2)
8,2,19,881.692,882.413,A,says,now it's your turn .
8,2,19,881.842,882.663,B,says,"yes , okay ."
8,2,19,883.023,884.714,B,says,"we've got this , this time ."
8,2,19,883.951,886.318,A,says,oh we spending a lot money .
8,2,20,884.060,884.060,B,adds,Luzern-Zermatt (1-4)
8,2,20,886.917,887.636,B,says,no we're not .
8,2,20,887.552,887.552,B,adds,Zermatt-Davos (4-9)
8,2,20,887.606,888.833,A,says,yes we are .
8,2,20,888.698,889.836,B,says,okay your turn .
8,2,20,889.716,890.795,A,says,oh mount
8,2,20,890.076,890.974,B,says,we only have
8,2,20,891.244,891.993,B,says,one more
8,2,20,892.742,893.581,B,says,basically .
8,2,20,892.772,893.670,A,says,two more .
8,2,20,893.973,894.408,B,says,yeah !
8,2,20,894.722,896.205,B,says,and we'll have 9 francs .
8,2,20,896.819,897.283,B,says,10 .
8,2,20,898.152,898.736,B,says,we'd do it .
8,2,20,899.374,904.826,A,says,"okay so now , i go to mount from mount davos to mount gallen ."
8,2,20,904.235,904.886,B,says,gallen do it .
8,2,20,905.988,908.609,A,says,"and now to , from mount"
8,2,21,905.995,905.995,A,adds,Gallen-Davos (8-9)
8,2,21,906.932,908.594,B,says,ready submit no submit .
8,2,21,909.313,910.392,A,says,no because we are
8,2,21,909.763,910.225,B,says,yeah !
8,2,21,912.255,912.776,B,says,yeah .
8,2,21,913.196,914.514,A,says,okay submit .
8,2,21,913.660,914.544,B,says,"ready , set ."
8,2,21,914.526,914.526,A,presses,submit (enabled)
8,2,21,915.577,915.577,B,presses,submit (enabled)
8,2,21,915.621,915.621,T,submits,cost=29 (opt_cost=22)
8,2,21,916.122,916.122,R,shows,talking emotion
8,2,21,916.123,916.123,R,shows,up_left gesture
8,2,21,916.223,916.223,R,says,you are away from the minimum by 7 francs. let's try again.
8,2,21,916.596,922.334,R,says,you are away from the minimum by 7 francs let's try again .
8,2,21,920.528,921.696,A,says,7 francs .
8,2,21,923.643,926.834,B,says,"wait i don't get what we're doing wrong , 7 francs ."
8,2,21,932.442,935.318,A,says,okay let's try again .
8,2,21,933.700,935.962,B,says,wait but i don't get it with the francs .
8,2,21,936.291,937.699,B,says,we spent too much francs ?
8,2,21,937.789,939.781,A,says,how many francs can you spend ?
8,2,21,940.321,947.201,I,says,so that's something that so the robot tells you that you are away from the minimum by
8,2,21,947.753,948.547,A,says,wait so we
8,2,21,949.011,949.865,A,says,what ?
8,2,21,950.000,951.692,A,says,six minus something .
8,2,21,952.568,961.001,I,says,"no you're away from the minimum by 7 so you are spending 7 more than you are required to , so try to reduce ."
8,2,21,952.609,953.852,B,says,six .
8,2,21,965.009,967.033,A,says,"okay um , which one should i do ?"
8,2,21,967.665,970.430,A,says,what about mount montreux to mount zermatt ?
8,2,21,970.730,974.729,B,says,wait one second we are supposed to spend more than 7 francs ?
8,2,21,974.431,976.349,A,says,less than seven no wait no .
8,2,21,976.199,985.297,I,says,"7 less francs , because the robot told you are 7 away from the minimum amount you should spend ."
8,2,21,983.284,984.797,B,says,so we can spend more ?
8,2,21,983.284,984.841,A,says,oh !
8,2,21,986.153,987.975,A,says,"no , we have to spend less ."
