team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
20	928.797	928.797	3	23	339	R	says	You are away from the minimum by 24 Francs. Let's Try again.
20	945.998	945.998	4	23	341	B	presses	compare (enabled)
20	964.691	964.691	4	23	343	A	adds	Zermatt-Interlaken (4-5)
20	978.171	978.171	4	23	345	A	adds	Zermatt-Montreux (4-6)
20	986.437	986.437	4	24	347	B	adds	Montreux-Neuchatel (6-7)
20	1024.585	1024.585	4	24	357	B	adds	Luzern-Zermatt (1-4)
20	1031.480	1031.480	4	25	361	A	removes	Luzern-Zermatt (1-4)
20	1100.328	1100.328	4	25	387	A	adds	Zermatt-Davos (4-9)
20	1103.149	1103.149	4	26	389	B	adds	Gallen-Davos (8-9)
20	1114.082	1114.082	4	26	392	B	adds	Zurich-Gallen (2-8)
20	1126.980	1126.980	4	27	394	A	adds	Basel-Zurich (0-2)
20	1130.259	1130.259	4	27	396	A	removes	Basel-Zurich (0-2)
20	1133.002	1133.002	4	28	398	B	adds	Zurich-Bern (2-3)
20	1133.598	1133.598	4	28	400	B	adds	Basel-Bern (0-3)
20	1143.162	1143.162	4	29	402	A	adds	Luzern-Zurich (1-2)
20	1155.999	1155.999	4	29	404	B	presses	submit (enabled)
20	1156.191	1156.191	4	29	406	A	presses	submit (enabled)
20	1156.222	1156.222	4	29	407	T	submits	cost=22 (opt_cost=22)
20	1156.506	1156.506	4	29	408	R	shows	happy emotion
20	1156.506	1156.506	4	29	409	R	shows	happy gesture
20	1156.613	1156.613	4	29	410	R	says	Congratulations! You found the best way to connect all gold mines. I am so happy!
