start	end	group_no	attempt_no	turn_no	event_no	subject	verb	object
1070.402	1070.402	24	6	41	439	R	shows	talking emotion
1070.404	1070.404	24	6	41	440	R	shows	up_left gesture
1070.488	1070.488	24	6	41	441	R	says	You are away from the minimum by 9 Francs. Let's Try again.
1078.819	1078.819	24	7	41	443	B	presses	compare (enabled)
1087.377	1087.377	24	7	41	445	A	adds	Interlaken-Neuchatel (5-7)
1100.790	1100.790	24	7	41	448	A	adds	Interlaken-Montreux (5-6)
1108.620	1108.620	24	7	42	452	B	removes	Interlaken-Montreux (5-6)
1116.094	1116.094	24	7	42	456	B	adds	Neuchatel-Bern (7-3)
1118.525	1118.525	24	7	43	458	A	removes	Neuchatel-Bern (7-3)
1121.274	1121.274	24	7	43	461	A	adds	Interlaken-Bern (5-3)
1128.620	1128.620	24	7	44	463	B	adds	Luzern-Bern (1-3)
1135.401	1135.401	24	7	44	467	B	adds	Luzern-Davos (1-9)
1139.799	1139.799	24	7	45	469	A	adds	Zurich-Davos (2-9)
1165.665	1165.665	24	7	45	472	A	removes	Zurich-Davos (2-9)
1170.321	1170.321	24	7	46	474	B	adds	Gallen-Davos (8-9)
1178.527	1178.527	24	7	46	476	B	adds	Zurich-Gallen (2-8)
1179.997	1179.997	24	7	47	478	A	adds	Basel-Zurich (0-2)
1184.402	1184.402	24	7	47	480	A	removes	Basel-Zurich (0-2)
1207.444	1207.444	24	7	48	485	B	adds	Basel-Neuchatel (0-7)
1217.001	1217.001	24	7	48	489	B	removes	Basel-Neuchatel (0-7)
1222.214	1222.214	24	7	49	495	A	adds	Montreux-Neuchatel (6-7)
1235.416	1235.416	24	7	49	498	B	presses	submit (disabled)
1235.747	1235.747	24	7	49	499	A	adds	Zermatt-Montreux (4-6)
1238.804	1238.804	24	7	50	500	R	shows	observe gesture
1238.808	1238.808	24	7	50	501	R	says	So guys,..You have 5 more minutes to find the best solution. You can do it!
1271.372	1271.372	24	7	50	507	B	adds	Zurich-Bern (2-3)
1277.653	1277.653	24	7	50	510	B	adds	Basel-Zurich (0-2)
1283.862	1283.862	24	7	51	512	A	adds	Basel-Bern (0-3)
1289.202	1289.202	24	7	51	514	A	removes	Basel-Zurich (0-2)
1293.821	1293.821	24	7	52	516	A	presses	submit (enabled)
1295.612	1295.612	24	7	52	518	T	submits	cost=28 (opt_cost=22)
1296.793	1296.793	24	7	52	520	B	presses	submit (enabled)
1297.148	1297.148	24	7	52	521	R	shows	talking emotion
1297.150	1297.150	24	7	52	522	R	shows	up_left gesture
1297.285	1297.285	24	7	52	523	R	says	You are away from the minimum by 6 Francs. Let's Try again.
1306.471	1306.471	24	8	52	525	A	presses	compare (enabled)
1316.010	1316.010	24	8	52	530	A	presses	apply (enabled)
1316.020	1316.020	24	8	52	531	A	loads	[(0, 3), (1, 3), (1, 9), (2, 3), (2, 8), (4, 6), (5, 3), (5, 7), (6, 7), (8, 9)]
1320.216	1320.216	24	8	52	533	A	presses	previous (enabled)
1320.354	1320.354	24	8	52	535	A	presses	previous (enabled)
1320.502	1320.502	24	8	52	537	A	presses	previous (enabled)
1320.610	1320.610	24	8	52	539	A	presses	previous (enabled)
1320.698	1320.698	24	8	52	541	A	presses	previous (enabled)
1321.092	1321.092	24	8	52	543	A	presses	compare (enabled)
1321.137	1321.137	24	8	52	544	A	presses	next (enabled)
1321.229	1321.229	24	8	52	546	A	presses	compare (enabled)
1321.244	1321.244	24	8	52	547	A	presses	next (enabled)
1321.366	1321.366	24	8	52	549	A	presses	compare (enabled)
1321.403	1321.403	24	8	52	550	A	presses	next (enabled)
1321.452	1321.452	24	8	52	552	A	presses	compare (enabled)
1321.493	1321.493	24	8	52	553	A	presses	next (enabled)
1321.572	1321.572	24	8	52	555	A	presses	compare (enabled)
1321.592	1321.592	24	8	52	556	A	presses	next (enabled)
1321.672	1321.672	24	8	52	558	A	presses	compare (enabled)
1321.816	1321.816	24	8	52	560	A	presses	compare (enabled)
1321.909	1321.909	24	8	52	562	A	presses	compare (enabled)
1330.582	1330.582	24	8	52	564	A	presses	submit (enabled)
1332.507	1332.507	24	8	52	565	T	submits	cost=28 (opt_cost=22)
1333.709	1333.709	24	8	52	567	B	presses	submit (enabled)
1334.274	1334.274	24	8	52	568	R	shows	talking emotion
1334.274	1334.274	24	8	52	569	R	shows	up_left gesture
1334.457	1334.457	24	8	52	570	R	says	You are not that far from the minimum; the difference is only 6 Francs. I am sure you can do it.
1344.854	1344.854	24	9	52	572	A	presses	compare (enabled)
1345.639	1345.639	24	9	52	574	A	presses	previous (enabled)
1345.789	1345.789	24	9	52	576	A	presses	previous (enabled)
1345.965	1345.965	24	9	52	578	A	presses	previous (enabled)
1346.129	1346.129	24	9	52	580	A	presses	previous (enabled)
1346.262	1346.262	24	9	52	582	A	presses	previous (enabled)
1346.445	1346.445	24	9	52	584	A	presses	previous (enabled)
1346.581	1346.581	24	9	52	586	A	presses	previous (enabled)
1348.195	1348.195	24	9	52	592	A	presses	compare (enabled)
1348.228	1348.228	24	9	52	593	A	presses	next (enabled)
1348.694	1348.694	24	9	52	595	A	presses	compare (enabled)
1348.713	1348.713	24	9	52	596	A	presses	next (enabled)
1349.305	1349.305	24	9	52	598	A	presses	compare (enabled)
1349.320	1349.320	24	9	52	599	A	presses	next (enabled)
1349.990	1349.990	24	9	52	601	A	presses	compare (enabled)
1350.019	1350.019	24	9	52	602	A	presses	next (enabled)
1350.561	1350.561	24	9	52	604	A	presses	compare (enabled)
1350.570	1350.570	24	9	52	605	A	presses	next (enabled)
1351.076	1351.076	24	9	52	607	A	presses	compare (enabled)
1351.097	1351.097	24	9	52	608	A	presses	next (enabled)
1351.589	1351.589	24	9	52	610	A	presses	compare (enabled)
1351.631	1351.631	24	9	52	611	A	presses	next (enabled)
1352.112	1352.112	24	9	52	613	A	presses	compare (enabled)
1353.042	1353.042	24	9	52	615	A	presses	previous (enabled)
1353.335	1353.335	24	9	52	617	A	presses	previous (enabled)
1353.662	1353.662	24	9	52	619	A	presses	previous (enabled)
1353.956	1353.956	24	9	52	621	A	presses	previous (enabled)
1354.822	1354.822	24	9	52	623	A	presses	compare (enabled)
1354.870	1354.870	24	9	52	624	A	presses	next (enabled)
1368.208	1368.208	24	9	52	626	B	adds	Zermatt-Montreux (4-6)
1387.343	1387.343	24	9	52	629	B	adds	Montreux-Neuchatel (6-7)
1396.970	1396.970	24	9	53	631	B	presses	compare (enabled)
1401.952	1401.952	24	9	53	633	B	presses	previous (enabled)
1402.589	1402.589	24	9	53	635	B	presses	previous (enabled)
1403.264	1403.264	24	9	53	637	B	presses	previous (enabled)
1403.719	1403.719	24	9	53	639	B	presses	previous (enabled)
1404.803	1404.803	24	9	53	641	B	presses	compare (enabled)
1404.816	1404.816	24	9	53	642	B	presses	next (enabled)
1421.208	1421.208	24	9	53	644	B	presses	compare (enabled)
1421.222	1421.222	24	9	53	645	B	presses	next (enabled)
1426.613	1426.613	24	9	53	649	B	presses	previous (enabled)
1429.511	1429.511	24	9	53	650	A	adds	Zermatt-Davos (4-9)
1433.017	1433.017	24	9	53	652	A	adds	Gallen-Davos (8-9)
1443.311	1443.311	24	9	54	655	A	presses	compare (enabled)
1443.337	1443.337	24	9	54	656	A	presses	next (enabled)
1444.168	1444.168	24	9	54	658	A	presses	compare (enabled)
1444.189	1444.189	24	9	54	659	A	presses	next (enabled)
1444.951	1444.951	24	9	54	661	A	presses	compare (enabled)
1444.965	1444.965	24	9	54	662	A	presses	next (enabled)
1445.761	1445.761	24	9	54	664	A	presses	compare (enabled)
1448.752	1448.752	24	9	54	666	A	presses	previous (enabled)
1449.181	1449.181	24	9	54	668	A	presses	previous (enabled)
1449.687	1449.687	24	9	54	670	A	presses	previous (enabled)
1450.357	1450.357	24	9	54	672	A	presses	previous (enabled)
1450.896	1450.896	24	9	54	674	A	presses	previous (enabled)
1451.421	1451.421	24	9	54	676	A	presses	previous (enabled)
1452.283	1452.283	24	9	54	679	A	presses	previous (enabled)
1458.315	1458.315	24	9	54	682	A	presses	compare (enabled)
1458.362	1458.362	24	9	54	683	A	presses	next (enabled)
1458.472	1458.472	24	9	54	685	A	presses	compare (enabled)
1458.489	1458.489	24	9	54	686	A	presses	next (enabled)
1458.819	1458.819	24	9	54	688	A	presses	compare (enabled)
1458.837	1458.837	24	9	54	689	A	presses	next (enabled)
1459.162	1459.162	24	9	54	691	A	presses	compare (enabled)
1459.179	1459.179	24	9	54	692	A	presses	next (enabled)
1459.467	1459.467	24	9	54	694	A	presses	compare (enabled)
1459.485	1459.485	24	9	54	695	A	presses	next (enabled)
1460.177	1460.177	24	9	54	697	A	presses	previous (enabled)
1472.881	1472.881	24	9	54	701	B	adds	Interlaken-Neuchatel (5-7)
1495.282	1495.282	24	9	54	706	B	removes	Interlaken-Neuchatel (5-7)
1496.723	1496.723	24	9	55	708	A	adds	Luzern-Zermatt (1-4)
1519.678	1519.678	24	9	55	711	A	adds	Luzern-Bern (1-3)
1529.736	1529.736	24	9	56	713	B	adds	Zurich-Bern (2-3)
1562.780	1562.780	24	9	56	718	B	adds	Basel-Bern (0-3)
1579.577	1579.577	24	9	57	723	A	adds	Interlaken-Neuchatel (5-7)
1584.455	1584.455	24	9	57	725	A	presses	submit (enabled)
1584.545	1584.545	24	9	57	726	T	submits	cost=24 (opt_cost=22)
1585.525	1585.525	24	9	57	728	B	presses	submit (enabled)
1586.132	1586.132	24	9	57	729	R	shows	talking emotion
1586.135	1586.135	24	9	57	730	R	shows	up_left gesture
1586.270	1586.270	24	9	57	731	R	says	You are not that far from the minimum; the difference is only 2 Francs. I am sure you can do it.
1596.677	1596.677	24	10	57	733	B	presses	compare (enabled)
1621.431	1621.431	24	10	57	736	A	adds	Montreux-Neuchatel (6-7)
1627.200	1627.200	24	10	57	738	A	adds	Zermatt-Montreux (4-6)
1631.239	1631.239	24	10	58	740	B	adds	Zermatt-Davos (4-9)
1633.045	1633.045	24	10	58	742	B	adds	Gallen-Davos (8-9)
1642.677	1642.677	24	10	59	744	A	adds	Zurich-Gallen (2-8)
1647.342	1647.342	24	10	59	746	A	adds	Zurich-Bern (2-3)
1654.117	1654.117	24	10	60	748	B	adds	Interlaken-Bern (5-3)
1656.342	1656.342	24	10	60	750	B	adds	Interlaken-Neuchatel (5-7)
1658.276	1658.276	24	10	61	752	A	adds	Basel-Neuchatel (0-7)
1662.454	1662.454	24	10	61	756	A	adds	Luzern-Bern (1-3)
1668.142	1668.142	24	10	62	758	A	presses	submit (enabled)
1668.245	1668.245	24	10	62	759	T	submits	cost=29 (opt_cost=22)
1669.114	1669.114	24	10	62	761	B	presses	submit (enabled)
1669.921	1669.921	24	10	62	762	R	shows	talking emotion
1669.921	1669.921	24	10	62	763	R	shows	up_left gesture
1670.213	1670.213	24	10	62	764	R	says	You are away from the minimum by 7 Francs. Let's Try again.
1676.397	1676.397	24	10	62	765	R	shows	up_right gesture
1676.398	1676.398	24	10	62	766	R	shows	talking emotion
1676.545	1676.545	24	10	62	767	R	says	Hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
