team_no	utterance_no	start	end	interlocutor	utterance
11	58	220.370	220.960	A	uh
11	59	221.754	224.839	A	i guess i try and get as many as possible .
11	60	227.022	228.864	A	i 'm going to
11	61	227.771	229.463	B	i think that 's everything we can do .
11	62	230.302	230.737	A	wait .
11	63	230.991	234.556	B	no can you go from , okay wait wait wait , let me try this , yeah .
11	64	235.672	236.810	A	oh my goodness .
11	65	236.616	238.683	B	okay that 's everything , we ca n't go over .
11	66	239.573	240.891	B	yeah that 's everything we can do .
11	67	240.805	241.719	A	so wait .
11	68	242.139	243.277	B	that 's everything we can do .
11	69	243.726	244.895	B	can we go over ?
11	70	243.906	244.655	A	yeah .
11	71	245.288	247.310	B	well try to go from luzern to gallen .
11	72	246.786	247.310	A	no .
11	73	247.550	247.850	A	just
11	74	248.149	248.823	A	press go .
11	75	248.149	249.124	B	yeah i 'm submitting .
11	76	267.459	268.507	A	okay .
11	77	277.167	277.661	B	what ?
11	78	282.505	283.224	B	yeah .
11	79	298.089	299.362	B	why i ca n't do that ?
11	80	324.479	329.257	B	take the uh one from mount davos to zurich take that one away .
11	81	328.284	329.692	A	i 'm gon na start again .
11	82	375.622	376.970	A	how do we start again ?
11	83	386.512	389.073	A	oh submit it um bob .
11	84	388.654	389.178	B	wait .
11	85	393.386	394.300	A	you submit it ?
11	86	394.764	395.783	B	no do one more .
11	87	396.846	397.850	B	go from
11	88	398.389	398.973	B	oh wait .
11	89	399.579	400.477	B	did you something ?
11	90	400.373	401.870	A	i was gon na do it this way .
11	91	403.842	404.756	A	just submit it .
11	92	405.011	405.460	B	go .
11	93	405.640	406.853	A	and we start again .
11	94	413.801	415.329	B	we need to get less .
11	95	416.332	418.519	B	and i think i know how to do it , okay wait .
11	96	418.504	419.298	A	okay .
11	97	420.007	426.141	B	that and that , just start by going the circle , and then we will do the inside , we will find out the inside .
11	98	426.868	427.707	A	okay .
11	99	434.248	437.184	A	no wait , okay .
11	100	448.370	456.519	A	i did a circle , and i want mount zurich to bern to mount interlaken
11	101	456.836	458.154	B	go there .
11	102	459.562	460.730	B	should we submit ?
11	103	461.239	461.958	A	no .
11	104	461.748	464.385	B	we 're we 're twelve , we 're two over .
11	105	466.456	469.631	B	yeah look at top left , we 're already two over , we have ten .
11	106	471.080	474.974	A	i 've twelve lines , and i 've twelve circles but i do n't wanna do that .
11	107	476.712	478.150	B	just try to submit .
11	108	479.089	480.977	A	no i wo n't try to submit .
11	109	481.246	482.325	A	i can do more .
11	110	482.624	484.781	B	no because i 'm not gon na do way over .
11	111	487.167	488.905	A	okay submit .
11	112	499.569	501.696	B	now we 're only gon na need to take two away .
11	113	502.565	504.153	B	so just do the same thing .
11	114	505.698	507.345	A	i told you we could do more .
11	115	507.585	508.903	B	no we only have
11	116	514.255	517.281	B	the more we do the less money we have .
11	117	517.281	520.186	A	i 've got ten mountains and then .
11	118	519.048	520.186	B	you 've one more .
11	119	520.905	521.984	B	yo're one above .
11	120	542.117	544.094	B	you 've got it , one two
11	121	545.293	546.161	B	one .
11	122	545.532	549.816	A	i 've got eight bars right now , how many bars did you use ?
11	123	548.113	553.865	B	two now go go from luzern to bern and then to interlaken , then we 're done .
11	124	554.087	555.345	A	wait what ?
11	125	555.286	557.412	B	go from luzern to bern .
11	126	557.922	559.689	A	okay to bern .
11	127	559.689	561.517	B	and then down to interlaken .
11	128	565.189	566.207	A	ca n't .
11	129	566.956	567.945	B	ca n't ?
11	130	574.880	579.283	A	yeah , i 've got it , i 've got 12 bars and 10 circles
11	131	579.223	581.410	B	yeah , we 've both at the same .
11	132	582.279	583.148	A	submit ?
11	133	583.507	584.406	B	yeah .
11	134	583.957	584.706	A	go .
11	135	592.163	593.181	A	okay .
11	136	593.391	597.405	B	i think know how to do , so , i can do this .
11	137	600.581	602.708	B	then could do basel then bern .
11	138	602.708	606.063	A	i 'm just gon na do a circle because circle is a good idea .
11	139	606.371	607.659	B	that 's how we 're supposed to do .
11	140	608.678	609.756	B	then go to bern .
11	141	610.664	611.832	A	okay wait .
11	142	611.832	612.880	B	go to bern .
11	143	614.862	616.000	B	oh you should 've gone to bern .
11	144	616.030	617.618	A	okay i do n't wanna go to bern .
11	145	619.244	622.090	B	well now you go to zurich and saint gallen .
11	146	622.167	625.492	A	zurich , wait do i do this , the circle ?
11	147	626.032	627.559	B	yeah , just keep on going .
11	148	629.387	631.034	B	and then saint gallen yeah .
11	149	631.124	632.622	A	but now i got six bars .
11	150	631.753	633.221	B	then i do this .
11	151	633.521	634.479	B	and this .
11	152	634.809	637.355	B	then we 've two more moves so go to
11	153	637.866	640.352	B	zermatt , go from zermatt
11	154	640.397	640.877	A	wait .
11	155	640.727	641.281	B	or no
11	156	641.610	643.063	B	yeah , and then
11	157	644.223	645.932	B	i think we 're done , submit , submit .
11	158	644.268	645.586	A	right now i 've got
11	159	646.425	648.028	B	because that was to have ten out of ten .
11	160	655.664	657.237	B	it 's impossible .
11	161	665.813	666.966	A	okay .
11	162	669.876	670.550	B	i ca n't .
11	163	670.086	671.539	A	we were at
11	164	673.196	678.529	A	price 35 the first one we were at price 50 .
11	165	679.292	683.101	A	uh price 34 then we 've we 've got price 50 then we 've got
11	166	685.584	686.722	A	okay .
11	167	700.372	702.783	B	go from bern to zurich and then to basel .
11	168	702.274	704.700	A	wait wait wait , i 'm gon na do the circle .
11	169	703.892	705.929	B	go from bern to zurich then but probably yeah .
11	170	705.545	707.387	A	wait wait wait i 'm doing the circle .
11	171	715.131	719.582	A	i 've got seven and eight i 've got ten circles and eight lines .
11	172	720.211	721.739	B	i 'm taking that away .
11	173	722.837	723.920	B	putting that one there .
11	174	724.100	726.167	B	go from saint gallen to davos .
11	175	726.347	726.826	A	wait .
11	176	727.066	729.088	B	just go from saint gallen to davos ?
11	177	729.725	733.200	A	saint gallen to
11	178	735.432	735.807	B	there .
11	179	735.852	740.420	A	but where 's saint gallen to davos , i 've got it , then
11	180	736.706	739.057	B	and then i need to do this somehow .
11	181	741.139	744.944	A	i 've got ten so we need could do it two more try with doing two more .
11	182	745.550	751.919	A	go to mount davos to mount luzern to mount luzern and mount luzern to zermatt .
11	183	750.948	752.146	B	mount luzern ?
11	184	755.272	756.799	B	way to mount luzern .
11	185	757.279	757.908	A	yes .
11	186	758.447	760.080	A	then we will be at eight point .
11	187	759.795	761.203	B	there you go , submit .
11	188	765.995	768.511	A	then go to mount davos to luzern .
11	189	766.999	767.538	B	submit .
11	190	768.646	769.785	A	oh you want to submit ?
11	191	769.245	769.904	B	yeah .
11	192	769.785	770.174	A	okay .
11	193	770.174	770.608	B	try .
11	194	775.759	776.598	B	again ?
11	195	779.496	780.230	A	okay .
11	196	785.691	786.320	B	okay .
11	197	787.548	788.357	B	let 's see .
11	198	789.645	791.008	B	let 's do this .
11	199	795.668	798.274	B	go let 's not try to do the circle now this is
11	200	798.723	800.012	A	no because in the circle we
11	201	800.775	801.180	A	okay .
11	202	800.775	802.123	B	just , just trust me .
11	203	807.319	807.963	A	i 've got
11	204	811.341	813.617	A	we 're ten out of ten before wait
11	205	811.655	812.045	B	wait .
11	206	813.048	816.059	B	then , six seven eight nine .
11	207	813.617	815.610	A	we were price 35 .
11	208	816.046	817.848	A	before we were price 32 .
11	209	818.507	819.466	B	six .
11	210	820.596	824.206	B	go from basel to zurich and then from zurich to saint gallen .
11	211	823.937	825.919	A	okay so basel to zurich .
11	212	826.249	827.851	B	then zurich to saint gallen .
11	213	826.249	827.926	A	zurich to saint gallen .
11	214	828.885	830.491	A	then we 're at eight .
11	215	828.933	830.656	B	and then i 'll do this .
11	216	830.746	832.363	A	and then the price was 32 .
11	217	831.974	832.753	B	okay let 's try .
11	218	832.873	833.277	A	uh wait
11	219	833.472	834.895	B	this this , i think this is good this is good .
11	220	835.336	836.145	A	okay .
11	221	842.750	843.694	A	okay so
11	222	846.036	846.640	A	okay .
11	223	846.977	847.608	B	okay .
11	224	847.637	849.041	A	do the same thing .
11	225	849.209	851.259	B	no i 'm doing , this .
11	226	851.362	852.485	A	and then you can have some
11	227	864.700	865.290	B	it 's my turn ?
11	228	866.554	870.808	A	you 've got mount saint gallen mount davos mount luzern
11	229	869.530	870.485	B	there you go .
11	230	871.047	873.476	B	now go from zermatt to mountreux .
11	231	874.052	874.810	B	mountreux .
11	232	875.224	878.032	A	uh yeah .
11	233	878.570	879.960	A	it 's seven now .
11	234	881.322	885.141	B	so it 's two , five , seven .
11	235	883.456	885.197	A	maybe uh go to mount
11	236	885.774	887.417	B	it 's your turn you still have one more move .
11	237	887.403	887.993	A	um
11	238	887.908	889.771	B	go from montreux to neuchatel .
11	239	892.382	892.873	A	okay .
11	240	892.606	893.968	B	then i 'll do this .
11	241	893.842	896.229	A	wait , i wanna
11	242	897.137	898.779	A	before we had 29 .
11	243	899.074	900.099	B	okay let 's submit now .
11	244	900.662	901.153	B	it 's good .
11	245	901.294	902.038	A	okay .
11	246	907.735	909.027	A	oh my goodness !
11	247	911.218	914.125	A	i told you , we should have added two things .
11	248	911.639	912.945	B	okay well let me just
11	249	917.240	918.251	A	so it was
11	250	918.527	920.718	B	no that 's how much we need to pay back .
11	251	925.005	927.953	A	i thought , i want to neuchatel to montreux .
11	252	927.971	929.558	B	go montreux to interlaken .
11	253	933.001	937.536	B	and to zermatt and to bern i can do bern then .
11	254	938.758	939.614	A	we have to get
11	255	940.808	942.577	A	lower than 24 .
11	256	943.665	944.465	A	29 .
11	257	947.617	949.120	A	okay now where do i go ?
11	258	948.095	950.852	B	go to zurich , and then from zurich to luzern .
11	259	951.229	952.914	A	wait mount bern to zurich .
11	260	952.914	953.513	B	yeah .
11	261	954.584	955.342	A	and then to
11	262	955.482	956.142	B	luzern .
11	263	956.788	958.136	B	it 's under uh zurich .
11	264	958.892	960.422	A	i think we should do two more .
11	265	960.979	961.723	B	we 're gon na .
11	266	965.026	965.419	B	no .
11	267	968.059	968.817	B	uh okay .
11	268	970.221	971.541	B	one , two .
11	269	972.327	973.015	B	submit .
11	270	976.853	977.260	B	what ?
11	271	977.878	978.510	A	okay wait .
11	272	983.426	984.086	B	kinda
11	273	990.519	991.558	B	um
11	274	996.233	1000.670	A	so okay , saint gallen .
11	275	1001.611	1004.728	B	and then from saint gallen to luzern .
11	276	1006.434	1008.386	A	saint gallen to luzern .
11	277	1009.923	1010.415	A	i
11	278	1012.097	1013.796	A	i ca n't go to luzern .
11	279	1012.842	1014.653	B	oh no you ca n't , then you
11	280	1015.227	1015.929	B	um
11	281	1016.421	1018.035	B	then go to
11	282	1017.221	1019.327	A	mount davos to luzern i can do .
11	283	1021.077	1022.243	B	okay do that yeah .
11	284	1022.842	1024.325	A	okay wait i 'm gon na look at my
11	285	1025.645	1026.600	B	okay where should i go next ?
11	286	1026.305	1027.429	A	previous one was
11	287	1027.653	1029.338	B	okay where should i go next ?
11	288	1028.243	1031.285	A	24 was our best , if we take two .
11	289	1034.705	1037.092	B	where nothing 's left out .
11	290	1039.856	1041.260	A	okay our best was 24 .
11	291	1040.895	1042.172	B	okay where should i go ?
11	292	1043.513	1044.061	A	um ?
11	293	1044.873	1047.760	B	you need to tell me where to go because i ca n't see our previous ones .
11	294	1047.887	1048.547	A	uh
11	295	1051.182	1053.339	B	we need to be able to take away 2 francs .
11	296	1051.247	1053.359	A	mount to mount gallen
11	297	1053.598	1055.051	A	okay now go to
11	298	1059.090	1060.034	A	zurich .
11	299	1060.678	1061.352	B	from where ?
11	300	1064.093	1064.752	B	from luzern ?
11	301	1064.452	1065.920	A	yeah luzern to zurich .
11	302	1066.620	1067.683	B	how much did that cost ?
11	303	1068.132	1068.821	A	2 .
11	304	1069.091	1069.675	B	2 okay .
11	305	1071.263	1071.787	A	then
11	306	1071.308	1072.132	B	then from where ?
11	307	1071.787	1073.165	A	we go to zurich .
11	308	1074.869	1075.722	A	to bern .
11	309	1076.366	1077.460	B	how much did that cost ?
11	310	1077.819	1078.284	A	4 .
11	311	1080.828	1081.831	B	no it cost 3 .
11	312	1080.948	1081.727	A	my turn .
11	313	1082.120	1082.924	A	no it cost 4 .
11	314	1083.196	1083.844	B	no it cost 3 .
11	315	1084.524	1085.613	A	okay .
11	316	1085.173	1087.921	B	so now , so best was 24 .
11	317	1089.035	1093.404	B	so let me got , we 've got five , seven
11	318	1091.719	1092.704	A	where do i go now ?
11	319	1094.753	1097.099	A	we need to take off 2 and then we do it .
11	320	1096.732	1098.288	B	we 're at 10 francs right now .
11	321	1099.377	1100.855	B	go from
11	322	1101.309	1102.618	B	bern to basel .
11	323	1103.057	1104.678	A	bern to basel .
11	324	1106.052	1108.205	B	3 francs okay we 've got 13 francs right now .
11	325	1109.372	1113.251	B	can you go from basel , no you ca n't , um .
11	326	1114.470	1116.249	B	try to go from basel
11	327	1116.768	1117.779	B	um
11	328	1118.181	1120.617	B	to mount zermatt , can you do that ?
11	329	1120.552	1121.213	A	mount
11	330	1122.990	1123.444	A	no .
11	331	1124.429	1125.194	B	okay
11	332	1126.426	1128.267	B	go from montreux to luzern .
11	333	1128.176	1129.901	A	try to not use 2 francs .
11	334	1129.577	1131.379	B	i know just go from montreux to luzern .
11	335	1131.833	1136.422	A	luzern , what what , okay so i go to mount basel to montreux ?
11	336	1136.845	1138.887	B	no from montreux to luzern .
11	337	1138.947	1140.904	A	i 'm not , i i do n't have montreux .
11	338	1141.694	1142.217	B	yeah you do .
11	339	1142.083	1144.575	A	i mean i do but it 's like not connected to anyone .
11	340	1143.770	1147.161	B	okay then go from luzern to montreux , because they has to be connected somehow .
11	341	1147.161	1148.085	A	luzern .
11	342	1152.461	1154.162	A	where is luzern , oh here .
11	343	1155.308	1156.414	A	i ca n't .
11	344	1156.329	1158.152	B	then go from luzern to montreux .
11	345	1159.622	1160.558	A	i ca n't .
11	346	1160.668	1161.239	B	why ?
11	347	1161.445	1162.369	A	i do n't know .
11	348	1162.005	1162.867	B	should be able to .
11	349	1163.926	1164.777	A	it does n't work .
11	350	1164.777	1166.673	B	maybe the trees there i do n't know .
11	351	1166.186	1167.232	A	yeah the trees .
11	352	1167.244	1168.119	B	um
11	353	1170.246	1171.559	B	we 're at 13 francs right now .
11	354	1170.416	1172.324	A	try to leave out 2 francs like
11	355	1173.641	1176.534	B	we 're at 13 francs right now , okay go from bern to interlaken .
11	356	1177.068	1177.725	A	bern
11	357	1178.670	1182.231	A	to interlaken , okay , my turn
11	358	1182.705	1183.300	B	okay
11	359	1183.312	1185.245	A	i 'm gon na go our best was 24 we
11	360	1183.872	1185.245	B	so we 're at
11	361	1185.637	1186.706	A	uh we
11	362	1186.050	1188.116	B	right now we 're at 17 francs .
11	363	1188.797	1191.993	B	and we still need to connect one two three mountains .
11	364	1188.809	1189.721	A	okay .
11	365	1190.255	1193.087	A	we should get 22 francs that 's
11	366	1193.817	1194.278	B	yeah .
11	367	1194.877	1197.138	A	and we 're at 17 .
11	368	1197.830	1199.763	A	so to mount basel .
11	369	1202.838	1203.336	B	okay .
11	370	1203.810	1204.855	A	okay .
11	371	1205.126	1207.399	A	13 , we 're at 17 .
11	372	1207.316	1208.213	B	yeah , we are .
11	373	1207.885	1208.274	A	okay .
11	374	1209.939	1210.559	B	let 's go .
11	375	1210.461	1211.203	A	20 .
11	376	1213.561	1214.229	A	um
11	377	1220.620	1221.495	B	where should i go ?
11	378	1221.058	1221.396	A	okay
11	379	1221.896	1222.431	A	you 're at
11	380	1223.680	1227.897	A	um go to your mount interlaken go to zermatt .
11	381	1228.335	1229.064	B	zermatt ?
11	382	1228.967	1229.368	A	yeah .
11	383	1230.472	1231.541	B	how much did that cost ?
11	384	1231.541	1231.943	A	2 .
11	385	1232.380	1232.927	B	okay .
11	386	1233.255	1234.373	A	how me
11	387	1233.255	1234.660	B	so , we 're 19 now .
11	388	1236.330	1238.008	B	we can only use 4 more francs .
11	389	1238.418	1239.195	B	no , 3 .
11	390	1244.852	1246.663	A	okay um .
11	391	1248.511	1251.342	B	okay , try to go , i 'm just gon na try something .
11	392	1253.360	1256.095	A	go to , go to um montreux
11	393	1256.228	1258.659	B	montreux from where , from where
11	394	1256.265	1258.513	A	we 'll go at one point .
11	395	1259.157	1261.017	A	um go to zermatt to montreux
11	396	1259.291	1260.008	B	zermatt .
11	397	1262.658	1263.812	A	okay , now submit .
11	398	1264.833	1265.417	A	we 're at
11	399	1265.540	1268.292	B	no , we still have necuhatel to do , it 's lonely .
11	400	1266.037	1267.155	A	we 're at 21 .
11	401	1268.442	1270.703	B	we ca n't do it , it 's not connected to anything .
11	402	1272.720	1276.038	B	try to go from , montreux to neuchatel .
11	403	1277.375	1278.980	A	yeah , and then , yeah .
11	404	1279.138	1279.745	B	submit .
11	405	1280.771	1281.987	A	okay .
11	406	1283.850	1284.895	B	2 francs .
11	407	1287.047	1289.113	A	i told you we 1 francs .
11	408	1289.478	1291.349	B	it 's impossible oh my god .
11	409	1301.271	1302.742	A	okay , so
11	410	1302.828	1305.464	B	oh my god , 23 francs , okay .
11	411	1304.698	1305.464	A	it 's my turn .
11	412	1305.683	1307.591	B	now we need minus 1 franc .
11	413	1307.555	1310.192	A	go look at , look at the pre , look at this one .
11	414	1309.511	1312.039	B	okay let 's see try to go can you
11	415	1313.097	1314.981	B	go from neuchatel to interlaken .
11	416	1315.306	1316.801	A	neuchatel .
11	417	1319.973	1321.723	A	neuchatel to interlaken okay .
11	418	1322.082	1323.504	A	how many does that cost ?
11	419	1322.811	1323.929	B	it 's 3 francs .
11	420	1324.160	1324.707	A	okay .
11	421	1325.448	1326.797	A	i already add .
11	422	1325.825	1327.891	B	okay then go from
11	423	1331.961	1333.407	A	neuchatel to basel
11	424	1333.589	1334.914	A	how much do that cost ?
11	425	1335.631	1336.494	B	it cost 4 .
11	426	1337.078	1337.296	B	but
11	427	1337.430	1338.451	A	so we 're at
11	428	1339.448	1340.420	B	so we 're at 7 .
11	429	1340.505	1342.742	A	w have to okay um .
11	430	1343.401	1344.786	A	if that cost
11	431	1345.771	1346.925	A	it 's 7 francs .
11	432	1347.278	1347.898	A	um
11	433	1348.603	1349.150	A	go to
11	434	1349.854	1352.832	A	basel , wait we already went there , go to bern
11	435	1353.391	1354.036	B	from where ?
11	436	1354.461	1355.421	A	basel to bern .
11	437	1356.053	1356.965	B	how much did that cost ?
11	438	1357.317	1357.803	A	3 .
11	439	1358.046	1358.508	B	3 .
11	440	1359.076	1360.365	B	we 'll be at 10 okay .
11	441	1360.972	1362.139	A	10 we have to do
11	442	1361.216	1362.091	B	and then
11	443	1362.723	1363.804	A	find 12 .
11	444	1363.719	1365.409	B	okay i 'm gon na go from
11	445	1364.728	1365.555	A	so wait .
11	446	1366.177	1368.256	A	right now we 're at , 10 .
11	447	1369.192	1370.601	A	um 4 that would make it
11	448	1371.744	1373.883	A	14 .
11	449	1374.213	1378.054	B	how much does it cost to go from uh zurich to saint gallen ?
11	450	1379.915	1382.869	A	go to interlaken that costs 4 francs and we will be at 14 .
11	451	1383.355	1384.254	B	yeah it 's too much
11	452	1385.117	1387.864	B	the longer the tracks the lot , the less money it costs .
11	453	1387.966	1389.413	A	okay so go to zurich .
11	454	1390.227	1390.823	B	from bern ?
11	455	1390.993	1392.974	A	yeah , it cost 3 francs .
11	456	1393.569	1394.238	A	okay .
11	457	1393.922	1394.882	B	we 're at 13 .
11	458	1397.006	1399.668	B	okay go to , wait .
11	459	1401.396	1403.413	B	i 'll be at 16 , wait .
11	460	1404.300	1406.136	B	go from zurich to luzern .
11	461	1411.542	1412.065	A	we 're at
11	462	1412.271	1414.228	B	and now go to
11	463	1414.617	1415.845	B	from luzern
11	464	1417.444	1419.474	B	can you go to montreux from luzern ?
11	465	1420.422	1422.743	A	montreux montreux montreux , yeah um no .
11	466	1422.974	1423.436	B	okay .
11	467	1423.922	1424.894	B	um
11	468	1425.271	1428.990	B	then go to , davos , luzern to davos .
11	469	1429.610	1430.777	A	okay that 's our last try .
11	470	1431.834	1433.366	B	that is , the what
11	471	1432.065	1433.585	A	okay we 're at how many now ?
11	472	1433.964	1435.119	B	18 .
11	473	1435.350	1440.151	A	18 19 20 , 20 21 oh we 're good , we have to find a 4 .
11	474	1439.701	1441.366	B	how much does it cost to go from
11	475	1440.552	1441.281	A	okay go to
11	476	1442.083	1444.696	B	i 'm going to saint gallen how much does that cost from davos ?
11	477	1444.332	1445.717	A	saint gallen that costs 2 .
11	478	1446.021	1446.799	B	from davos ?
11	479	1446.629	1448.427	A	we wo n't do it this time 2 .
11	480	1448.244	1449.630	B	that will be 18 .
11	481	1450.244	1455.149	A	19 20 21 22 18 19 20 21 22
11	482	1451.819	1453.253	B	we 're gon na get 22 .
11	483	1454.335	1455.198	B	uh i 'm gon na
11	484	1455.562	1459.208	A	and we will need 4 francs , we will never do that .
11	485	1457.410	1459.962	B	how much does it cost to go from interlaken to zermatt ?
11	486	1460.897	1465.187	A	interlaken to zermatt 2 but we already did that .
11	487	1465.962	1466.485	B	okay .
11	488	1467.311	1467.894	B	go .
11	489	1468.624	1469.948	A	why did you do that ?
11	490	1469.876	1470.811	B	just go .
11	491	1470.957	1472.306	A	okay what you wanted me to do ?
11	492	1472.727	1473.723	B	um
11	493	1476.567	1476.981	B	wait .
11	494	1477.236	1478.147	A	quick bob .
11	495	1478.403	1480.102	B	i 'm trying geez .
11	496	1481.317	1482.265	B	uh
11	497	1482.727	1484.307	B	go to
11	498	1486.851	1488.516	A	right now we 're at ten mountains .
11	499	1487.516	1488.953	B	zermatt to luzern .
11	500	1489.293	1490.302	A	zermatt .
11	501	1493.863	1495.541	A	okay i 've got it to luzern .
11	502	1497.164	1497.383	A	wait .
11	503	1497.553	1498.197	B	okay .
11	504	1498.829	1501.734	A	i ca n't oh yeah i can , i 've go it .
11	505	1502.354	1505.560	A	we 're at , seven , one of uh like
11	506	1505.001	1506.909	B	now go from saint gallen to davos .
11	507	1507.334	1507.918	A	saint
11	508	1508.294	1509.187	A	gallen
11	509	1509.417	1511.970	A	to davos oh okay .
11	510	1514.814	1515.397	A	okay .
11	511	1517.506	1518.381	A	we 're at
11	512	1518.041	1518.758	B	okay submit .
11	513	1519.475	1520.180	A	no .
11	514	1520.338	1520.897	B	just do it .
11	515	1521.213	1522.015	B	come on submit .
11	516	1521.420	1522.270	A	wait .
11	517	1522.785	1523.709	A	how many are we at ?
11	518	1524.231	1525.702	B	i think we 're at i do n't know .
11	519	1525.884	1527.160	A	you can look at it look !
11	520	1527.112	1530.396	B	no because you are in a different position than me , i ca n't see it .
11	521	1531.308	1532.633	B	because i still have one more move .
11	522	1532.450	1533.666	A	okay so wait .
11	523	1533.897	1537.774	A	um mount basel to zurich that makes it 6 .
11	524	1538.589	1540.449	A	7 8
11	525	1539.598	1540.643	B	let 's just try to submit .
11	526	1540.940	1546.470	A	9 10 11 12 13 , 14 15 16 , 17 18 we 're at 18 .
11	527	1547.057	1547.385	A	wait .
11	528	1547.579	1548.965	A	no
11	529	1550.192	1551.918	A	4 5 6 7
11	530	1550.229	1550.715	B	okay .
11	531	1552.745	1559.089	A	8 9 10 , 11 12 13 , 14 15 16 17 18 19 20 21 22
11	532	1559.563	1560.426	A	we 're at 22 .
11	533	1561.143	1561.860	B	then submit .
11	534	1568.739	1569.068	B	what ?
11	535	1569.201	1570.368	A	3 francs ?
11	536	1572.640	1573.041	A	4 .
11	537	1572.864	1573.831	B	time 's up .
11	538	1575.362	1575.849	A	okay .
11	539	1579.146	1580.508	A	okay , my turn .
