team_no	utterance_no	start	end	interlocutor	utterance
9	96	364.890	366.512	B	try mount zurich .
9	97	366.460	366.874	A	okay .
9	98	367.046	370.703	B	or you can go mount bern and then come back and then mount basel .
9	99	369.461	371.221	A	i think we should go to mount zurich .
9	100	371.721	373.670	A	and then go to bern and then go to basel .
9	101	373.998	379.820	B	or we can go to mount zurich mount basel mount bern mount neuchatel mount interlaken .
9	102	380.044	386.497	A	no i think it would be better if we go to , mount zurich , and then bern .
9	103	387.116	388.224	B	i do n't know .
9	104	387.169	387.669	A	we
9	105	388.467	395.331	A	or we should go mount saint gallen to mount zurich .
9	106	397.076	398.229	A	to mount
9	107	398.933	400.030	A	bern .
9	108	400.030	407.346	A	wait no to mount basel to mount to mount neuchatel to mount bern then interlaken .
9	109	407.965	409.850	B	to mount zurich ?
9	110	410.272	415.420	B	mount bern to mount neuchatel to mount basel to mount and then mount interlaken ?
9	111	415.983	418.459	B	you kind of like go there i 'm not sure that could happen though .
9	112	418.965	420.942	B	because i ca n't cross over .
9	113	420.560	421.712	A	oh yeah true .
9	114	420.942	421.891	B	i 've tried that .
9	115	422.337	422.988	A	true .
9	116	423.720	426.195	A	so , yeah okay .
9	117	424.987	426.591	B	so it has to be a straight line .
9	118	426.985	429.876	B	or it can have zigzags but never overlap .
9	119	427.452	428.245	A	yeah
9	120	430.307	432.668	A	yeah so we should go
9	121	433.118	434.075	A	i do n't mind
9	122	434.497	437.172	A	uh i think we should go to mount zurich though .
9	123	437.564	442.346	B	and then go mount bern then mount basel or mount basel and then bern mount bern and then neuchatel .
9	124	440.996	445.582	A	i think and then mount basel .
9	125	442.740	449.155	B	i think what we should do is mount saint gallen mount zurich mount basel mount neuchatel mount bern then mount interlaken .
9	126	449.606	453.208	A	i do n't think i 've got anything you 've just said bob .
9	127	459.876	461.952	B	or finish out mount bern
9	128	462.422	466.318	A	i think we should finish at mount interlaken because we started we started
9	129	466.684	468.569	A	uh mount montreux .
9	130	467.134	473.295	B	no we have to finish at mount um montreux because she wants all of them , there .
9	131	472.001	473.914	A	yeah because we 've started there as well .
9	132	475.189	475.773	A	okay .
9	133	476.167	477.208	A	so where should
9	134	477.011	479.121	B	i think we should go mount zurich first .
9	135	479.036	481.343	A	okay so from mount saint gallen
9	136	481.495	482.440	A	to zurich .
9	137	481.514	482.426	B	to mount zurich .
9	138	485.985	487.111	A	how much was it ?
9	139	487.702	488.377	B	3 .
9	140	488.405	489.361	A	okay .
9	141	488.911	495.129	B	so it 's 2 3 3 oh but mount interlaken to mount montreux is 4 .
9	142	495.488	495.847	A	yeah .
9	143	497.413	498.597	B	that is weird .
9	144	499.508	500.047	A	yeah .
9	145	500.356	501.932	B	okay you are next move .
9	146	502.380	504.176	B	we should go to mount bern then mount basel .
9	147	504.098	505.898	A	okay , so should i go
9	148	505.983	507.615	B	i think so , i 'm not sure though .
9	149	508.093	509.190	A	oh try it .
9	150	510.709	512.454	B	it 's another 3 .
9	151	512.369	513.044	A	yeah .
9	152	514.459	516.003	A	so it goes
9	153	514.651	516.988	B	so should i go to mount basel ?
9	154	517.499	518.535	A	yeah i think .
9	155	517.555	520.561	B	then mount neuchatel then mount interlaken then
9	156	520.223	523.937	A	yeah i think we should i , i think we should .
9	157	520.702	524.134	B	mount montreux , or should we go
9	158	525.062	525.794	A	oh .
9	159	525.428	529.648	B	or should we go um mount montreux then mount interlaken ?
9	160	530.233	532.090	B	we finish at interlaken .
9	161	533.380	534.794	A	we should finish at interlaken .
9	162	536.222	539.855	B	that was 4 franc 4 francs just to get from mount
9	163	537.886	539.939	A	no we should n't we should n't we should n't .
9	164	540.333	541.374	A	it 's too much
9	165	542.049	543.202	A	well wait i mean
9	166	544.328	546.213	B	wait how much is this ?
9	167	548.103	548.741	A	4 .
9	168	549.649	551.248	B	it was 4 same way .
9	169	556.455	557.416	B	how much is this ?
9	170	562.383	562.974	A	3 .
9	171	565.008	566.463	B	then or we can just
9	172	567.011	569.768	B	go to mount neuchatel mount basel then mount bern .
9	173	569.908	573.594	B	because it 's weird , because this is kind of like a circle , a circle has no end .
9	174	573.831	574.548	A	yeah .
9	175	573.847	575.535	B	has a beginning but no end .
9	176	576.103	576.491	A	yeah .
9	177	577.476	578.996	A	okay so , from
9	178	578.567	582.231	B	so we can start anywhere and end up at the same place .
9	179	584.640	586.676	B	i 'm not sure
9	180	585.692	587.605	A	so mount basel then bern .
9	181	587.984	588.519	A	okay .
9	182	588.744	590.488	B	i 'm not sure though .
9	183	590.938	592.120	A	basel .
9	184	602.635	603.338	A	um
9	185	603.619	604.942	A	and then mount bern .
9	186	603.619	604.660	B	mount
9	187	604.660	606.348	B	yeah , i think so .
9	188	606.011	608.008	A	wait how much was the
9	189	607.692	608.262	B	4 .
9	190	610.175	611.075	A	okay .
9	191	610.311	615.520	B	oh wait , if we if we do n't do that if you erase mount basel
9	192	617.242	622.244	B	and then make mount basel go to mount interlaken then mount neuchatel to mount bern .
9	193	622.739	624.889	B	so kind of like rearrange it .
9	194	623.960	627.002	A	so should i erase the one we just did ?
9	195	626.470	630.634	B	yeah i think so but i 'm gon na have to erase one too .
9	196	630.291	630.859	A	okay .
9	197	630.811	631.548	B	okay .
9	198	631.926	632.380	B	go .
9	199	633.307	634.545	A	erased .
9	200	637.361	638.141	B	so .
9	201	639.042	645.541	B	mount basel , no , mount basel goes to no that wo n't work actually we have to redo that one .
9	202	650.532	651.883	B	this one uh .
9	203	653.199	655.456	B	and then you go to mount bern then mount basel .
9	204	655.444	657.076	A	mount bern .
9	205	656.260	657.188	B	yep bern .
9	206	657.526	659.074	A	from mount neuchatel ?
9	207	658.377	666.051	B	no actually you have to go mount bern you have to do mount zurich oh this is so confusing uh
9	208	667.007	671.199	B	if we went this way and then go up and meet there .
9	209	671.916	679.118	B	i think what we should do is go mount neuchatel to mount bern , and erase mount zurich and make mount zurich go to mount basel .
9	210	678.837	681.256	A	okay , so should i do it ?
9	211	681.992	683.141	B	so where is mount
9	212	685.466	689.500	A	i 'm just gon na draw the thing from neuchatel to bern .
9	213	689.021	690.061	B	okay .
9	214	690.653	691.497	A	first .
9	215	691.976	693.242	A	how much is it ?
9	216	693.157	694.142	B	5 .
9	217	695.710	698.411	A	okay and then should i erase mount zurich ?
9	218	700.087	701.416	B	i thought uh
9	219	702.012	709.326	B	i think actually i am confused i think i should do it we should just do a normal circle , and meet at bern .
9	220	709.214	710.255	A	yeah okay .
9	221	710.659	713.732	B	it 's really getting confused .
9	222	710.975	713.141	A	so which one should i erase ?
9	223	713.732	714.464	B	the 5 .
9	224	714.830	717.502	B	uh mount neuchatel to mount bern .
9	225	716.630	718.599	A	so the long one .
9	226	717.981	719.078	B	yeah long one .
9	227	719.078	719.725	A	that one ?
9	228	720.400	721.132	B	yes .
9	229	720.991	721.891	A	okay .
9	230	722.713	725.189	B	i think we should go there how much that is that ?
9	231	734.498	735.877	B	okay .
9	232	735.877	738.683	B	um how much with that ?
9	233	737.987	741.545	A	um the one from neuchatel to basel , 4 .
9	234	743.288	744.246	B	how much was that ?
9	235	744.724	745.372	B	3 .
9	236	744.809	745.765	A	3
9	237	745.709	746.778	B	i think we should submit .
9	238	747.313	747.875	A	now ?
9	239	748.354	750.042	B	yeah because it comes like a circle .
9	240	748.382	749.310	A	so press .
9	241	749.929	750.661	A	okay .
9	242	755.919	756.960	B	what ?
9	243	757.607	759.801	A	8 franc .
9	244	770.098	770.975	B	oh okay .
9	245	771.566	772.962	A	so we have to start again .
9	246	783.499	786.342	A	away from the minimum , so you have to have
9	247	789.211	791.039	B	okay .
9	248	791.771	793.523	A	8 francs .
9	249	793.962	796.888	B	how did you , 4 so we have to take away the 4 .
9	250	794.047	795.031	A	so
9	251	800.124	810.137	B	if we started from mount , so wait , we should if we start from mount interlaken then mount zermatt and then we do that , just we take out mount montreux , the things .
9	252	810.747	813.025	B	and then we put mount neuchatel .
9	253	814.256	815.328	B	to mount
9	254	816.367	819.239	B	basel so we have 4 minus , okay .
9	255	821.058	825.355	B	so we erase the the things to go away from mount montreux .
9	256	825.900	826.336	A	wait
9	257	826.589	827.405	B	so
9	258	826.842	828.024	A	wait which one ?
9	259	829.681	831.003	B	okay .
9	260	835.278	841.496	B	uh try to uh erase the mount interlaken and mount zermatt the ones to go to montreux .
9	261	841.665	842.570	A	this one ?
9	262	844.089	844.595	B	what ?
9	263	845.496	846.565	B	which one ?
9	264	846.930	848.956	B	the one that um
9	265	847.859	851.601	A	the montreux to mount mount zermatt .
9	266	850.954	851.798	B	yeah .
9	267	854.127	855.476	A	it 's not working .
9	268	856.707	858.021	B	my gosh .
9	269	859.372	861.228	B	this one i want this one .
9	270	861.940	863.170	B	wait what ?
9	271	874.647	876.456	A	it wo n't let me erase .
9	272	882.434	883.101	B	oh .
9	273	890.721	895.661	A	no i do n't it wo n't because mount bern is joining them to joining them together .
9	274	899.496	900.065	A	yeah .
9	275	906.019	906.750	B	then
9	276	907.172	911.448	B	you can take then mount zermatt can go to mount interlaken .
9	277	911.414	912.033	A	okay .
9	278	911.842	915.696	B	and then erase the 4 , to go to mount neuchatel .
9	279	915.218	917.553	A	should i do it to zermatt ?
9	280	916.587	919.607	B	no wait no uh um .
9	281	922.241	924.745	B	so that one goes to there .
9	282	925.561	926.855	B	oh that good .
9	283	927.969	930.388	B	my idea 's not gon na work .
9	284	930.051	930.839	A	wait .
9	285	931.345	934.243	A	so we erase the long one
9	286	931.565	934.580	B	if that goes together oh actually it will .
9	287	938.900	940.644	B	it will uh .
9	288	941.122	944.752	B	you you have to erase the mount neuchatel to mount interlaken .
9	289	945.131	946.523	A	mount neuchatel .
9	290	948.046	950.771	A	no because they have to be joined .
9	291	952.149	952.980	B	they do ?
9	292	952.992	953.555	A	yeah .
9	293	953.836	959.716	A	otherwise you because if then if it breaks two bits apart then uh you ca n't erase .
9	294	960.960	965.678	B	then you should try mount montreux to mount neuchatel and then erase the interlaken part .
9	295	965.481	968.941	A	mount montreux to mount neuchatel .
9	296	968.396	969.061	B	yeah .
9	297	969.569	972.341	A	montreux to mount neuchatel .
9	298	972.799	974.395	B	it is 2 francs , okay .
9	299	973.446	974.515	A	okay i did that .
9	300	975.414	976.151	B	now .
9	301	976.352	979.298	A	then you erase the one you wanted to .
9	302	976.428	977.722	B	little
9	303	978.257	979.129	B	there .
9	304	979.980	982.148	B	and then from interlaken to mount zermatt .
9	305	985.700	986.798	A	okay .
9	306	986.179	988.276	B	it still 4 francs .
9	307	990.371	991.271	A	hmm
9	308	996.174	998.565	B	can we submit as many times we want ?
9	309	999.100	999.803	A	yeah .
9	310	1001.949	1002.877	B	i 'm gon na submit .
9	311	1002.799	1003.809	A	waiting for your
9	312	1012.881	1014.569	A	7 francs .
9	313	1015.767	1016.470	B	what ?
9	314	1017.399	1018.187	B	what ?
9	315	1020.353	1024.533	A	the minimum is 7 francs .
9	316	1025.845	1028.208	B	uh we have to get 7 francs less .
9	317	1028.433	1034.398	B	we know mount zermatt to mount interlaken is 4 francs and we know mount neuchatel to mount basel is 4 francs .
9	318	1034.928	1035.969	B	we do n't want
9	319	1034.928	1037.544	A	one , one of them you said was 5 .
9	320	1040.328	1041.988	B	which , what ?
9	321	1040.835	1042.745	A	i ca n't remember which one that was though .
9	322	1042.914	1045.418	A	i think it was mount basel to mount zurich .
9	323	1046.609	1049.075	B	no that was not never connected let me see .
9	324	1050.247	1052.592	B	uh the one that was 5 was neuchatel to bern .
9	325	1055.033	1055.630	A	yeah .
9	326	1059.132	1059.864	A	it 's hard .
9	327	1059.217	1059.812	B	um
9	328	1061.677	1062.537	B	it 's very hard .
9	329	1062.537	1065.350	B	how about mount montreux to neuchatel ?
9	330	1065.209	1067.995	A	mount montreux to
9	331	1066.082	1067.713	B	no , no , no .
9	332	1068.614	1069.570	A	um
9	333	1069.075	1074.240	B	mount neuchatel to mount interlaken , no , how would you get this to connected .
9	334	1074.932	1079.518	B	how many places so if you press mount montreux how many places can it go ?
9	335	1079.574	1081.909	A	mount montreux um
9	336	1082.609	1090.948	A	it can go to interlaken mount zurich , mount zermatt sorry , and mount neuchatel , so it can go three places .
9	337	1088.641	1090.382	B	um
9	338	1091.226	1095.981	B	okay , how many times , how many places can now interlaken go ?
9	339	1097.299	1098.436	A	it can go
9	340	1099.615	1112.781	A	to mount bern mount luzern mount zermatt mount montreux and mount neuchatel so it can go one two three four five .
9	341	1116.041	1118.685	A	do you want , that 's a
9	342	1116.913	1129.601	B	if no uh if , mount neuchatel goes , if mount montreux can go anyway else but not connect to um interlaken .
9	343	1130.947	1131.904	A	hmm ?
9	344	1132.101	1134.914	B	can mount interlaken go any way ?
9	345	1135.161	1137.115	A	any way , what ?
9	346	1135.875	1146.055	B	can can mount , how would you connect mount montreux with the rest without interlaken if you can not touch mount interlaken .
9	347	1146.642	1149.380	A	i 'm not sure because
9	348	1146.819	1149.408	B	oh , i have an idea !
9	349	1151.053	1155.316	B	if you go mount neuchatel to mount zermatt and just skip interlaken .
9	350	1155.793	1158.128	B	now mount neuchatel touch interlaken .
9	351	1155.877	1157.368	A	so
9	352	1158.916	1160.230	A	wait
9	353	1159.028	1160.463	B	it goes like kind of like
9	354	1170.135	1172.048	A	um wait what ?
9	355	1171.261	1174.102	B	so , mount neuchatel goes to mount montreux .
9	356	1174.440	1176.381	B	but neuchatel goes to interlaken .
9	357	1176.770	1179.501	B	how much is mount neuchatel to go to interlaken .
9	358	1179.501	1182.867	A	neuchatel to interlaken , should i do it ?
9	359	1182.680	1183.271	B	yeah .
9	360	1183.327	1184.368	A	okay .
9	361	1186.046	1186.974	B	3 .
9	362	1190.829	1193.108	A	neuchatel to montreux .
9	363	1194.655	1195.270	A	now
9	364	1194.766	1195.354	B	2 .
9	365	1195.664	1196.142	A	yeah .
9	366	1197.388	1200.734	B	okay , so if i go to uh mount montreux .
9	367	1202.657	1204.092	B	if i did this .
9	368	1204.233	1212.054	B	go to mount interlaken to mount bern , then to mount basel , and to mount zurich and to mount saint gallen and you go like ching .
9	369	1211.351	1212.375	A	try it .
9	370	1213.776	1215.577	A	we can try it you know .
9	371	1214.508	1217.434	B	so mount interlaken to mount bern .
9	372	1217.124	1217.884	A	4 .
9	373	1218.661	1220.434	B	to mount basel .
9	374	1221.671	1222.544	B	3 .
9	375	1226.180	1228.881	A	okay and then you want me to go to mount zurich ?
9	376	1228.853	1229.556	B	yeah .
9	377	1229.705	1230.520	A	okay .
9	378	1232.198	1232.761	A	there .
9	379	1233.323	1235.377	B	that 's 5 , oh my gosh .
9	380	1235.066	1237.290	A	then which one do you want me to go ?
9	381	1236.503	1238.641	B	that 's 5 though .
9	382	1238.219	1240.779	A	yes so should we erase that one ?
9	383	1243.110	1247.245	A	okay , so and then maybe we could go from mount
9	384	1247.882	1249.064	A	no that wo n't work .
9	385	1250.598	1253.271	B	we have to get mount basel to mount zurich .
9	386	1253.862	1256.365	B	if we did that idea and submitted it .
9	387	1256.675	1260.248	B	and then we can combine all the ideas to make a new one .
9	388	1260.220	1261.092	A	okay .
9	389	1262.217	1263.005	A	try .
9	390	1263.033	1266.044	B	so how much is this , this is 2 right ?
9	391	1266.269	1267.141	A	yeah .
9	392	1269.331	1270.822	B	um how much is that ?
9	393	1271.807	1272.566	B	3 .
9	394	1272.707	1274.564	B	now mount davos .
9	395	1274.817	1277.884	A	mount davos , to where ?
9	396	1279.991	1281.820	B	to luzern .
9	397	1282.467	1283.479	A	luzern .
9	398	1283.986	1288.093	A	no , wait , so from mount luzern to mount davos ?
9	399	1290.746	1291.646	A	okay .
9	400	1291.055	1294.994	B	yeah saint mount saint gallen to mount davos .
9	401	1298.546	1301.134	B	this 2 then this how much is that ?
9	402	1301.613	1302.316	A	3 .
9	403	1304.499	1305.286	B	we submit .
9	404	1306.749	1307.481	A	should we ?
9	405	1307.706	1309.872	B	yeah could we do the full circle ?
9	406	1315.071	1319.066	A	i think , we did the exact same one as we did before .
9	407	1317.941	1319.854	B	no really ?
9	408	1320.632	1321.476	A	wait .
9	409	1321.869	1324.852	A	wait , maybe we should n't start , wait
9	410	1322.010	1325.217	B	um actually , no we
9	411	1326.070	1327.419	B	first one second
9	412	1328.497	1329.304	B	thirdy
9	413	1329.698	1330.486	A	bob .
9	414	1331.246	1334.087	A	maybe we should try starting somewhere different .
9	415	1334.375	1335.148	B	yeah .
9	416	1335.248	1336.936	A	like not at mount montreux .
9	417	1337.189	1338.576	B	maybe
9	418	1337.392	1340.171	A	maybe like somewhere in the middle so .
9	419	1340.882	1342.711	B	we could go mount luzern .
9	420	1342.936	1345.074	B	that 's in the middle you can go five places .
9	421	1343.198	1344.380	A	luzern yeah .
9	422	1345.046	1346.011	A	try it try it .
9	423	1346.377	1347.418	A	wait , i 'll try .
9	424	1346.785	1347.488	B	you are the uh
9	425	1347.713	1352.313	B	how about mount luzern to mount zermatt to mount bern to mount no
9	426	1347.854	1348.979	A	wait wait
9	427	1351.633	1354.714	A	to mount luzern to mount zermatt ?
9	428	1355.619	1356.359	B	i have an idea
9	429	1356.605	1366.240	B	if we went mount luzern to mount bern to mount basel to mount neuchatel to mount interlaken to mount montreux to mount zermatt to mount davos to mount saint gallen to mount zurich , back to mount
9	430	1366.071	1366.521	A	wait
9	431	1366.817	1369.996	A	try should i try mount luzern to mount bern
9	432	1369.788	1370.295	B	yeah .
9	433	1370.576	1371.083	A	okay .
9	434	1372.840	1373.473	B	it 's 3
9	435	1373.655	1374.049	A	okay .
9	436	1373.655	1375.372	B	and mount basel
9	437	1375.976	1376.313	B	to mount
9	438	1376.989	1377.495	B	bern .
9	439	1377.771	1379.769	A	mount bern mount basel .
9	440	1380.766	1383.847	B	how much , would this be .
9	441	1380.935	1381.779	A	3 .
9	442	1384.502	1385.022	B	4 .
9	443	1385.051	1385.923	A	yeah , that 's 4 .
9	444	1386.288	1387.189	B	how much is that ?
9	445	1387.648	1388.042	A	3 .
9	446	1388.970	1391.052	B	now how about interlaken to mount montreux ?
9	447	1391.609	1392.875	A	that 's 4 remember .
9	448	1394.271	1395.382	B	no it is n't .
9	449	1395.537	1396.085	B	try .
9	450	1396.226	1397.633	A	remember it 's 4 .
9	451	1397.070	1398.772	B	wait no wait do n't .
9	452	1399.657	1400.909	A	where to then ?
9	453	1400.065	1400.909	B	it is 4 .
9	454	1402.464	1402.871	A	where to ?
9	455	1405.579	1406.304	A	interlaken ?
9	456	1406.459	1407.809	A	how about interlaken ?
9	457	1408.147	1409.342	A	interlaken to
9	458	1409.448	1414.595	B	no how about mount bern to mount montreux , no , that would n't work , how would you get
9	459	1409.624	1410.538	A	mount
9	460	1414.195	1415.835	A	what about mount interlaken
9	461	1415.889	1416.620	B	to mount bern
9	462	1416.677	1417.155	A	to
9	463	1417.535	1418.998	A	no not to mount bern
9	464	1419.293	1420.489	A	mount zermatt
9	465	1422.083	1425.101	B	oh yeah but how would you get mount mount montreux then ?
9	466	1425.279	1427.966	A	oh or we could just go to there and then go
9	467	1428.195	1429.123	A	to
9	468	1428.451	1432.213	B	oh how about mount montreux to mount zermatt to mount davos to mount saint gallen to mount zurich
9	469	1432.498	1434.763	B	and you might do mount zurich to mount
9	470	1432.611	1434.749	A	mount , mount , wait what ?
9	471	1435.347	1441.307	B	you go , you go full circle but you do not connect mount interlaken and mount um montreux .
9	472	1435.395	1436.975	A	wait , so , from
9	473	1441.938	1443.795	A	okay how are meant do that ?
9	474	1444.703	1445.266	A	wait .
9	475	1445.941	1449.828	A	if you go to mount , zermatt and then to mount
9	476	1452.251	1456.184	A	if you go to mount wait no , if you go to mount zermatt
9	477	1456.718	1458.954	A	mount and then to mount montreux .
9	478	1459.689	1460.533	B	yeah .
9	479	1460.885	1463.347	A	mount , yeah like , so should i do ?
9	480	1462.081	1463.248	B	but how would you do
9	481	1463.412	1464.664	B	yeah , i think .
9	482	1464.805	1466.394	A	i 'll do , i 'll do this one .
9	483	1469.125	1469.984	A	how much is that ?
9	484	1470.181	1470.645	B	2 .
9	485	1471.503	1473.697	B	how would you connect mount montreux then ?
9	486	1475.080	1476.388	A	um oh wait !
9	487	1475.783	1476.641	B	uh
9	488	1476.833	1477.916	A	no that wo n't work .
9	489	1478.548	1481.952	B	to mount neuchatel , to mount montreux to mount zermatt
9	490	1478.562	1479.476	A	actually
9	491	1482.833	1483.438	A	wait .
9	492	1484.280	1484.815	A	so
9	493	1485.518	1486.447	A	wait which one ?
9	494	1486.714	1489.568	B	mount neuchatel to mount montreux i 'm not sure how that will work though .
9	495	1489.512	1492.480	A	wait should i erase the one from mount interlaken ?
9	496	1491.467	1492.241	B	no .
9	497	1493.688	1496.291	B	try just try , just try mount neuchatel .
9	498	1496.688	1498.039	B	to mount montreux .
9	499	1498.737	1499.117	A	okay .
9	500	1500.115	1501.142	A	that was 2 .
9	501	1501.980	1505.399	B	and then i went mount montreux to zermatt .
9	502	1506.283	1506.762	A	2 .
9	503	1507.015	1508.211	B	to mount davos .
9	504	1509.874	1510.446	A	3 .
9	505	1511.327	1513.578	B	and then you go mount saint gallen to mount zurich .
9	506	1513.803	1516.025	A	mount saint gallen
9	507	1513.803	1515.997	B	and then we connect it to mount luzern
9	508	1516.690	1518.252	A	to mount zurich .
9	509	1519.662	1521.959	B	to mount saint luzern , submit .
9	510	1523.473	1523.979	A	submit .
9	511	1527.711	1528.780	A	again , wait !
9	512	1529.202	1529.835	A	wait .
9	513	1529.961	1530.412	B	yeah ?
9	514	1531.465	1533.772	A	we forgot to erase the 2 that we did n't need .
9	515	1534.068	1535.417	A	we forgot to erase , the
9	516	1535.810	1538.300	A	um mount neuchatel to mount interlaken
9	517	1538.501	1540.062	A	and interlaken to zermatt
9	518	1540.062	1541.385	A	we did n't need them anymore .
9	519	1540.189	1540.639	B	okay .
9	520	1542.458	1544.487	B	but how would you connect mount interlaken ?
9	521	1545.415	1546.554	B	from mount to mount bern ?
9	522	1548.087	1548.917	A	that 's 4 .
9	523	1549.764	1551.790	B	that 's 4 .
9	524	1553.313	1554.565	A	okay my
9	525	1553.795	1555.496	B	okay wait wait um
9	526	1559.206	1559.838	B	that ?
9	527	1561.458	1562.818	A	that 's the one that we
9	528	1562.948	1563.887	B	just did .
9	529	1563.353	1563.835	A	or
9	530	1565.031	1566.272	A	no that wo n't work wait .
9	531	1566.531	1567.131	A	wait .
9	532	1567.455	1567.939	A	um
9	533	1568.799	1569.285	A	wait .
9	534	1569.480	1570.533	A	or you could
9	535	1569.528	1569.901	B	yeah ?
9	536	1570.910	1571.849	A	keep the one
9	537	1571.881	1573.777	B	what 's wait , why , if we ?
9	538	1575.179	1575.795	A	and then
9	539	1576.232	1578.630	A	from mount interlaken to mount bern and then
9	540	1579.066	1581.317	A	we have , no that 's not a full circle so
9	541	1580.459	1581.479	B	wait um .
9	542	1582.180	1587.509	B	if we did mount neuchatel , we just erase mount neuchatel to mount interlaken
9	543	1587.956	1593.301	B	and the mount zermatt to interlaken mount interlaken and we might we may put mount interlaken
9	544	1594.634	1597.598	B	to mount luzern because we did n't do that .
9	545	1598.418	1599.432	A	uh wait .
