team_no,attempt_no,turn_no,start,end,subject,verb,object
20,1,2,105.907,105.907,B,adds,Interlaken-Montreux (5-6)
20,1,2,106.536,107.501,B,says,i got one .
20,1,2,109.953,114.393,A,says,oh that's what you've been oh that's why i'm in this position .
20,1,2,115.450,116.744,B,says,okay can you tell me ?
20,1,2,118.227,119.898,B,says,"so , what can i do ?"
20,1,2,121.695,121.695,A,presses,help (enabled)
20,1,2,121.915,123.950,A,says,let me see the information box .
20,1,2,124.642,126.637,A,says,you are number two i think .
20,1,2,127.603,128.506,A,says,abstract .
20,1,2,128.452,129.449,B,says,"yeah , so ."
20,1,2,129.665,131.741,A,says,uh no no you are in interactive view .
20,1,2,131.768,132.563,B,says,yeah i'm in the
20,1,2,132.038,134.923,A,says,in this view you can interact and build tracks .
20,1,2,135.131,137.409,A,says,"click , drag and release to build a track ."
20,1,2,137.698,140.030,A,says,a brief press on the track will remove it .
20,1,2,144.175,145.186,B,says,i'm confused .
20,1,2,145.832,145.832,B,adds,Zermatt-Davos (4-9)
20,1,2,148.104,149.331,A,says,oh okay my turn .
20,1,2,152.250,153.908,B,says,okay so um .
20,1,3,153.882,153.882,A,adds,Interlaken-Neuchatel (5-7)
20,1,3,157.218,159.402,A,says,"oh we , oh wait oh wait ."
20,1,3,159.361,160.480,B,says,let me see this .
20,1,3,160.876,160.876,A,adds,Basel-Neuchatel (0-7)
20,1,3,160.901,161.400,B,says,we've got
20,1,3,161.899,163.611,A,says,oh it's your turn .
20,1,3,163.467,164.613,B,says,um that was quick .
20,1,3,165.439,169.119,B,says,"oh six , you can't block the streets remember."
20,1,4,168.706,168.706,B,adds,Basel-Zurich (0-2)
20,1,4,169.017,170.419,A,says,yeah we can't block them .
20,1,4,170.271,172.077,B,says,i'm blocking a school .
20,1,4,171.891,171.891,B,removes,Basel-Zurich (0-2)
20,1,4,172.486,173.254,A,says,oh
20,1,4,173.780,175.451,A,says,oh good uh .
20,1,4,176.374,177.816,B,says,mountain basel okay .
20,1,5,176.598,176.598,A,adds,Basel-Zurich (0-2)
20,1,5,178.504,180.162,A,says,i'm gonna
20,1,5,179.164,183.266,B,says,try um mount zurich from mount saint gallen .
20,1,5,183.554,184.040,A,says,okay .
20,1,5,184.673,189.545,A,says,"no i think we should do this , mount bern and then go to mount saint gallen ."
20,1,5,189.596,189.596,A,adds,Zurich-Bern (2-3)
20,1,5,191.469,192.251,B,says,okay .
20,1,5,192.790,195.298,A,says,try to go to mount saint gallen .
20,1,5,194.543,196.592,B,says,oh i think we have to connect all of them .
20,1,6,195.011,195.011,B,adds,Luzern-Interlaken (1-5)
20,1,6,196.600,196.600,B,adds,Luzern-Zurich (1-2)
20,1,6,196.730,197.269,A,says,oh .
20,1,6,197.916,199.551,B,says,okay i did some .
20,1,6,200.239,201.182,B,says,okay for me .
20,1,7,200.582,200.582,A,adds,Luzern-Davos (1-9)
20,1,7,203.466,204.086,A,says,oh no .
20,1,7,204.656,206.112,B,says,i think we are doing terrible .
20,1,7,207.686,207.686,A,adds,Zurich-Gallen (2-8)
20,1,8,207.938,207.938,R,shows,observe gesture
20,1,8,208.873,217.749,R,says,guys ...
20,1,8,214.069,215.484,B,says,you are making me hesitate .
20,1,8,217.958,218.659,A,says,okay .
20,1,8,218.673,219.535,B,says,okay .
20,1,8,219.178,219.178,B,adds,Gallen-Davos (8-9)
20,1,8,220.348,221.993,B,says,"thanks , robot ."
20,1,8,221.386,222.249,A,says,i guess .
20,1,8,222.209,222.209,B,adds,Zurich-Davos (2-9)
20,1,8,224.277,225.679,B,says,we've been doing this right ?
20,1,8,226.649,230.653,B,says,"i don't even think , oh , wait i'm gonna check something ."
20,1,9,229.151,229.151,B,presses,submit (enabled)
20,1,9,231.185,234.986,A,says,"wait , oh wait , i think the check is green ."
20,1,9,234.103,234.103,B,presses,help (enabled)
20,1,9,235.613,237.015,B,says,let me see something .
20,1,9,235.704,235.704,B,presses,help (enabled)
20,1,9,238.636,238.636,B,presses,help (enabled)
20,1,9,239.785,240.891,B,says,oh wait oh no .
20,1,9,241.052,241.457,A,says,what ?
20,1,9,241.767,243.506,B,says,i know what we have to do .
20,1,9,243.412,243.843,A,says,what ?
20,1,9,243.955,245.815,B,says,we have to do like seven .
20,1,9,246.624,248.259,A,says,oh wait can't do fourteen .
20,1,9,250.395,252.390,B,says,"oh okay , then ."
20,1,9,250.988,251.460,A,says,oh .
20,1,9,255.525,256.550,B,says,how you doing ?
20,1,9,257.306,258.452,A,says,i'm thinking .
20,1,9,259.321,259.968,B,says,okay .
20,1,9,259.523,261.289,A,says,wait uh this one is not connected .
20,1,9,260.623,260.623,A,adds,Basel-Bern (0-3)
20,1,9,262.017,263.608,A,says,and this one is not connected .
20,1,9,262.699,262.699,A,adds,Neuchatel-Bern (7-3)
20,1,9,264.531,265.777,B,says,oh my turn yey .
20,1,10,265.908,265.908,B,adds,Luzern-Bern (1-3)
20,1,10,269.134,270.644,B,says,what can we connect next ?
20,1,10,271.214,273.371,B,says,"can i connect it , can i connect it ."
20,1,10,272.508,272.872,A,says,oh .
20,1,10,276.416,276.416,B,adds,Montreux-Neuchatel (6-7)
20,1,10,278.140,279.070,B,says,did we do it ?
20,1,11,280.031,280.031,A,adds,Interlaken-Bern (5-3)
20,1,11,280.719,281.447,A,says,i don't know .
20,1,11,281.716,284.062,B,says,"i'm so confused , let me see ."
20,1,11,283.228,283.228,A,adds,Zermatt-Interlaken (4-5)
20,1,11,285.712,287.438,B,says,"what , what can i do ."
20,1,11,288.233,289.244,A,says,uh i don't know .
20,1,11,290.369,291.906,B,says,oh you think we are done ?
20,1,11,292.795,295.208,A,says,"uh i don't know , i don't think so ."
20,1,11,296.333,297.546,A,says,"or maybe yes , i don't know ."
20,1,11,298.076,299.707,B,says,i think probably yes .
20,1,11,299.928,301.680,A,says,so should we click the check ?
20,1,11,302.435,304.309,B,says,"oh yes , click the check ."
20,1,11,303.904,304.471,A,says,okay .
20,1,12,304.734,304.734,B,presses,submit (enabled)
20,1,12,305.493,305.493,A,presses,submit (enabled)
20,1,12,305.530,305.530,T,submits,cost=64 (opt_cost=22)
20,1,12,305.896,305.896,R,shows,talking emotion
20,1,12,305.897,305.897,R,shows,up_left gesture
20,1,12,305.993,305.993,R,says,you are not that far from the minimum; the difference is only 42 francs. i am sure you can do it.
20,1,12,306.974,325.369,R,says,...
20,1,12,312.736,313.248,B,says,what ?
20,1,12,315.127,315.127,R,shows,point_front gesture
20,1,12,315.127,315.127,R,shows,talking emotion
20,1,12,315.173,315.173,R,says,"by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions."
20,1,12,320.287,320.813,B,says,what
20,1,12,327.921,330.361,B,says,"oh now we start again , basically ."
20,1,12,328.932,331.884,A,says,"oh , oh i see , compare solutions ."
20,2,12,329.504,329.504,B,presses,help (enabled)
20,2,12,329.773,329.773,A,presses,compare (enabled)
20,2,12,330.314,330.314,B,presses,help (enabled)
20,2,12,332.900,333.992,B,says,what can we do ?
20,2,12,334.262,335.434,A,says,oh okay um .
20,2,12,337.408,341.281,A,says,oh this is our previous solution price 64 .
20,2,12,342.187,342.781,B,says,so .
20,2,12,342.888,346.937,A,says,"oh i get it we have to get the most price , but ."
20,2,12,347.826,357.519,I,says,....
20,2,12,353.681,357.206,A,says,oh by by 40 francs so
20,2,12,358.718,360.686,A,says,oh so we need to get 24 .
20,2,12,362.322,363.401,B,says,okay .
20,2,12,365.278,366.289,B,says,i'm just gonna
20,2,12,365.494,366.977,A,says,by 40 okay .
20,2,12,367.004,369.269,B,says,"okay , tell me if this works ."
20,2,12,368.606,371.208,I,says,...
20,2,12,369.848,369.848,B,adds,Montreux-Neuchatel (6-7)
20,2,12,372.908,373.407,A,says,oh wait .
20,2,12,373.771,374.594,A,says,that's 2 .
20,2,12,375.160,375.726,B,says,that's uh
20,2,12,375.861,377.128,A,says,that's 2 francs .
20,2,12,378.385,379.343,B,says,i'll try this one .
20,2,12,380.924,382.892,A,says,"wait wait wait , wait , wait , wait , wait ."
20,2,12,383.275,388.223,A,says,try from neuchatel to mount bern that's 5 .
20,2,12,392.015,393.268,A,says,neuchatel to
20,2,12,393.524,394.846,B,says,neuchatel ?
20,2,12,395.385,398.512,A,says,neuchatel whatever to mount bern .
20,2,12,398.193,400.821,B,says,i'm trying to
20,2,12,402.592,404.735,B,says,oh that's to
20,2,12,404.911,405.760,A,says,mount bern .
20,2,12,406.824,406.824,B,adds,Neuchatel-Bern (7-3)
20,2,12,407.951,409.056,B,says,how much do we have now ?
20,2,12,409.043,410.957,A,says,now we have um seven .
20,2,12,411.097,411.811,B,says,5 .
20,2,12,412.027,412.849,A,says,i do .
20,2,12,412.310,412.862,B,says,2 .
20,2,13,413.105,413.105,B,presses,help (enabled)
20,2,13,413.267,415.060,A,says,look at our previous solution .
20,2,13,413.802,413.802,B,presses,help (enabled)
20,2,13,415.983,417.776,A,says,top right i mean bottom right .
20,2,13,418.014,418.014,B,presses,help (enabled)
20,2,13,421.532,422.219,A,says,bottom right .
20,2,13,423.247,424.259,B,says,i did it .
20,2,13,424.690,425.795,B,says,i did
20,2,13,425.081,426.645,A,says,that's i think that's bottom left .
20,2,13,427.381,427.381,B,presses,compare (enabled)
20,2,13,427.566,428.240,A,says,you clicked .
20,2,13,429.374,431.437,B,says,"okay , here we go ."
20,2,13,432.494,433.195,B,says,um
20,2,13,433.573,435.810,B,says,try um neuchatel .
20,2,13,436.217,436.760,A,says,okay .
20,2,13,436.351,438.600,B,says,the one i just did to basel .
20,2,13,438.805,439.642,A,says,how much is that ?
20,2,13,439.667,440.939,B,says,um it's 4 francs .
20,2,13,442.179,442.179,A,adds,Basel-Neuchatel (0-7)
20,2,13,442.394,443.583,B,says,now this makes sense .
20,2,13,443.673,444.254,A,says,there we go .
20,2,13,443.967,444.714,B,says,perfect .
20,2,13,445.687,446.454,A,says,now what else ?
20,2,13,446.562,447.010,B,says,um
20,2,13,451.180,451.966,A,says,how much is that ?
20,2,13,452.240,453.001,B,says,5 francs .
20,2,13,452.677,452.677,A,adds,Zurich-Bern (2-3)
20,2,13,454.265,456.623,A,says,okay we have to get to um .
20,2,14,455.983,455.983,B,adds,Basel-Zurich (0-2)
20,2,14,457.092,460.786,A,says,"we , wait wait wait wait wait , don't to anything else , we have 5 2 7 ."
20,2,14,459.426,459.426,R,shows,observe gesture
20,2,14,461.947,463.295,A,says,7 11 .
20,2,14,464.583,465.458,A,says,14 .
20,2,14,466.123,468.347,A,says,"4 , we have 19 ."
20,2,14,468.533,470.054,B,says,19 okay .
20,2,14,469.332,470.054,A,says,okay wait wait wait wait .
20,2,14,470.354,474.435,A,says,let me get um you're in zurich okay zurich
20,2,14,474.403,475.949,B,says,mount luzern ?
20,2,14,475.048,477.406,A,says,okay go from zurich go to davos .
20,2,14,477.863,479.045,B,says,what is davos ?
20,2,14,478.502,480.215,A,says,davos i don't know .
20,2,14,479.985,480.822,B,says,davos .
20,2,14,480.966,480.966,B,adds,Zurich-Davos (2-9)
20,2,14,481.161,482.842,A,says,"yeah all the way down , there , yeah ."
20,2,14,482.474,483.222,B,says,how much is it ?
20,2,14,483.516,484.487,B,says,4 francs .
20,2,14,483.861,484.602,A,says,that was 4 .
20,2,14,485.177,488.098,B,says,"um so we have , 4"
20,2,14,487.112,488.397,A,says,what we have 23 .
20,2,14,489.797,491.497,B,says,then how can we make 24 ?
20,2,14,492.220,494.782,A,says,oh we need only one .
20,2,14,494.958,495.815,B,says,no no .
20,2,14,496.159,497.757,B,says,what now we just messed up .
20,2,14,498.710,499.579,B,says,um
20,2,14,499.943,502.877,A,says,"what is the nearest number to 1, 2 right ?"
20,2,14,499.994,500.512,B,says,then
20,2,14,502.648,504.514,B,says,2 yeah let me see .
20,2,14,503.434,506.418,A,says,"and where , and where is that from davos , is there a"
20,2,14,505.767,506.981,B,says,we will need a 2 .
20,2,14,506.981,513.826,B,says,"um mount , mountain mount mountreux to mount zermatt ."
20,2,14,515.105,515.412,A,says,what ?
20,2,14,515.540,519.036,B,says,mount montreux to mount zermatt .
20,2,14,519.940,520.553,A,says,oh .
20,2,15,521.837,521.837,A,adds,Zermatt-Montreux (4-6)
20,2,15,523.042,525.650,B,says,"perfect , no that's 2 , now we have 25 ."
20,2,15,526.072,527.178,A,says,damn .
20,2,15,527.913,528.680,B,says,we mess .
20,2,15,528.041,528.597,A,says,okay .
20,2,15,528.705,530.475,A,says,um give me the lowest number .
20,2,15,529.868,531.517,B,says,64 price !
20,2,15,531.801,533.488,A,says,no that was our previous price .
20,2,15,534.095,534.568,B,says,oh .
20,2,15,538.600,540.230,B,says,um
20,2,15,539.213,540.287,A,says,from zermatt
20,2,15,540.712,541.172,A,says,or
20,2,15,543.283,545.693,B,says,um mount basel to mount bern .
20,2,15,546.243,548.173,A,says,mount basel to mount bern .
20,2,15,548.151,548.151,A,adds,Basel-Bern (0-3)
20,2,15,549.578,550.543,A,says,there you go .
20,2,15,551.425,552.613,A,says,that's right .
20,2,15,551.738,552.671,B,says,oh it's my turn .
20,2,15,553.157,554.077,A,says,yeah it's your turn .
20,2,15,553.866,555.278,B,says,so mount
20,2,15,554.478,555.264,A,says,um
20,2,15,555.498,558.221,A,says,do gallen to davos .
20,2,15,558.411,559.044,B,says,gallen .
20,2,15,559.344,561.996,A,says,yeah saint gallen .
20,2,15,562.153,564.262,B,says,saint gallen yes to
20,2,15,565.061,566.422,A,says,to davos .
20,2,15,566.404,567.426,B,says,we can't do that .
20,2,15,567.548,568.238,A,says,yeah we can .
20,2,15,568.004,570.810,B,says,we can do davos to saint gallen .
20,2,16,569.395,569.395,B,adds,Gallen-Davos (8-9)
20,2,16,570.778,571.851,A,says,yeah that's what i mean .
20,2,16,571.717,574.472,B,says,"oh okay , then what should we do next ?"
20,2,16,572.893,574.529,A,says,and then
20,2,16,575.220,576.645,B,says,i have a feeling that
20,2,16,575.911,579.719,A,says,go go zermatt to interlaken .
20,2,16,579.426,579.426,R,shows,thinking gesture
20,2,16,579.469,579.469,R,says,"hmm, i see."
20,2,16,580.111,580.111,B,adds,Zermatt-Interlaken (4-5)
20,2,16,581.621,582.247,R,says,i see .
20,2,16,583.788,584.452,A,says,okay .
20,2,16,585.529,586.973,B,says,yeah what do you see .
20,2,16,586.283,588.303,A,says,"okay give a cheapest one , the cheapest one ."
20,2,16,588.494,589.811,B,says,"2 plus 1 , 2 plus 1 ."
20,2,16,590.552,591.703,B,says,you want to know 2 ?
20,2,16,591.199,594.662,A,says,"no just just just the most cheapest , the cheapest ."
20,2,16,594.906,597.686,B,says,"the less , zurich to luzern ."
20,2,16,597.986,599.418,A,says,zurich
20,2,16,599.934,601.129,B,says,to luzern .
20,2,16,602.534,603.326,A,says,how much is that ?
20,2,16,603.352,604.822,B,says,um that's 2 francs .
20,2,17,604.480,604.480,A,adds,Luzern-Zurich (1-2)
20,2,17,604.809,605.167,A,says,2 ?
20,2,17,605.416,605.761,A,says,okay .
20,2,17,606.257,607.707,A,says,and then give me another one .
20,2,17,610.850,613.042,B,says,luzern to zermatt .
20,2,17,613.463,615.144,A,says,luzern to zermatt .
20,2,17,615.494,615.494,A,adds,Luzern-Zermatt (1-4)
20,2,17,618.274,619.642,B,says,are you gonna say anything ?
20,2,17,620.313,621.853,A,says,okay um .
20,2,17,620.364,622.230,B,says,"what's next , what can we connect ."
20,2,17,622.889,624.442,A,says,wait um .
20,2,17,624.896,627.397,A,says,interlaken to neuchatel .
20,2,17,627.679,628.880,B,says,interlaken to
20,2,17,628.970,629.724,A,says,neuchatel .
20,2,17,630.764,631.844,B,says,it's luzern .
20,2,17,635.418,636.261,A,says,that's 3 .
20,2,17,636.281,637.341,B,says,"wait , what ?"
20,2,17,637.457,639.451,A,says,neuchatel mount neuchatel there .
20,2,18,637.798,637.798,B,adds,Interlaken-Neuchatel (5-7)
20,2,18,638.096,640.199,B,says,"neuchatel , okay , where next ?"
20,2,18,641.037,642.800,A,says,and then uh
20,2,18,646.131,646.604,B,says,yeah .
20,2,18,646.860,649.499,A,says,zurich to um zurich
20,2,18,649.979,652.970,A,says,to saint gallen saint gallen .
20,2,18,651.493,653.743,B,says,no wait me try luzern or zurich .
20,2,18,654.140,656.837,A,says,zurich is mount zurich all the way to the top .
20,2,18,658.075,661.060,B,says,"yeah i can barely see , is this mount zurich to"
20,2,18,661.158,662.494,A,says,to saint gallen .
20,2,18,662.301,662.301,B,adds,Zurich-Gallen (2-8)
20,2,18,662.679,663.926,B,says,okay there you see .
20,2,18,664.484,665.206,A,says,uh
20,2,18,664.580,666.830,B,says,okay um we
20,2,18,666.402,669.489,A,says,how much is how much is zermatt to davos ?
20,2,18,670.109,670.985,B,says,zermatt
20,2,18,670.946,673.524,A,says,"wait oh you got to check , let's click it ."
20,2,18,675.172,677.722,B,says,um zermatt to davos it's 3 .
20,2,18,676.718,677.345,A,says,no .
20,2,18,678.029,678.783,A,says,3 okay .
20,2,18,680.039,681.790,A,says,so we click the check or no ?
20,2,19,680.344,680.344,A,adds,Zermatt-Davos (4-9)
20,2,19,681.873,683.227,B,says,mount luzern .
20,2,19,683.635,684.331,A,says,okay .
20,2,19,684.087,686.886,B,says,i think we were supposed to check a long time ago .
20,2,19,687.140,688.124,A,says,shall we check it though ?
20,2,19,688.118,689.025,B,says,yeah .
20,2,19,688.601,688.601,B,presses,submit (enabled)
20,2,19,689.175,689.175,A,presses,submit (enabled)
20,2,19,689.212,689.212,T,submits,cost=46 (opt_cost=22)
20,2,19,689.459,689.459,R,shows,up_left gesture
20,2,19,689.459,689.459,R,shows,talking emotion
20,2,19,689.552,689.552,R,says,you are not that far from the minimum; the difference is only 24 francs. i am sure you can do it.
20,2,19,690.168,699.570,R,says,...
20,2,19,699.859,702.217,B,says,we would have to start again .
20,2,19,702.364,704.121,A,says,the difference between
20,3,19,703.639,703.639,B,presses,compare (enabled)
20,3,19,705.232,708.031,A,says,our previous score is 24 .
20,3,19,707.925,709.925,B,says,46 how much do we need ?
20,3,19,710.131,720.824,I,says,...
20,3,19,715.517,717.403,B,says,oh we have to get to 24 .
20,3,19,715.588,716.188,A,says,oh okay .
20,3,19,716.348,719.307,A,says,so so how much was the last price ?
20,3,19,720.852,722.143,B,says,it is 46 .
20,3,19,722.353,723.513,A,says,46 ?
20,3,19,722.938,724.184,B,says,how much we have passed it ?
20,3,19,724.273,726.945,A,says,oh so we need oh okay .
20,3,19,726.066,728.277,B,says,"okay let me try something , go ."
20,3,19,727.631,728.705,A,says,"what have i done , oh wait ."
20,3,19,728.946,730.167,B,says,i've got an idea .
20,3,19,729.004,729.905,A,says,we are already 2
20,3,19,730.435,731.144,A,says,okay wait wait wait
20,3,19,730.480,731.106,B,says,go to
20,3,19,731.281,731.908,B,says,trust me .
20,3,19,731.876,733.416,A,says,okay we have okay .
20,3,19,732.713,734.272,B,says,basel to zurich .
20,3,19,735.879,736.697,A,says,how much is that ?
20,3,19,736.850,737.349,B,says,5 .
20,3,19,736.998,736.998,A,adds,Basel-Zurich (0-2)
20,3,19,737.804,738.813,A,says,oh there .
20,3,19,740.047,740.705,A,says,done .
20,3,19,740.588,741.949,B,says,and now to um
20,3,19,742.243,742.780,B,says,bern
20,3,19,743.151,744.282,B,says,basel to bern .
20,3,19,744.734,745.373,A,says,how much ?
20,3,19,745.467,746.228,B,says,um 3 .
20,3,19,746.423,746.423,A,adds,Basel-Bern (0-3)
20,3,19,746.899,747.711,A,says,wait okay there .
20,3,19,748.388,749.967,B,says,we are 5 6 7 .
20,3,19,750.679,751.427,B,says,where next ?
20,3,19,751.714,752.839,A,says,yeah yeah .
20,3,19,753.361,756.141,A,says,"um neuchatel , to montreux ."
20,3,19,756.781,758.155,B,says,neuchatel to ?
20,3,19,758.283,759.338,A,says,montreux .
20,3,19,759.916,761.366,A,says,"montreux , i don't know ."
20,3,19,760.740,761.520,B,says,we can't do that .
20,3,19,761.756,762.280,A,says,yeah we can .
20,3,19,762.737,763.510,B,says,no we can't .
20,3,19,763.459,766.239,A,says,"yeah , mount neuchatel to montreux ."
20,3,19,766.144,768.036,B,says,mount neuchatel
20,3,19,767.448,768.361,A,says,to the left of you .
20,3,19,771.532,773.474,A,says,uh yeah neuchatel to montreux .
20,3,19,774.511,775.476,B,says,i'm doing it !
20,3,19,777.042,780.366,B,says,um how abou mount basel to neuchatel ?
20,3,19,780.500,780.985,A,says,huh ?
20,3,20,781.049,781.049,B,adds,Basel-Neuchatel (0-7)
20,3,20,782.710,783.425,A,says,oh no !
20,3,20,783.476,785.176,B,says,no and then we have to do it look .
20,3,20,786.507,787.184,A,says,alright .
20,3,20,786.696,786.696,B,adds,Montreux-Neuchatel (6-7)
20,3,20,787.621,788.791,B,says,how much do we have now ?
20,3,20,789.142,790.031,A,says,you you check .
20,3,20,789.564,790.721,B,says,"4 , 5 ."
20,3,20,791.137,794.920,B,says,"6 7 8 9 10 11 12 , 14 ."
20,3,20,795.315,798.561,A,says,"we have 14 and we get , we need to get to 22 ."
20,3,20,796.759,799.989,B,says,18 16 17 18 19 20 21 .
20,3,20,799.101,800.916,A,says,14 to 22 .
20,3,20,801.310,803.081,A,says,how much is montreux ?
20,3,20,802.344,803.008,B,says,we need
20,3,20,803.539,804.836,B,says,5 and a 4 .
20,3,20,805.936,807.949,A,says,"oh 5 and a 4 , okay ."
20,3,20,807.387,808.710,B,says,i 4 right now .
20,3,20,809.607,810.854,B,says,"so , what can we do ?"
20,3,20,811.983,813.402,A,says,where is a 4 and where is a 5 ?
20,3,20,816.895,818.390,B,says,okay found one zurich
20,3,20,818.780,819.470,A,says,zurich
20,3,20,818.984,819.802,B,says,to davos .
20,3,20,820.205,821.413,B,says,zurich to davos .
20,3,21,821.484,821.484,A,adds,Zurich-Davos (2-9)
20,3,21,822.309,823.242,A,says,how much was that ?
20,3,21,823.203,823.542,B,says,4 .
20,3,21,824.328,826.060,B,says,so that's 4 gone now we need 5 .
20,3,21,827.614,828.815,A,says,oh i know how to get to 5 .
20,3,21,829.127,830.424,A,says,we just need a 2 .
20,3,21,829.600,830.827,B,says,i've got an idea .
20,3,21,830.424,831.594,A,says,"what , we need"
20,3,21,830.827,831.715,B,says,to zurich
20,3,21,832.412,833.345,A,says,zurich
20,3,21,833.025,834.003,B,says,to luzern .
20,3,21,834.545,834.948,A,says,why ?
20,3,21,834.948,836.577,A,says,"how much , how much is that ?"
20,3,21,835.146,835.957,B,says,to luzern .
20,3,21,836.761,837.745,B,says,"um 3 , 2 ."
20,3,21,838.581,838.581,A,adds,Luzern-Zurich (1-2)
20,3,21,838.810,840.025,A,says,and then we need a 3 .
20,3,21,840.466,841.571,A,says,okay uh
20,3,21,841.694,842.026,B,says,go .
20,3,22,842.582,842.582,B,adds,Luzern-Zermatt (1-4)
20,3,22,843.338,843.338,B,presses,submit (disabled)
20,3,22,843.726,844.730,B,says,"done , press check ."
20,3,22,844.148,844.148,B,presses,submit (disabled)
20,3,22,844.299,844.299,B,presses,submit (disabled)
20,3,22,844.465,844.465,B,presses,submit (disabled)
20,3,22,844.648,844.648,B,presses,submit (disabled)
20,3,22,844.832,844.832,B,presses,submit (disabled)
20,3,22,844.845,845.618,A,says,oh no .
20,3,22,844.998,844.998,B,presses,submit (disabled)
20,3,22,845.170,845.170,B,presses,submit (disabled)
20,3,22,845.348,845.348,B,presses,submit (disabled)
20,3,22,845.515,845.515,B,presses,submit (disabled)
20,3,22,846.014,846.615,B,says,press check .
20,3,22,847.318,849.370,A,says,"no , my check is still gray ."
20,3,22,849.721,850.137,B,says,what ?
20,3,22,850.874,851.871,B,says,but we did it .
20,3,22,853.065,856.043,A,says,your check is i think we need to connect them all .
20,3,22,856.126,857.481,B,says,we had to do them all ?
20,3,22,858.673,859.332,A,says,yeah .
20,3,22,859.300,860.853,B,says,we are terrible at this .
20,3,22,861.325,862.207,A,says,uh
20,3,22,862.987,864.112,B,says,robot help us .
20,3,22,863.705,863.705,A,presses,help (enabled)
20,3,22,865.112,866.170,A,says,you both will
20,3,22,870.159,871.194,A,says,oh that's why .
20,3,22,871.194,876.614,A,says,we need to spend the uh we need to spend as less swiss francs as possible .
20,3,22,877.812,878.515,B,says,what !
20,3,22,880.119,882.363,A,says,we just noticed that now .
20,3,22,884.460,885.981,B,says,we are so dumb .
20,3,22,884.587,886.345,A,says,oh damn it okay .
20,3,22,886.345,890.934,A,says,just connect them all and then we go to the next one and we know what to do .
20,3,22,891.316,892.377,B,says,okay .
20,3,22,892.816,892.816,B,adds,Gallen-Davos (8-9)
20,3,22,895.292,896.813,A,says,okay uh how
20,3,23,896.836,896.836,B,presses,apply (enabled)
20,3,23,896.846,896.846,B,loads,"[(0, 2), (0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (2, 8), (2, 9), (4, 5), (4, 6), (4, 9), (5, 7), (6, 7), (7, 3), (8, 9)]"
20,3,23,897.213,897.213,B,presses,apply (enabled)
20,3,23,897.382,898.034,A,says,um
20,3,23,897.470,897.470,B,presses,apply (enabled)
20,3,23,897.800,897.800,B,presses,apply (enabled)
20,3,23,898.166,898.166,B,presses,apply (enabled)
20,3,23,898.307,898.997,A,says,oh what
20,3,23,899.965,900.942,A,says,what did you just do ?
20,3,23,903.039,903.039,B,presses,apply (enabled)
20,3,23,903.049,903.049,B,loads,"[(0, 2), (0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (2, 8), (2, 9), (4, 5), (4, 6), (4, 9), (5, 7), (6, 7), (7, 3), (8, 9)]"
20,3,23,903.060,904.166,B,says,i just did something .
20,3,23,903.479,903.479,B,presses,apply (enabled)
20,3,23,904.141,904.141,B,presses,apply (enabled)
20,3,23,904.688,904.688,B,presses,apply (enabled)
