team_no,attempt_no,turn_no,start,end,subject,verb,object
9,1,1,179.255,180.109,B,says,okay .
9,1,1,180.454,181.787,B,says,"then , can you erase that ?"
9,1,1,183.600,183.600,A,removes,Interlaken-Montreux (5-6)
9,1,1,185.489,186.822,B,says,"oh , okay ."
9,1,1,186.372,187.571,A,says,now we've swapped .
9,1,1,187.571,188.335,B,says,okay .
9,1,1,188.529,191.195,A,says,i think every time we erase something then we swap .
9,1,1,191.300,191.929,B,says,okay .
9,1,2,191.808,191.808,B,adds,Zermatt-Montreux (4-6)
9,1,2,192.214,193.247,B,says,how much is that ?
9,1,2,193.502,194.116,A,says,2 .
9,1,2,195.616,198.867,B,says,"okay , 2 franc , 2 francs ."
9,1,2,198.971,199.870,A,says,it says 2 .
9,1,2,201.188,201.832,B,says,hmm
9,1,2,203.106,204.289,B,says,how much is that ?
9,1,2,204.285,204.285,B,adds,Luzern-Zermatt (1-4)
9,1,2,205.202,205.757,A,says,3 .
9,1,2,207.107,209.668,B,says,so we have 4 2 3 .
9,1,2,207.347,208.515,A,says,we've swapped again .
9,1,2,210.088,211.121,A,says,yes so
9,1,2,210.477,213.428,B,says,try mount luzern to mount bern .
9,1,2,213.263,215.210,A,says,luzern to mount bern ?
9,1,2,215.315,216.094,B,says,yeah .
9,1,2,217.757,220.183,B,says,i think you have to touch east so that's 3 francs .
9,1,3,217.946,217.946,A,adds,Luzern-Bern (1-3)
9,1,3,221.233,222.803,B,says,"oh , okay ."
9,1,3,223.131,223.596,B,says,um
9,1,3,223.786,229.599,B,says,"i think we should start to mount montreux , and then finish at mount interlaken ."
9,1,3,229.978,230.392,A,says,yeah .
9,1,3,229.978,230.444,B,says,you ?
9,1,3,230.962,235.257,B,says,so kind of like go around in a snake instead of having to stop .
9,1,3,234.670,236.932,A,says,"so should we, go to mount"
9,1,3,239.306,239.727,A,says,basel .
9,1,3,240.020,245.678,B,says,you should erase the mount bern and do it from mount luzern to mount davos i think .
9,1,3,246.367,249.024,A,says,okay but you would have to do it because
9,1,3,248.282,250.674,B,says,"yeah , i think though i'm not sure though ."
9,1,3,250.303,250.303,A,removes,Luzern-Bern (1-3)
9,1,3,251.329,251.967,A,says,okay .
9,1,3,251.502,252.657,B,says,yes i will .
9,1,3,252.864,255.676,B,says,so how about this how much is that ?
9,1,4,254.575,254.575,B,adds,Luzern-Davos (1-9)
9,1,4,255.124,255.727,A,says,3 .
9,1,4,256.883,259.919,B,says,we've got 3 uh 2 3 2 .
9,1,4,260.178,262.558,A,says,yeah so 4 2 3 2 .
9,1,4,262.576,264.059,B,says,it's 6 8 .
9,1,4,264.559,265.163,A,says,wait .
9,1,4,265.767,268.009,A,says,3 3 6 yeah at 8 .
9,1,4,267.552,269.398,B,says,so should i do mount saint gallen ?
9,1,4,269.863,272.968,B,says,so we would have to go mount davos and mount saint gallen .
9,1,4,273.399,278.277,B,says,and then mount zurich then mount bern to mount basel then mount interlaken .
9,1,4,278.442,279.291,B,says,oh no then
9,1,4,278.715,278.715,R,shows,observe gesture
9,1,4,279.964,280.430,B,says,um
9,1,4,280.723,284.303,B,says,mount neuchatel and then back to mount interlaken right ?
9,1,4,286.589,287.115,B,says,right ?
9,1,4,291.399,296.986,B,says,"so we go around and like we go to mount saint , gallen and then mount zurich then mount basel then mount bern"
9,1,4,297.202,297.978,A,says,so from
9,1,4,297.202,297.849,B,says,then mount
9,1,4,297.909,300.151,B,says,"neuchatel , then interlaken"
9,1,4,300.436,301.048,B,says,or
9,1,4,301.366,305.385,B,says,you go from mount neuchatel to mount bern to mount interlaken .
9,1,4,310.478,312.841,A,says,no i think the first idea was good .
9,1,4,316.945,320.981,B,says,"first idea was good okay i'm gonna go track this way , but"
9,1,4,321.491,322.440,B,says,no .
9,1,4,323.734,325.976,B,says,no because i'll go twice on it .
9,1,4,327.597,333.954,B,says,"oh if i go here , no i wanna i wanna draw i wanna draw i wanna draw ."
9,1,4,337.982,343.053,B,says,okay you try mount davos to mount saint gallen .
9,1,4,342.568,342.568,B,adds,Gallen-Davos (8-9)
9,1,4,344.571,345.606,B,says,so that's
9,1,4,346.192,346.813,A,says,2 .
9,1,4,346.347,348.452,B,says,2 3 3 2 .
9,1,4,348.435,350.108,A,says,2 3 3 2 .
9,1,4,349.349,358.197,B,says,wait there is uh so each track was 2 then you go 3 3 and then you go 2 then you 3 3 and then you go 2 then you 3 3 and then you go 2 that looks like it .
9,1,4,358.129,358.681,A,says,probably .
9,1,4,359.233,360.526,A,says,so how it's going so far ?
9,1,4,360.664,361.061,A,says,wait .
9,1,4,361.268,363.767,A,says,"so , so from , mount saint"
9,1,4,363.510,364.528,B,says,saint gallen .
9,1,4,364.718,365.011,A,says,yeah .
9,1,4,364.890,366.512,B,says,try mount zurich .
9,1,4,366.460,366.874,A,says,okay .
9,1,4,367.046,370.703,B,says,or you can go mount bern and then come back and then mount basel .
9,1,4,369.461,371.221,A,says,i think we should go to mount zurich .
9,1,4,371.721,373.670,A,says,and then go to bern and then go to basel .
9,1,4,373.998,379.820,B,says,or we can go to mount zurich mount basel mount bern mount neuchatel mount interlaken .
9,1,4,380.044,386.497,A,says,"no i think it would be better if we go to , mount zurich , and then bern ."
9,1,4,387.116,388.224,B,says,i don't know .
9,1,4,387.169,387.669,A,says,we
9,1,4,388.467,395.331,A,says,or we should go mount saint gallen to mount zurich .
9,1,4,397.076,398.229,A,says,to mount
9,1,4,398.933,400.030,A,says,bern .
9,1,4,400.030,407.346,A,says,wait no to mount basel to mount to mount neuchatel to mount bern then interlaken .
9,1,4,407.965,409.850,B,says,to mount zurich ?
9,1,4,410.272,415.420,B,says,mount bern to mount neuchatel to mount basel to mount and then mount interlaken ?
9,1,4,415.983,418.459,B,says,you kind of like go there i'm not sure that could happen though .
9,1,4,418.965,420.942,B,says,because i can't cross over .
9,1,4,420.560,421.712,A,says,oh yeah true .
9,1,4,420.942,421.891,B,says,i've tried that .
9,1,4,422.337,422.988,A,says,true .
9,1,4,423.720,426.195,A,says,"so , yeah okay ."
9,1,4,424.987,426.591,B,says,so it has to be a straight line .
9,1,4,426.985,429.876,B,says,or it can have zigzags but never overlap .
9,1,4,427.452,428.245,A,says,yeah
9,1,4,430.307,432.668,A,says,yeah so we should go
9,1,4,433.118,434.075,A,says,i don't mind
9,1,4,434.497,437.172,A,says,uh i think we should go to mount zurich though .
9,1,4,437.564,442.346,B,says,and then go mount bern then mount basel or mount basel and then bern mount bern and then neuchatel .
9,1,4,440.996,445.582,A,says,i think and then mount basel .
9,1,4,442.740,449.155,B,says,i think what we should do is mount saint gallen mount zurich mount basel mount neuchatel mount bern then mount interlaken .
9,1,4,449.606,453.208,A,says,i don't think i've got anything you've just said bob .
9,1,4,459.876,461.952,B,says,or finish out mount bern
9,1,4,462.422,466.318,A,says,i think we should finish at mount interlaken because we started we started
9,1,4,466.684,468.569,A,says,uh mount montreux .
9,1,4,467.134,473.295,B,says,"no we have to finish at mount um montreux because she wants all of them , there ."
9,1,4,472.001,473.914,A,says,yeah because we've started there as well .
9,1,4,475.189,475.773,A,says,okay .
9,1,4,476.167,477.208,A,says,so where should
9,1,4,477.011,479.121,B,says,i think we should go mount zurich first .
9,1,4,479.036,481.343,A,says,okay so from mount saint gallen
9,1,4,481.495,482.440,A,says,to zurich .
9,1,4,481.514,482.426,B,says,to mount zurich .
9,1,5,485.765,485.765,A,adds,Zurich-Gallen (2-8)
9,1,5,485.985,487.111,A,says,how much was it ?
9,1,5,487.702,488.377,B,says,3 .
9,1,5,488.405,489.361,A,says,okay .
9,1,5,488.911,495.129,B,says,so it's 2 3 3 oh but mount interlaken to mount montreux is 4 .
9,1,5,495.488,495.847,A,says,yeah .
9,1,5,497.413,498.597,B,says,that is weird .
9,1,5,499.508,500.047,A,says,yeah .
9,1,5,500.356,501.932,B,says,okay you are next move .
9,1,5,502.380,504.176,B,says,we should go to mount bern then mount basel .
9,1,5,504.098,505.898,A,says,"okay , so should i go"
9,1,5,505.983,507.615,B,says,"i think so , i'm not sure though ."
9,1,5,508.093,509.190,A,says,oh try it .
9,1,5,510.572,510.572,A,adds,Zurich-Bern (2-3)
9,1,5,510.709,512.454,B,says,it's another 3 .
9,1,5,512.369,513.044,A,says,yeah .
9,1,5,514.459,516.003,A,says,so it goes
9,1,5,514.651,516.988,B,says,so should i go to mount basel ?
9,1,5,517.499,518.535,A,says,yeah i think .
9,1,5,517.555,520.561,B,says,then mount neuchatel then mount interlaken then
9,1,5,520.223,523.937,A,says,"yeah i think we should i, i think we should ."
9,1,5,520.702,524.134,B,says,"mount montreux , or should we go"
9,1,5,525.062,525.794,A,says,oh .
9,1,5,525.428,529.648,B,says,or should we go um mount montreux then mount interlaken ?
9,1,5,530.233,532.090,B,says,we finish at interlaken .
9,1,5,533.380,534.794,A,says,we should finish at interlaken .
9,1,5,536.222,539.855,B,says,that was 4 franc 4 francs just to get from mount
9,1,5,537.886,539.939,A,says,no we shouldn't we shouldn't we shouldn't .
9,1,5,540.333,541.374,A,says,it's too much
9,1,5,542.049,543.202,A,says,well wait i mean
9,1,5,544.328,546.213,B,says,wait how much is this ?
9,1,6,547.707,547.707,B,adds,Interlaken-Montreux (5-6)
9,1,6,548.103,548.741,A,says,4 .
9,1,6,549.649,551.248,B,says,it was 4 same way .
9,1,6,556.455,557.416,B,says,how much is this ?
9,1,6,561.738,561.738,B,adds,Interlaken-Neuchatel (5-7)
9,1,6,562.383,562.974,A,says,3 .
9,1,6,565.008,566.463,B,says,then or we can just
9,1,6,567.011,569.768,B,says,go to mount neuchatel mount basel then mount bern .
9,1,6,569.908,573.594,B,says,"because it's weird , because this is kind of like a circle , a circle has no end ."
9,1,6,573.831,574.548,A,says,yeah .
9,1,6,573.847,575.535,B,says,has a beginning but no end .
9,1,6,576.103,576.491,A,says,yeah .
9,1,6,577.476,578.996,A,says,"okay so , from"
9,1,6,578.567,582.231,B,says,so we can start anywhere and end up at the same place .
9,1,6,584.640,586.676,B,says,i'm not sure
9,1,6,585.692,587.605,A,says,so mount basel then bern .
9,1,6,587.984,588.519,A,says,okay .
9,1,6,588.744,590.488,B,says,i'm not sure though .
9,1,6,590.938,592.120,A,says,basel .
9,1,7,591.670,591.670,A,adds,Basel-Neuchatel (0-7)
9,1,7,591.888,591.888,R,shows,observe gesture
9,1,7,592.232,596.786,R,says,guys do not hesitate to submit your solutions
9,1,7,602.635,603.338,A,says,um
9,1,7,603.619,604.942,A,says,and then mount bern .
9,1,7,603.619,604.660,B,says,mount
9,1,7,604.660,606.348,B,says,"yeah , i think so ."
9,1,7,606.011,608.008,A,says,wait how much was the
9,1,7,607.692,608.262,B,says,4 .
9,1,7,610.175,611.075,A,says,okay .
9,1,7,610.311,615.520,B,says,"oh wait , if we if we don't do that if you erase mount basel"
9,1,7,617.242,622.244,B,says,and then make mount basel go to mount interlaken then mount neuchatel to mount bern .
9,1,7,622.739,624.889,B,says,so kind of like rearrange it .
9,1,7,623.960,627.002,A,says,so should i erase the one we just did ?
9,1,7,626.470,630.634,B,says,yeah i think so but i'm gonna have to erase one too .
9,1,7,630.291,630.859,A,says,okay .
9,1,7,630.811,631.548,B,says,okay .
9,1,7,631.926,632.380,B,says,go .
9,1,7,632.250,632.250,A,removes,Basel-Neuchatel (0-7)
9,1,7,633.307,634.545,A,says,erased .
9,1,8,636.789,636.789,B,removes,Interlaken-Neuchatel (5-7)
9,1,8,637.361,638.141,B,says,so .
9,1,8,639.042,645.541,B,says,"mount basel , no , mount basel goes to no that won't work actually we have to redo that one ."
9,1,8,650.532,651.883,B,says,this one uh .
9,1,8,651.007,651.007,B,adds,Interlaken-Neuchatel (5-7)
9,1,8,653.199,655.456,B,says,and then you go to mount bern then mount basel .
9,1,8,655.444,657.076,A,says,mount bern .
9,1,8,656.260,657.188,B,says,yep bern .
9,1,8,657.526,659.074,A,says,from mount neuchatel ?
9,1,8,658.377,666.051,B,says,no actually you have to go mount bern you have to do mount zurich oh this is so confusing uh
9,1,8,667.007,671.199,B,says,if we went this way and then go up and meet there .
9,1,8,671.916,679.118,B,says,"i think what we should do is go mount neuchatel to mount bern , and erase mount zurich and make mount zurich go to mount basel ."
9,1,8,678.837,681.256,A,says,"okay , so should i do it ?"
9,1,8,681.992,683.141,B,says,so where is mount
9,1,8,685.466,689.500,A,says,i'm just gonna draw the thing from neuchatel to bern .
9,1,8,689.021,690.061,B,says,okay .
9,1,8,690.653,691.497,A,says,first .
9,1,9,691.010,691.010,A,adds,Neuchatel-Bern (7-3)
9,1,9,691.976,693.242,A,says,how much is it ?
9,1,9,693.157,694.142,B,says,5 .
9,1,9,695.710,698.411,A,says,okay and then should i erase mount zurich ?
9,1,9,700.087,701.416,B,says,i thought uh
9,1,9,702.012,709.326,B,says,"i think actually i am confused i think i should do it we should just do a normal circle , and meet at bern ."
9,1,9,709.214,710.255,A,says,yeah okay .
9,1,9,710.659,713.732,B,says,it's really getting confused .
9,1,9,710.975,713.141,A,says,so which one should i erase ?
9,1,9,713.732,714.464,B,says,the 5 .
9,1,9,714.830,717.502,B,says,uh mount neuchatel to mount bern .
9,1,9,716.630,718.599,A,says,so the long one .
9,1,9,717.981,719.078,B,says,yeah long one .
9,1,9,719.078,719.725,A,says,that one ?
9,1,9,719.554,719.554,A,removes,Neuchatel-Bern (7-3)
9,1,9,720.400,721.132,B,says,yes .
9,1,9,720.991,721.891,A,says,okay .
9,1,9,722.713,725.189,B,says,i think we should go there how much that is that ?
9,1,10,723.773,723.773,B,adds,Basel-Neuchatel (0-7)
9,1,10,727.074,732.613,I,says,so girls by the way you can submit your solutions as many times as you want so do not hesitate ....
9,1,10,734.498,735.877,B,says,okay .
9,1,10,735.877,738.683,B,says,um how much with that ?
9,1,10,737.987,741.545,A,says,"um the one from neuchatel to basel , 4 ."
9,1,10,743.288,744.246,B,says,how much was that ?
9,1,10,743.436,743.436,B,adds,Basel-Bern (0-3)
9,1,10,744.724,745.372,B,says,3 .
9,1,10,744.809,745.765,A,says,3
9,1,10,745.709,746.778,B,says,i think we should submit .
9,1,10,747.313,747.875,A,says,now ?
9,1,10,748.354,750.042,B,says,yeah because it comes like a circle .
9,1,10,748.382,749.310,A,says,so press .
9,1,10,749.929,750.661,A,says,okay .
9,1,11,751.356,751.356,B,presses,submit (enabled)
9,1,11,751.865,751.865,A,presses,submit (enabled)
9,1,11,751.902,751.902,T,submits,cost=30 (opt_cost=22)
9,1,11,752.192,752.192,R,shows,talking emotion
9,1,11,752.192,752.192,R,shows,up_left gesture
9,1,11,752.303,752.303,R,says,you are away from the minimum by 8 francs. let's try again.
9,1,11,752.402,760.533,R,says,you are away from the minimum by 10 francs let's try again
9,1,11,755.919,756.960,B,says,what ?
9,1,11,757.607,759.801,A,says,8 franc .
9,1,11,758.671,758.671,R,shows,point_front gesture
9,1,11,758.671,758.671,R,shows,talking emotion
9,1,11,758.740,758.740,R,says,"by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions."
9,1,11,760.533,769.676,R,says,by the way ...
9,1,11,770.098,770.975,B,says,oh okay .
9,2,11,771.056,771.056,B,presses,compare (enabled)
9,2,11,771.566,772.962,A,says,so we have to start again .
9,2,11,773.451,776.208,I,says,did you ...
9,2,11,774.056,774.056,B,presses,apply (enabled)
9,2,11,774.066,774.066,B,loads,"[(0, 3), (0, 7), (1, 4), (1, 9), (2, 3), (2, 8), (4, 6), (5, 6), (5, 7), (8, 9)]"
9,2,11,775.306,775.306,B,presses,apply (enabled)
9,2,11,775.316,775.316,B,loads,"[(0, 3), (0, 7), (1, 4), (1, 9), (2, 3), (2, 8), (4, 6), (5, 6), (5, 7), (8, 9)]"
9,2,11,777.998,781.712,I,says,you are away from the minimum ...
9,2,11,783.499,786.342,A,says,"away from the minimum , so you have to have"
9,2,11,787.635,790.955,I,says,8 francs less ...
9,2,11,789.211,791.039,B,says,okay .
9,2,11,791.771,793.523,A,says,8 francs .
9,2,11,793.962,796.888,B,says,"how did you , 4 so we have to take away the 4 ."
9,2,11,794.047,795.031,A,says,so
9,2,11,798.042,801.671,I,says,...
9,2,11,800.124,810.137,B,says,"if we started from mount , so wait , we should if we start from mount interlaken then mount zermatt and then we do that , just we take out mount montreux , the things ."
9,2,11,810.747,813.025,B,says,and then we put mount neuchatel .
9,2,11,814.256,815.328,B,says,to mount
9,2,11,816.367,819.239,B,says,"basel so we have 4 minus , okay ."
9,2,11,821.058,825.355,B,says,so we erase the the things to go away from mount montreux .
9,2,11,825.900,826.336,A,says,wait
9,2,11,826.589,827.405,B,says,so
9,2,11,826.842,828.024,A,says,wait which one ?
9,2,11,828.049,831.369,I,says,try not to hold the thank you
9,2,11,829.681,831.003,B,says,okay .
9,2,11,835.278,841.496,B,says,uh try to uh erase the mount interlaken and mount zermatt the ones to go to montreux .
9,2,11,841.665,842.570,A,says,this one ?
9,2,11,844.089,844.595,B,says,what ?
9,2,11,845.496,846.565,B,says,which one ?
9,2,11,846.930,848.956,B,says,the one that um
9,2,11,847.859,851.601,A,says,the montreux to mount mount zermatt .
9,2,11,850.954,851.798,B,says,yeah .
9,2,11,854.127,855.476,A,says,it's not working .
9,2,11,856.707,858.021,B,says,my gosh .
9,2,11,857.822,857.822,B,presses,compare (enabled)
9,2,11,858.322,858.322,B,presses,apply (enabled)
9,2,11,858.332,858.332,B,loads,"[(0, 3), (0, 7), (1, 4), (1, 9), (2, 3), (2, 8), (4, 6), (5, 6), (5, 7), (8, 9)]"
9,2,11,859.372,861.228,B,says,this one i want this one .
9,2,11,860.472,860.472,B,presses,apply (enabled)
9,2,11,860.482,860.482,B,loads,"[(0, 3), (0, 7), (1, 4), (1, 9), (2, 3), (2, 8), (4, 6), (5, 6), (5, 7), (8, 9)]"
9,2,11,860.778,860.778,B,presses,apply (enabled)
9,2,11,860.842,860.842,B,presses,apply (enabled)
9,2,11,861.055,861.055,B,presses,apply (enabled)
9,2,11,861.288,861.288,B,presses,apply (enabled)
9,2,11,861.940,863.170,B,says,wait what ?
9,2,11,863.571,868.973,I,says,so you i think you uploaded your previous solution
9,2,11,872.835,874.523,I,says,what is it
9,2,11,874.647,876.456,A,says,it won't let me erase .
9,2,11,876.886,881.078,I,says,you can not break it into 2 parts they need to be connected to each other
9,2,11,882.434,883.101,B,says,oh .
9,2,11,883.945,890.331,I,says,if you try to remove a road that will break the rest of them into 2
9,2,11,890.721,895.661,A,says,no i don't it won't because mount bern is joining them to joining them together .
9,2,11,895.616,898.373,I,says,now you can delete
9,2,11,898.975,898.975,A,removes,Zermatt-Montreux (4-6)
9,2,11,899.496,900.065,A,says,yeah .
9,2,11,906.019,906.750,B,says,then
9,2,11,907.172,911.448,B,says,you can take then mount zermatt can go to mount interlaken .
9,2,11,911.414,912.033,A,says,okay .
9,2,11,911.842,915.696,B,says,"and then erase the 4 , to go to mount neuchatel ."
9,2,11,915.218,917.553,A,says,should i do it to zermatt ?
9,2,11,916.587,919.607,B,says,no wait no uh um .
9,2,11,922.241,924.745,B,says,so that one goes to there .
9,2,11,925.561,926.855,B,says,oh that good .
9,2,11,927.969,930.388,B,says,my idea's not gonna work .
9,2,11,930.051,930.839,A,says,wait .
9,2,11,931.345,934.243,A,says,so we erase the long one
9,2,11,931.565,934.580,B,says,if that goes together oh actually it will .
9,2,11,938.900,940.644,B,says,it will uh .
9,2,11,941.122,944.752,B,says,you you have to erase the mount neuchatel to mount interlaken .
9,2,11,945.131,946.523,A,says,mount neuchatel .
9,2,11,948.046,950.771,A,says,no because they have to be joined .
9,2,11,952.149,952.980,B,says,they do ?
9,2,11,952.992,953.555,A,says,yeah .
9,2,11,953.836,959.716,A,says,otherwise you because if then if it breaks two bits apart then uh you can't erase .
9,2,11,960.960,965.678,B,says,then you should try mount montreux to mount neuchatel and then erase the interlaken part .
9,2,11,965.481,968.941,A,says,mount montreux to mount neuchatel .
9,2,11,968.396,969.061,B,says,yeah .
9,2,11,969.569,972.341,A,says,montreux to mount neuchatel .
9,2,11,972.195,972.195,A,adds,Montreux-Neuchatel (6-7)
9,2,11,972.799,974.395,B,says,"it is 2 francs , okay ."
9,2,11,973.446,974.515,A,says,okay i did that .
9,2,11,975.414,976.151,B,says,now .
9,2,11,976.352,979.298,A,says,then you erase the one you wanted to .
9,2,11,976.428,977.722,B,says,little
9,2,12,977.623,977.623,B,removes,Interlaken-Neuchatel (5-7)
9,2,12,978.257,979.129,B,says,there .
9,2,12,979.980,982.148,B,says,and then from interlaken to mount zermatt .
9,2,12,982.903,982.903,B,adds,Zermatt-Interlaken (4-5)
9,2,12,985.700,986.798,A,says,okay .
9,2,12,986.179,988.276,B,says,it still 4 francs .
9,2,12,990.371,991.271,A,says,hmm
9,2,12,996.174,998.565,B,says,can we submit as many times we want ?
9,2,12,998.396,1000.169,I,says,yes
9,2,12,999.100,999.803,A,says,yeah .
9,2,13,1000.714,1000.714,A,presses,submit (enabled)
9,2,13,1001.949,1002.877,B,says,i'm gonna submit .
9,2,13,1002.771,1002.771,B,presses,submit (enabled)
9,2,13,1002.799,1003.809,A,says,waiting for your
9,2,13,1002.810,1002.810,T,submits,cost=29 (opt_cost=22)
9,2,13,1003.046,1003.046,R,shows,talking emotion
9,2,13,1003.050,1003.050,R,shows,up_left gesture
9,2,13,1003.139,1003.139,R,says,you are not that far from the minimum; the difference is only 7 francs. i am sure you can do it.
9,2,13,1003.532,1012.113,R,says,you are not that far from the minimum the difference is only 7 francs i am sure you can do it
9,2,13,1012.881,1014.569,A,says,7 francs .
9,2,13,1015.767,1016.470,B,says,what ?
9,2,13,1017.399,1018.187,B,says,what ?
9,3,13,1018.155,1018.155,B,presses,compare (enabled)
9,3,13,1020.353,1024.533,A,says,the minimum is 7 francs .
9,3,13,1020.738,1020.738,B,presses,previous (enabled)
9,3,13,1021.904,1021.904,B,presses,compare (enabled)
9,3,13,1021.925,1021.925,B,presses,next (enabled)
9,3,13,1024.104,1024.104,B,presses,previous (enabled)
9,3,13,1025.845,1028.208,B,says,uh we have to get 7 francs less .
9,3,13,1028.433,1034.398,B,says,we know mount zermatt to mount interlaken is 4 francs and we know mount neuchatel to mount basel is 4 francs .
9,3,13,1034.928,1037.544,A,says,"one , one of them you said was 5 ."
9,3,13,1034.928,1035.969,B,says,we don't want
9,3,13,1040.328,1041.988,B,says,"which , what ?"
9,3,13,1040.835,1042.745,A,says,i can't remember which one that was though .
9,3,13,1042.914,1045.418,A,says,i think it was mount basel to mount zurich .
9,3,13,1046.609,1049.075,B,says,no that was not never connected let me see .
9,3,13,1048.688,1048.688,B,presses,compare (enabled)
9,3,13,1048.706,1048.706,B,presses,next (enabled)
9,3,13,1050.247,1052.592,B,says,uh the one that was 5 was neuchatel to bern .
9,3,13,1055.033,1055.630,A,says,yeah .
9,3,13,1059.132,1059.864,A,says,it's hard .
9,3,13,1059.217,1059.812,B,says,um
9,3,13,1061.677,1062.537,B,says,it's very hard .
9,3,13,1062.537,1065.350,B,says,how about mount montreux to neuchatel ?
9,3,13,1065.209,1067.995,A,says,mount montreux to
9,3,13,1066.082,1067.713,B,says,"no , no , no ."
9,3,13,1068.614,1069.570,A,says,um
9,3,13,1069.075,1074.240,B,says,"mount neuchatel to mount interlaken , no , how would you get this to connected ."
9,3,13,1074.932,1079.518,B,says,how many places so if you press mount montreux how many places can it go ?
9,3,13,1079.574,1081.909,A,says,mount montreux um
9,3,13,1082.609,1090.948,A,says,"it can go to interlaken mount zurich , mount zermatt sorry , and mount neuchatel , so it can go three places ."
9,3,13,1088.641,1090.382,B,says,um
9,3,13,1091.226,1095.981,B,says,"okay , how many times , how many places can now interlaken go ?"
9,3,13,1097.299,1098.436,A,says,it can go
9,3,13,1099.615,1112.781,A,says,to mount bern mount luzern mount zermatt mount montreux and mount neuchatel so it can go one two three four five .
9,3,13,1116.041,1118.685,A,says,"do you want , that's a"
9,3,13,1116.913,1129.601,B,says,"if no uh if , mount neuchatel goes , if mount montreux can go anyway else but not connect to um interlaken ."
9,3,13,1130.947,1131.904,A,says,hmm ?
9,3,13,1132.101,1134.914,B,says,can mount interlaken go any way ?
9,3,13,1135.161,1137.115,A,says,"any way , what ?"
9,3,13,1135.875,1146.055,B,says,"can can mount , how would you connect mount montreux with the rest without interlaken if you cannot touch mount interlaken ."
9,3,13,1146.642,1149.380,A,says,i'm not sure because
9,3,13,1146.819,1149.408,B,says,"oh , i have an idea !"
9,3,13,1151.053,1155.316,B,says,if you go mount neuchatel to mount zermatt and just skip interlaken .
9,3,13,1155.793,1158.128,B,says,now mount neuchatel touch interlaken .
9,3,13,1155.877,1157.368,A,says,so
9,3,13,1158.916,1160.230,A,says,wait
9,3,13,1159.028,1160.463,B,says,it goes like kind of like
9,3,13,1168.954,1170.473,I,says,it's okay you girls continue
9,3,13,1170.135,1172.048,A,says,um wait what ?
9,3,13,1171.261,1174.102,B,says,"so , mount neuchatel goes to mount montreux ."
9,3,13,1174.440,1176.381,B,says,but neuchatel goes to interlaken .
9,3,13,1176.770,1179.501,B,says,how much is mount neuchatel to go to interlaken .
9,3,13,1179.501,1182.867,A,says,"neuchatel to interlaken , should i do it ?"
9,3,13,1182.680,1183.271,B,says,yeah .
9,3,13,1183.327,1184.368,A,says,okay .
9,3,13,1185.397,1185.397,A,adds,Interlaken-Neuchatel (5-7)
